Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.0800E+002; 4.5401E-003; 1.0800E+002; 1.7400E-002; 1.0800E+002; 3.7209E-002; 1.0800E+002; 7.9759E-002; 1.0800E+002; 2.0285E-001; 1.0800E+002; 2.2759E-001; 1.0800E+002; 5.4095E-002;
 1.0900E+002; 4.4614E-003; 1.0900E+002; 1.7217E-002; 1.0900E+002; 3.6826E-002; 1.0900E+002; 7.8317E-002; 1.0900E+002; 1.9848E-001; 1.0900E+002; 2.2794E-001; 1.0900E+002; 5.3541E-002;
 1.1000E+002; 4.3833E-003; 1.1000E+002; 1.7034E-002; 1.1000E+002; 3.6455E-002; 1.1000E+002; 7.6964E-002; 1.1000E+002; 1.9402E-001; 1.1000E+002; 2.2826E-001; 1.1000E+002; 5.2999E-002;
 1.1100E+002; 4.3059E-003; 1.1100E+002; 1.6852E-002; 1.1100E+002; 3.6095E-002; 1.1100E+002; 7.5696E-002; 1.1100E+002; 1.8948E-001; 1.1100E+002; 2.2855E-001; 1.1100E+002; 5.2467E-002;
 1.1200E+002; 4.2292E-003; 1.1200E+002; 1.6667E-002; 1.1200E+002; 3.5746E-002; 1.1200E+002; 7.4511E-002; 1.1200E+002; 1.8492E-001; 1.1200E+002; 2.2883E-001; 1.1200E+002; 5.1947E-002;
 1.1300E+002; 4.1522E-003; 1.1300E+002; 1.6486E-002; 1.1300E+002; 3.5405E-002; 1.1300E+002; 7.3400E-002; 1.1300E+002; 1.8050E-001; 1.1300E+002; 2.2914E-001; 1.1300E+002; 5.1437E-002;
 1.1400E+002; 4.0757E-003; 1.1400E+002; 1.6308E-002; 1.1400E+002; 3.5075E-002; 1.1400E+002; 7.2358E-002; 1.1400E+002; 1.7621E-001; 1.1400E+002; 2.2951E-001; 1.1400E+002; 5.0938E-002;
 1.1500E+002; 3.9998E-003; 1.1500E+002; 1.6132E-002; 1.1500E+002; 3.4757E-002; 1.1500E+002; 7.1382E-002; 1.1500E+002; 1.7214E-001; 1.1500E+002; 2.2983E-001; 1.1500E+002; 5.0450E-002;
 1.1600E+002; 3.9246E-003; 1.1600E+002; 1.5957E-002; 1.1600E+002; 3.4446E-002; 1.1600E+002; 7.0469E-002; 1.1600E+002; 1.6833E-001; 1.1600E+002; 2.3001E-001; 1.1600E+002; 4.9973E-002;
 1.1700E+002; 3.8499E-003; 1.1700E+002; 1.5782E-002; 1.1700E+002; 3.4140E-002; 1.1700E+002; 6.9611E-002; 1.1700E+002; 1.6477E-001; 1.1700E+002; 2.3002E-001; 1.1700E+002; 4.9507E-002;
 1.1800E+002; 3.7760E-003; 1.1800E+002; 1.5606E-002; 1.1800E+002; 3.3839E-002; 1.1800E+002; 6.8805E-002; 1.1800E+002; 1.6144E-001; 1.1800E+002; 2.2981E-001; 1.1800E+002; 4.9052E-002;
 1.1900E+002; 3.7028E-003; 1.1900E+002; 1.5429E-002; 1.1900E+002; 3.3542E-002; 1.1900E+002; 6.8046E-002; 1.1900E+002; 1.5836E-001; 1.1900E+002; 2.2939E-001; 1.1900E+002; 4.8609E-002;
 1.2000E+002; 3.6304E-003; 1.2000E+002; 1.5251E-002; 1.2000E+002; 3.3250E-002; 1.2000E+002; 6.7331E-002; 1.2000E+002; 1.5553E-001; 1.2000E+002; 2.2892E-001; 1.2000E+002; 4.8178E-002;
 1.2100E+002; 3.5589E-003; 1.2100E+002; 1.5073E-002; 1.2100E+002; 3.2962E-002; 1.2100E+002; 6.6657E-002; 1.2100E+002; 1.5294E-001; 1.2100E+002; 2.2836E-001; 1.2100E+002; 4.7759E-002;
 1.2200E+002; 3.4883E-003; 1.2200E+002; 1.4894E-002; 1.2200E+002; 3.2678E-002; 1.2200E+002; 6.6020E-002; 1.2200E+002; 1.5058E-001; 1.2200E+002; 2.2772E-001; 1.2200E+002; 4.7353E-002;
 1.2300E+002; 3.4187E-003; 1.2300E+002; 1.4715E-002; 1.2300E+002; 3.2397E-002; 1.2300E+002; 6.5418E-002; 1.2300E+002; 1.4844E-001; 1.2300E+002; 2.2700E-001; 1.2300E+002; 4.6961E-002;
 1.2400E+002; 3.3503E-003; 1.2400E+002; 1.4535E-002; 1.2400E+002; 3.2121E-002; 1.2400E+002; 6.4850E-002; 1.2400E+002; 1.4651E-001; 1.2400E+002; 2.2620E-001; 1.2400E+002; 4.6584E-002;
 1.2500E+002; 3.2833E-003; 1.2500E+002; 1.4356E-002; 1.2500E+002; 3.1849E-002; 1.2500E+002; 6.4314E-002; 1.2500E+002; 1.4478E-001; 1.2500E+002; 2.2533E-001; 1.2500E+002; 4.6223E-002;
 1.2600E+002; 3.2176E-003; 1.2600E+002; 1.4176E-002; 1.2600E+002; 3.1582E-002; 1.2600E+002; 6.3809E-002; 1.2600E+002; 1.4322E-001; 1.2600E+002; 2.2440E-001; 1.2600E+002; 4.5878E-002;
 1.2700E+002; 3.1535E-003; 1.2700E+002; 1.3997E-002; 1.2700E+002; 3.1320E-002; 1.2700E+002; 6.3333E-002; 1.2700E+002; 1.4183E-001; 1.2700E+002; 2.2340E-001; 1.2700E+002; 4.5550E-002;
 1.2800E+002; 3.0912E-003; 1.2800E+002; 1.3819E-002; 1.2800E+002; 3.1063E-002; 1.2800E+002; 6.2886E-002; 1.2800E+002; 1.4059E-001; 1.2800E+002; 2.2234E-001; 1.2800E+002; 4.5238E-002;
 1.2900E+002; 3.0310E-003; 1.2900E+002; 1.3641E-002; 1.2900E+002; 3.0813E-002; 1.2900E+002; 6.2464E-002; 1.2900E+002; 1.3947E-001; 1.2900E+002; 2.2124E-001; 1.2900E+002; 4.4941E-002;
 1.3000E+002; 2.9733E-003; 1.3000E+002; 1.3465E-002; 1.3000E+002; 3.0568E-002; 1.3000E+002; 6.2066E-002; 1.3000E+002; 1.3846E-001; 1.3000E+002; 2.2009E-001; 1.3000E+002; 4.4659E-002;
 1.3100E+002; 2.9211E-003; 1.3100E+002; 1.3265E-002; 1.3100E+002; 3.0292E-002; 1.3100E+002; 6.1652E-002; 1.3100E+002; 1.3752E-001; 1.3100E+002; 2.1890E-001; 1.3100E+002; 4.4392E-002;
 1.3200E+002; 2.8744E-003; 1.3200E+002; 1.3059E-002; 1.3200E+002; 2.9991E-002; 1.3200E+002; 6.1206E-002; 1.3200E+002; 1.3660E-001; 1.3200E+002; 2.1767E-001; 1.3200E+002; 4.4136E-002;
 1.3300E+002; 2.8320E-003; 1.3300E+002; 1.2856E-002; 1.3300E+002; 2.9676E-002; 1.3300E+002; 6.0732E-002; 1.3300E+002; 1.3567E-001; 1.3300E+002; 2.1642E-001; 1.3300E+002; 4.3886E-002;
 1.3400E+002; 2.7942E-003; 1.3400E+002; 1.2656E-002; 1.3400E+002; 2.9353E-002; 1.3400E+002; 6.0235E-002; 1.3400E+002; 1.3472E-001; 1.3400E+002; 2.1516E-001; 1.3400E+002; 4.3632E-002;
 1.3500E+002; 2.7632E-003; 1.3500E+002; 1.2462E-002; 1.3500E+002; 2.9027E-002; 1.3500E+002; 5.9717E-002; 1.3500E+002; 1.3375E-001; 1.3500E+002; 2.1390E-001; 1.3500E+002; 4.3370E-002;
 1.3600E+002; 2.7530E-003; 1.3600E+002; 1.2273E-002; 1.3600E+002; 2.8700E-002; 1.3600E+002; 5.9182E-002; 1.3600E+002; 1.3273E-001; 1.3600E+002; 2.1265E-001; 1.3600E+002; 4.3099E-002;
 1.3700E+002; 2.7504E-003; 1.3700E+002; 1.2090E-002; 1.3700E+002; 2.8377E-002; 1.3700E+002; 5.8632E-002; 1.3700E+002; 1.3167E-001; 1.3700E+002; 2.1141E-001; 1.3700E+002; 4.2819E-002;
 1.3800E+002; 2.7473E-003; 1.3800E+002; 1.1914E-002; 1.3800E+002; 2.8058E-002; 1.3800E+002; 5.8073E-002; 1.3800E+002; 1.3056E-001; 1.3800E+002; 2.1020E-001; 1.3800E+002; 4.2533E-002;
 1.3900E+002; 2.7441E-003; 1.3900E+002; 1.1745E-002; 1.3900E+002; 2.7745E-002; 1.3900E+002; 5.7508E-002; 1.3900E+002; 1.2940E-001; 1.3900E+002; 2.0901E-001; 1.3900E+002; 4.2244E-002;
 1.4000E+002; 2.7407E-003; 1.4000E+002; 1.1582E-002; 1.4000E+002; 2.7439E-002; 1.4000E+002; 5.6937E-002; 1.4000E+002; 1.2819E-001; 1.4000E+002; 2.0785E-001; 1.4000E+002; 4.1952E-002;
 1.4100E+002; 2.7373E-003; 1.4100E+002; 1.1424E-002; 1.4100E+002; 2.7139E-002; 1.4100E+002; 5.6365E-002; 1.4100E+002; 1.2694E-001; 1.4100E+002; 2.0673E-001; 1.4100E+002; 4.1660E-002;
 1.4200E+002; 2.7338E-003; 1.4200E+002; 1.1272E-002; 1.4200E+002; 2.6846E-002; 1.4200E+002; 5.5792E-002; 1.4200E+002; 1.2565E-001; 1.4200E+002; 2.0564E-001; 1.4200E+002; 4.1370E-002;
 1.4300E+002; 2.7303E-003; 1.4300E+002; 1.1124E-002; 1.4300E+002; 2.6560E-002; 1.4300E+002; 5.5220E-002; 1.4300E+002; 1.2432E-001; 1.4300E+002; 2.0458E-001; 1.4300E+002; 4.1081E-002;
 1.4400E+002; 2.7269E-003; 1.4400E+002; 1.0981E-002; 1.4400E+002; 2.6280E-002; 1.4400E+002; 5.4650E-002; 1.4400E+002; 1.2295E-001; 1.4400E+002; 2.0355E-001; 1.4400E+002; 4.0795E-002;
 1.4500E+002; 2.7235E-003; 1.4500E+002; 1.0841E-002; 1.4500E+002; 2.6006E-002; 1.4500E+002; 5.4084E-002; 1.4500E+002; 1.2155E-001; 1.4500E+002; 2.0257E-001; 1.4500E+002; 4.0515E-002;
 1.4600E+002; 2.7201E-003; 1.4600E+002; 1.0705E-002; 1.4600E+002; 2.5738E-002; 1.4600E+002; 5.3521E-002; 1.4600E+002; 1.2013E-001; 1.4600E+002; 2.0161E-001; 1.4600E+002; 4.0241E-002;
 1.4700E+002; 2.7168E-003; 1.4700E+002; 1.0572E-002; 1.4700E+002; 2.5475E-002; 1.4700E+002; 5.2963E-002; 1.4700E+002; 1.1869E-001; 1.4700E+002; 2.0070E-001; 1.4700E+002; 3.9972E-002;
 1.4800E+002; 2.7135E-003; 1.4800E+002; 1.0442E-002; 1.4800E+002; 2.5216E-002; 1.4800E+002; 5.2410E-002; 1.4800E+002; 1.1724E-001; 1.4800E+002; 1.9981E-001; 1.4800E+002; 3.9706E-002;
 1.4900E+002; 2.7104E-003; 1.4900E+002; 1.0315E-002; 1.4900E+002; 2.4962E-002; 1.4900E+002; 5.1862E-002; 1.4900E+002; 1.1578E-001; 1.4900E+002; 1.9896E-001; 1.4900E+002; 3.9444E-002;
 1.5000E+002; 2.7072E-003; 1.5000E+002; 1.0191E-002; 1.5000E+002; 2.4713E-002; 1.5000E+002; 5.1320E-002; 1.5000E+002; 1.1431E-001; 1.5000E+002; 1.9813E-001; 1.5000E+002; 3.9186E-002;
 1.5100E+002; 2.7042E-003; 1.5100E+002; 1.0068E-002; 1.5100E+002; 2.4467E-002; 1.5100E+002; 5.0783E-002; 1.5100E+002; 1.1284E-001; 1.5100E+002; 1.9733E-001; 1.5100E+002; 3.8931E-002;
 1.5200E+002; 2.7012E-003; 1.5200E+002; 9.9482E-003; 1.5200E+002; 2.4225E-002; 1.5200E+002; 5.0253E-002; 1.5200E+002; 1.1137E-001; 1.5200E+002; 1.9654E-001; 1.5200E+002; 3.8680E-002;
 1.5300E+002; 2.6982E-003; 1.5300E+002; 9.8301E-003; 1.5300E+002; 2.3986E-002; 1.5300E+002; 4.9729E-002; 1.5300E+002; 1.0991E-001; 1.5300E+002; 1.9577E-001; 1.5300E+002; 3.8432E-002;
 1.5400E+002; 2.6953E-003; 1.5400E+002; 9.7138E-003; 1.5400E+002; 2.3751E-002; 1.5400E+002; 4.9211E-002; 1.5400E+002; 1.0846E-001; 1.5400E+002; 1.9502E-001; 1.5400E+002; 3.8188E-002;
 1.5500E+002; 2.6925E-003; 1.5500E+002; 9.5993E-003; 1.5500E+002; 2.3519E-002; 1.5500E+002; 4.8700E-002; 1.5500E+002; 1.0702E-001; 1.5500E+002; 1.9426E-001; 1.5500E+002; 3.7947E-002;
 1.5600E+002; 2.6897E-003; 1.5600E+002; 9.4864E-003; 1.5600E+002; 2.3290E-002; 1.5600E+002; 4.8195E-002; 1.5600E+002; 1.0559E-001; 1.5600E+002; 1.9351E-001; 1.5600E+002; 3.7709E-002;
 1.5700E+002; 2.6870E-003; 1.5700E+002; 9.3753E-003; 1.5700E+002; 2.3064E-002; 1.5700E+002; 4.7697E-002; 1.5700E+002; 1.0418E-001; 1.5700E+002; 1.9275E-001; 1.5700E+002; 3.7475E-002;
 1.5800E+002; 2.6843E-003; 1.5800E+002; 9.2657E-003; 1.5800E+002; 2.2841E-002; 1.5800E+002; 4.7206E-002; 1.5800E+002; 1.0278E-001; 1.5800E+002; 1.9198E-001; 1.5800E+002; 3.7243E-002;
 1.5900E+002; 2.6816E-003; 1.5900E+002; 9.1576E-003; 1.5900E+002; 2.2621E-002; 1.5900E+002; 4.6721E-002; 1.5900E+002; 1.0140E-001; 1.5900E+002; 1.9118E-001; 1.5900E+002; 3.7015E-002;
 1.6000E+002; 2.6790E-003; 1.6000E+002; 9.0510E-003; 1.6000E+002; 2.2404E-002; 1.6000E+002; 4.6243E-002; 1.6000E+002; 1.0004E-001; 1.6000E+002; 1.9037E-001; 1.6000E+002; 3.6791E-002;
 1.6100E+002; 2.6765E-003; 1.6100E+002; 8.9458E-003; 1.6100E+002; 2.2189E-002; 1.6100E+002; 4.5771E-002; 1.6100E+002; 9.8691E-002; 1.6100E+002; 1.8951E-001; 1.6100E+002; 3.6569E-002;
 1.6200E+002; 2.6740E-003; 1.6200E+002; 8.8421E-003; 1.6200E+002; 2.1977E-002; 1.6200E+002; 4.5306E-002; 1.6200E+002; 9.7363E-002; 1.6200E+002; 1.8862E-001; 1.6200E+002; 3.6350E-002;
 1.6300E+002; 2.6715E-003; 1.6300E+002; 8.7398E-003; 1.6300E+002; 2.1767E-002; 1.6300E+002; 4.4848E-002; 1.6300E+002; 9.6054E-002; 1.6300E+002; 1.8769E-001; 1.6300E+002; 3.6135E-002;
 1.6400E+002; 2.6691E-003; 1.6400E+002; 8.6388E-003; 1.6400E+002; 2.1561E-002; 1.6400E+002; 4.4396E-002; 1.6400E+002; 9.4764E-002; 1.6400E+002; 1.8670E-001; 1.6400E+002; 3.5923E-002;
 1.6500E+002; 2.6667E-003; 1.6500E+002; 8.5392E-003; 1.6500E+002; 2.1356E-002; 1.6500E+002; 4.3950E-002; 1.6500E+002; 9.3493E-002; 1.6500E+002; 1.8566E-001; 1.6500E+002; 3.5713E-002;
 1.6600E+002; 2.6644E-003; 1.6600E+002; 8.4408E-003; 1.6600E+002; 2.1155E-002; 1.6600E+002; 4.3511E-002; 1.6600E+002; 9.2242E-002; 1.6600E+002; 1.8456E-001; 1.6600E+002; 3.5507E-002;
 1.6700E+002; 2.6621E-003; 1.6700E+002; 8.3437E-003; 1.6700E+002; 2.0955E-002; 1.6700E+002; 4.3078E-002; 1.6700E+002; 9.1011E-002; 1.6700E+002; 1.8339E-001; 1.6700E+002; 3.5304E-002;
 1.6800E+002; 2.6598E-003; 1.6800E+002; 8.2480E-003; 1.6800E+002; 2.0759E-002; 1.6800E+002; 4.2650E-002; 1.6800E+002; 8.9799E-002; 1.6800E+002; 1.8215E-001; 1.6800E+002; 3.5104E-002;
 1.6900E+002; 2.6575E-003; 1.6900E+002; 8.1534E-003; 1.6900E+002; 2.0564E-002; 1.6900E+002; 4.2229E-002; 1.6900E+002; 8.8608E-002; 1.6900E+002; 1.8084E-001; 1.6900E+002; 3.4906E-002;
 1.7000E+002; 2.6553E-003; 1.7000E+002; 8.0599E-003; 1.7000E+002; 2.0372E-002; 1.7000E+002; 4.1813E-002; 1.7000E+002; 8.7436E-002; 1.7000E+002; 1.7945E-001; 1.7000E+002; 3.4712E-002;
 1.7100E+002; 2.6532E-003; 1.7100E+002; 7.9675E-003; 1.7100E+002; 2.0182E-002; 1.7100E+002; 4.1403E-002; 1.7100E+002; 8.6285E-002; 1.7100E+002; 1.7799E-001; 1.7100E+002; 3.4520E-002;
 1.7200E+002; 2.6509E-003; 1.7200E+002; 7.8763E-003; 1.7200E+002; 1.9994E-002; 1.7200E+002; 4.0999E-002; 1.7200E+002; 8.5156E-002; 1.7200E+002; 1.7646E-001; 1.7200E+002; 3.4331E-002;
 1.7300E+002; 2.6489E-003; 1.7300E+002; 7.7862E-003; 1.7300E+002; 1.9808E-002; 1.7300E+002; 4.0599E-002; 1.7300E+002; 8.4051E-002; 1.7300E+002; 1.7485E-001; 1.7300E+002; 3.4145E-002;
 1.7400E+002; 2.6468E-003; 1.7400E+002; 7.6971E-003; 1.7400E+002; 1.9624E-002; 1.7400E+002; 4.0205E-002; 1.7400E+002; 8.2967E-002; 1.7400E+002; 1.7317E-001; 1.7400E+002; 3.3961E-002;
 1.7500E+002; 2.6448E-003; 1.7500E+002; 7.6091E-003; 1.7500E+002; 1.9442E-002; 1.7500E+002; 3.9815E-002; 1.7500E+002; 8.1901E-002; 1.7500E+002; 1.7141E-001; 1.7500E+002; 3.3781E-002;
 1.7600E+002; 2.6426E-003; 1.7600E+002; 7.5221E-003; 1.7600E+002; 1.9262E-002; 1.7600E+002; 3.9430E-002; 1.7600E+002; 8.0854E-002; 1.7600E+002; 1.6959E-001; 1.7600E+002; 3.3602E-002;
 1.7700E+002; 2.6407E-003; 1.7700E+002; 7.4358E-003; 1.7700E+002; 1.9084E-002; 1.7700E+002; 3.9050E-002; 1.7700E+002; 7.9826E-002; 1.7700E+002; 1.6770E-001; 1.7700E+002; 3.3426E-002;
 1.7800E+002; 2.6388E-003; 1.7800E+002; 7.3501E-003; 1.7800E+002; 1.8908E-002; 1.7800E+002; 3.8675E-002; 1.7800E+002; 7.8815E-002; 1.7800E+002; 1.6576E-001; 1.7800E+002; 3.3253E-002;
 1.7900E+002; 2.6370E-003; 1.7900E+002; 7.2637E-003; 1.7900E+002; 1.8733E-002; 1.7900E+002; 3.8305E-002; 1.7900E+002; 7.7823E-002; 1.7900E+002; 1.6377E-001; 1.7900E+002; 3.3082E-002;
 1.8000E+002; 2.6351E-003; 1.8000E+002; 7.1796E-003; 1.8000E+002; 1.8558E-002; 1.8000E+002; 3.7937E-002; 1.8000E+002; 7.6847E-002; 1.8000E+002; 1.6173E-001; 1.8000E+002; 3.2913E-002;
 1.8100E+002; 2.6332E-003; 1.8100E+002; 7.0974E-003; 1.8100E+002; 1.8386E-002; 1.8100E+002; 3.7574E-002; 1.8100E+002; 7.5886E-002; 1.8100E+002; 1.5965E-001; 1.8100E+002; 3.2747E-002;
 1.8200E+002; 2.6313E-003; 1.8200E+002; 7.0167E-003; 1.8200E+002; 1.8215E-002; 1.8200E+002; 3.7215E-002; 1.8200E+002; 7.4942E-002; 1.8200E+002; 1.5754E-001; 1.8200E+002; 3.2583E-002;
 1.8300E+002; 2.6294E-003; 1.8300E+002; 6.9372E-003; 1.8300E+002; 1.8047E-002; 1.8300E+002; 3.6860E-002; 1.8300E+002; 7.4013E-002; 1.8300E+002; 1.5540E-001; 1.8300E+002; 3.2420E-002;
 1.8400E+002; 2.6276E-003; 1.8400E+002; 6.8589E-003; 1.8400E+002; 1.7881E-002; 1.8400E+002; 3.6511E-002; 1.8400E+002; 7.3102E-002; 1.8400E+002; 1.5324E-001; 1.8400E+002; 3.2260E-002;
 1.8500E+002; 2.6257E-003; 1.8500E+002; 6.7816E-003; 1.8500E+002; 1.7717E-002; 1.8500E+002; 3.6165E-002; 1.8500E+002; 7.2206E-002; 1.8500E+002; 1.5107E-001; 1.8500E+002; 3.2102E-002;
 1.8600E+002; 2.6239E-003; 1.8600E+002; 6.7053E-003; 1.8600E+002; 1.7554E-002; 1.8600E+002; 3.5824E-002; 1.8600E+002; 7.1325E-002; 1.8600E+002; 1.4888E-001; 1.8600E+002; 3.1945E-002;
 1.8700E+002; 2.6222E-003; 1.8700E+002; 6.6300E-003; 1.8700E+002; 1.7393E-002; 1.8700E+002; 3.5487E-002; 1.8700E+002; 7.0461E-002; 1.8700E+002; 1.4670E-001; 1.8700E+002; 3.1791E-002;
 1.8800E+002; 2.6205E-003; 1.8800E+002; 6.5557E-003; 1.8800E+002; 1.7234E-002; 1.8800E+002; 3.5153E-002; 1.8800E+002; 6.9611E-002; 1.8800E+002; 1.4452E-001; 1.8800E+002; 3.1638E-002;
 1.8900E+002; 2.6188E-003; 1.8900E+002; 6.4822E-003; 1.8900E+002; 1.7076E-002; 1.8900E+002; 3.4824E-002; 1.8900E+002; 6.8776E-002; 1.8900E+002; 1.4235E-001; 1.8900E+002; 3.1487E-002;
 1.9000E+002; 2.6171E-003; 1.9000E+002; 6.4097E-003; 1.9000E+002; 1.6919E-002; 1.9000E+002; 3.4499E-002; 1.9000E+002; 6.7956E-002; 1.9000E+002; 1.4019E-001; 1.9000E+002; 3.1338E-002;
 1.9100E+002; 2.6155E-003; 1.9100E+002; 6.3380E-003; 1.9100E+002; 1.6764E-002; 1.9100E+002; 3.4177E-002; 1.9100E+002; 6.7151E-002; 1.9100E+002; 1.3805E-001; 1.9100E+002; 3.1191E-002;
 1.9200E+002; 2.6139E-003; 1.9200E+002; 6.2672E-003; 1.9200E+002; 1.6610E-002; 1.9200E+002; 3.3858E-002; 1.9200E+002; 6.6359E-002; 1.9200E+002; 1.3593E-001; 1.9200E+002; 3.1045E-002;
 1.9300E+002; 2.6123E-003; 1.9300E+002; 6.1974E-003; 1.9300E+002; 1.6458E-002; 1.9300E+002; 3.3544E-002; 1.9300E+002; 6.5581E-002; 1.9300E+002; 1.3383E-001; 1.9300E+002; 3.0901E-002;
 1.9400E+002; 2.6107E-003; 1.9400E+002; 6.1284E-003; 1.9400E+002; 1.6307E-002; 1.9400E+002; 3.3232E-002; 1.9400E+002; 6.4817E-002; 1.9400E+002; 1.3176E-001; 1.9400E+002; 3.0758E-002;
 1.9500E+002; 2.6093E-003; 1.9500E+002; 6.0602E-003; 1.9500E+002; 1.6157E-002; 1.9500E+002; 3.2925E-002; 1.9500E+002; 6.4066E-002; 1.9500E+002; 1.2972E-001; 1.9500E+002; 3.0617E-002;
 1.9600E+002; 2.6077E-003; 1.9600E+002; 5.9930E-003; 1.9600E+002; 1.6009E-002; 1.9600E+002; 3.2620E-002; 1.9600E+002; 6.3328E-002; 1.9600E+002; 1.2771E-001; 1.9600E+002; 3.0477E-002;
 1.9700E+002; 2.6062E-003; 1.9700E+002; 5.9267E-003; 1.9700E+002; 1.5862E-002; 1.9700E+002; 3.2319E-002; 1.9700E+002; 6.2603E-002; 1.9700E+002; 1.2573E-001; 1.9700E+002; 3.0339E-002;
 1.9800E+002; 2.6048E-003; 1.9800E+002; 5.8612E-003; 1.9800E+002; 1.5716E-002; 1.9800E+002; 3.2022E-002; 1.9800E+002; 6.1890E-002; 1.9800E+002; 1.2378E-001; 1.9800E+002; 3.0202E-002;
 1.9900E+002; 2.6033E-003; 1.9900E+002; 5.7967E-003; 1.9900E+002; 1.5571E-002; 1.9900E+002; 3.1728E-002; 1.9900E+002; 6.1190E-002; 1.9900E+002; 1.2187E-001; 1.9900E+002; 3.0067E-002;
 2.0000E+002; 2.6019E-003; 2.0000E+002; 5.7331E-003; 2.0000E+002; 1.5428E-002; 2.0000E+002; 3.1437E-002; 2.0000E+002; 6.0502E-002; 2.0000E+002; 1.1999E-001; 2.0000E+002; 2.9933E-002;
 2.0100E+002; 2.6005E-003; 2.0100E+002; 5.6704E-003; 2.0100E+002; 1.5286E-002; 2.0100E+002; 3.1149E-002; 2.0100E+002; 5.9825E-002; 2.0100E+002; 1.1814E-001; 2.0100E+002; 2.9801E-002;
 2.0200E+002; 2.5991E-003; 2.0200E+002; 5.6086E-003; 2.0200E+002; 1.5145E-002; 2.0200E+002; 3.0864E-002; 2.0200E+002; 5.9160E-002; 2.0200E+002; 1.1633E-001; 2.0200E+002; 2.9670E-002;
 2.0300E+002; 2.5977E-003; 2.0300E+002; 5.5478E-003; 2.0300E+002; 1.5005E-002; 2.0300E+002; 3.0583E-002; 2.0300E+002; 5.8506E-002; 2.0300E+002; 1.1456E-001; 2.0300E+002; 2.9540E-002;
 2.0400E+002; 2.5964E-003; 2.0400E+002; 5.4879E-003; 2.0400E+002; 1.4866E-002; 2.0400E+002; 3.0305E-002; 2.0400E+002; 5.7864E-002; 2.0400E+002; 1.1282E-001; 2.0400E+002; 2.9411E-002;
 2.0500E+002; 2.5952E-003; 2.0500E+002; 5.4290E-003; 2.0500E+002; 1.4729E-002; 2.0500E+002; 3.0030E-002; 2.0500E+002; 5.7232E-002; 2.0500E+002; 1.1112E-001; 2.0500E+002; 2.9284E-002;
 2.0600E+002; 2.5939E-003; 2.0600E+002; 5.3711E-003; 2.0600E+002; 1.4593E-002; 2.0600E+002; 2.9758E-002; 2.0600E+002; 5.6610E-002; 2.0600E+002; 1.0945E-001; 2.0600E+002; 2.9159E-002;
 2.0700E+002; 2.5926E-003; 2.0700E+002; 5.3142E-003; 2.0700E+002; 1.4458E-002; 2.0700E+002; 2.9489E-002; 2.0700E+002; 5.5999E-002; 2.0700E+002; 1.0782E-001; 2.0700E+002; 2.9034E-002;
 2.0800E+002; 2.5914E-003; 2.0800E+002; 5.2584E-003; 2.0800E+002; 1.4325E-002; 2.0800E+002; 2.9223E-002; 2.0800E+002; 5.5398E-002; 2.0800E+002; 1.0623E-001; 2.0800E+002; 2.8911E-002;
 2.0900E+002; 2.5901E-003; 2.0900E+002; 5.2036E-003; 2.0900E+002; 1.4192E-002; 2.0900E+002; 2.8960E-002; 2.0900E+002; 5.4808E-002; 2.0900E+002; 1.0466E-001; 2.0900E+002; 2.8790E-002;
 2.1000E+002; 2.5889E-003; 2.1000E+002; 5.1499E-003; 2.1000E+002; 1.4061E-002; 2.1000E+002; 2.8699E-002; 2.1000E+002; 5.4226E-002; 2.1000E+002; 1.0314E-001; 2.1000E+002; 2.8669E-002;
 2.1100E+002; 2.5877E-003; 2.1100E+002; 5.0972E-003; 2.1100E+002; 1.3931E-002; 2.1100E+002; 2.8442E-002; 2.1100E+002; 5.3655E-002; 2.1100E+002; 1.0164E-001; 2.1100E+002; 2.8551E-002;
 2.1200E+002; 2.5865E-003; 2.1200E+002; 5.0458E-003; 2.1200E+002; 1.3802E-002; 2.1200E+002; 2.8188E-002; 2.1200E+002; 5.3092E-002; 2.1200E+002; 1.0018E-001; 2.1200E+002; 2.8433E-002;
 2.1300E+002; 2.5854E-003; 2.1300E+002; 4.9954E-003; 2.1300E+002; 1.3674E-002; 2.1300E+002; 2.7936E-002; 2.1300E+002; 5.2539E-002; 2.1300E+002; 9.8756E-002; 2.1300E+002; 2.8317E-002;
 2.1400E+002; 2.5842E-003; 2.1400E+002; 4.9464E-003; 2.1400E+002; 1.3548E-002; 2.1400E+002; 2.7688E-002; 2.1400E+002; 5.1995E-002; 2.1400E+002; 9.7360E-002; 2.1400E+002; 2.8202E-002;
 2.1500E+002; 2.5831E-003; 2.1500E+002; 4.8986E-003; 2.1500E+002; 1.3422E-002; 2.1500E+002; 2.7442E-002; 2.1500E+002; 5.1460E-002; 2.1500E+002; 9.5996E-002; 2.1500E+002; 2.8088E-002;
 2.1600E+002; 2.5820E-003; 2.1600E+002; 4.8521E-003; 2.1600E+002; 1.3298E-002; 2.1600E+002; 2.7199E-002; 2.1600E+002; 5.0933E-002; 2.1600E+002; 9.4663E-002; 2.1600E+002; 2.7976E-002;
