Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.0800E+002; 9.0180E-001; 1.0800E+002; 9.3389E-001; 1.0800E+002; 8.0867E-001; 1.0800E+002; 7.2553E-001; 1.0800E+002; 6.6059E-001; 1.0800E+002; 6.2449E-001; 1.0800E+002; 8.9492E-001;
 1.0900E+002; 9.0195E-001; 1.0900E+002; 9.3406E-001; 1.0900E+002; 8.0963E-001; 1.0900E+002; 7.2726E-001; 1.0900E+002; 6.6200E-001; 1.0900E+002; 6.2532E-001; 1.0900E+002; 8.9492E-001;
 1.1000E+002; 9.0210E-001; 1.1000E+002; 9.3422E-001; 1.1000E+002; 8.1056E-001; 1.1000E+002; 7.2897E-001; 1.1000E+002; 6.6343E-001; 1.1000E+002; 6.2618E-001; 1.1000E+002; 8.9492E-001;
 1.1100E+002; 9.0225E-001; 1.1100E+002; 9.3439E-001; 1.1100E+002; 8.1149E-001; 1.1100E+002; 7.3066E-001; 1.1100E+002; 6.6486E-001; 1.1100E+002; 6.2706E-001; 1.1100E+002; 8.9492E-001;
 1.1200E+002; 9.0240E-001; 1.1200E+002; 9.3456E-001; 1.1200E+002; 8.1240E-001; 1.1200E+002; 7.3232E-001; 1.1200E+002; 6.6629E-001; 1.1200E+002; 6.2795E-001; 1.1200E+002; 8.9492E-001;
 1.1300E+002; 9.0256E-001; 1.1300E+002; 9.3473E-001; 1.1300E+002; 8.1329E-001; 1.1300E+002; 7.3396E-001; 1.1300E+002; 6.6773E-001; 1.1300E+002; 6.2887E-001; 1.1300E+002; 8.9492E-001;
 1.1400E+002; 9.0272E-001; 1.1400E+002; 9.3490E-001; 1.1400E+002; 8.1418E-001; 1.1400E+002; 7.3557E-001; 1.1400E+002; 6.6918E-001; 1.1400E+002; 6.2980E-001; 1.1400E+002; 8.9492E-001;
 1.1500E+002; 9.0287E-001; 1.1500E+002; 9.3507E-001; 1.1500E+002; 8.1506E-001; 1.1500E+002; 7.3716E-001; 1.1500E+002; 6.7062E-001; 1.1500E+002; 6.3075E-001; 1.1500E+002; 8.9492E-001;
 1.1600E+002; 9.0303E-001; 1.1600E+002; 9.3524E-001; 1.1600E+002; 8.1593E-001; 1.1600E+002; 7.3873E-001; 1.1600E+002; 6.7207E-001; 1.1600E+002; 6.3172E-001; 1.1600E+002; 8.9492E-001;
 1.1700E+002; 9.0319E-001; 1.1700E+002; 9.3541E-001; 1.1700E+002; 8.1679E-001; 1.1700E+002; 7.4027E-001; 1.1700E+002; 6.7351E-001; 1.1700E+002; 6.3271E-001; 1.1700E+002; 8.9492E-001;
 1.1800E+002; 9.0335E-001; 1.1800E+002; 9.3559E-001; 1.1800E+002; 8.1765E-001; 1.1800E+002; 7.4179E-001; 1.1800E+002; 6.7495E-001; 1.1800E+002; 6.3371E-001; 1.1800E+002; 8.9492E-001;
 1.1900E+002; 9.0352E-001; 1.1900E+002; 9.3576E-001; 1.1900E+002; 8.1850E-001; 1.1900E+002; 7.4329E-001; 1.1900E+002; 6.7639E-001; 1.1900E+002; 6.3473E-001; 1.1900E+002; 8.9492E-001;
 1.2000E+002; 9.0368E-001; 1.2000E+002; 9.3593E-001; 1.2000E+002; 8.1935E-001; 1.2000E+002; 7.4477E-001; 1.2000E+002; 6.7782E-001; 1.2000E+002; 6.3576E-001; 1.2000E+002; 8.9492E-001;
 1.2100E+002; 9.0385E-001; 1.2100E+002; 9.3611E-001; 1.2100E+002; 8.2019E-001; 1.2100E+002; 7.4622E-001; 1.2100E+002; 6.7925E-001; 1.2100E+002; 6.3680E-001; 1.2100E+002; 8.9492E-001;
 1.2200E+002; 9.0402E-001; 1.2200E+002; 9.3629E-001; 1.2200E+002; 8.2103E-001; 1.2200E+002; 7.4766E-001; 1.2200E+002; 6.8066E-001; 1.2200E+002; 6.3785E-001; 1.2200E+002; 8.9492E-001;
 1.2300E+002; 9.0419E-001; 1.2300E+002; 9.3647E-001; 1.2300E+002; 8.2186E-001; 1.2300E+002; 7.4907E-001; 1.2300E+002; 6.8208E-001; 1.2300E+002; 6.3892E-001; 1.2300E+002; 8.9492E-001;
 1.2400E+002; 9.0436E-001; 1.2400E+002; 9.3665E-001; 1.2400E+002; 8.2269E-001; 1.2400E+002; 7.5046E-001; 1.2400E+002; 6.8348E-001; 1.2400E+002; 6.3999E-001; 1.2400E+002; 8.9492E-001;
 1.2500E+002; 9.0453E-001; 1.2500E+002; 9.3683E-001; 1.2500E+002; 8.2351E-001; 1.2500E+002; 7.5184E-001; 1.2500E+002; 6.8487E-001; 1.2500E+002; 6.4108E-001; 1.2500E+002; 8.9492E-001;
 1.2600E+002; 9.0470E-001; 1.2600E+002; 9.3701E-001; 1.2600E+002; 8.2433E-001; 1.2600E+002; 7.5319E-001; 1.2600E+002; 6.8625E-001; 1.2600E+002; 6.4217E-001; 1.2600E+002; 8.9493E-001;
 1.2700E+002; 9.0488E-001; 1.2700E+002; 9.3720E-001; 1.2700E+002; 8.2514E-001; 1.2700E+002; 7.5452E-001; 1.2700E+002; 6.8763E-001; 1.2700E+002; 6.4327E-001; 1.2700E+002; 8.9493E-001;
 1.2800E+002; 9.0505E-001; 1.2800E+002; 9.3738E-001; 1.2800E+002; 8.2595E-001; 1.2800E+002; 7.5583E-001; 1.2800E+002; 6.8899E-001; 1.2800E+002; 6.4437E-001; 1.2800E+002; 8.9493E-001;
 1.2900E+002; 9.0505E-001; 1.2900E+002; 9.3738E-001; 1.2900E+002; 8.2595E-001; 1.2900E+002; 7.5583E-001; 1.2900E+002; 6.8899E-001; 1.2900E+002; 6.4437E-001; 1.2900E+002; 8.9493E-001;
 1.3000E+002; 9.0505E-001; 1.3000E+002; 9.3738E-001; 1.3000E+002; 8.2595E-001; 1.3000E+002; 7.5583E-001; 1.3000E+002; 6.8899E-001; 1.3000E+002; 6.4437E-001; 1.3000E+002; 8.9493E-001;
 1.3100E+002; 9.0505E-001; 1.3100E+002; 9.3738E-001; 1.3100E+002; 8.2595E-001; 1.3100E+002; 7.5583E-001; 1.3100E+002; 6.8899E-001; 1.3100E+002; 6.4437E-001; 1.3100E+002; 8.9493E-001;
 1.3200E+002; 9.0505E-001; 1.3200E+002; 9.3738E-001; 1.3200E+002; 8.2595E-001; 1.3200E+002; 7.5583E-001; 1.3200E+002; 6.8899E-001; 1.3200E+002; 6.4437E-001; 1.3200E+002; 8.9493E-001;
 1.3300E+002; 9.0505E-001; 1.3300E+002; 9.3738E-001; 1.3300E+002; 8.2595E-001; 1.3300E+002; 7.5583E-001; 1.3300E+002; 6.8899E-001; 1.3300E+002; 6.4437E-001; 1.3300E+002; 8.9493E-001;
 1.3400E+002; 9.0505E-001; 1.3400E+002; 9.3738E-001; 1.3400E+002; 8.2595E-001; 1.3400E+002; 7.5583E-001; 1.3400E+002; 6.8899E-001; 1.3400E+002; 6.4437E-001; 1.3400E+002; 8.9493E-001;
 1.3500E+002; 9.0505E-001; 1.3500E+002; 9.3738E-001; 1.3500E+002; 8.2595E-001; 1.3500E+002; 7.5583E-001; 1.3500E+002; 6.8899E-001; 1.3500E+002; 6.4437E-001; 1.3500E+002; 8.9493E-001;
 1.3600E+002; 9.0505E-001; 1.3600E+002; 9.3738E-001; 1.3600E+002; 8.2595E-001; 1.3600E+002; 7.5583E-001; 1.3600E+002; 6.8899E-001; 1.3600E+002; 6.4437E-001; 1.3600E+002; 8.9493E-001;
 1.3700E+002; 9.0505E-001; 1.3700E+002; 9.3738E-001; 1.3700E+002; 8.2595E-001; 1.3700E+002; 7.5583E-001; 1.3700E+002; 6.8899E-001; 1.3700E+002; 6.4437E-001; 1.3700E+002; 8.9493E-001;
 1.3800E+002; 9.0505E-001; 1.3800E+002; 9.3738E-001; 1.3800E+002; 8.2595E-001; 1.3800E+002; 7.5583E-001; 1.3800E+002; 6.8899E-001; 1.3800E+002; 6.4437E-001; 1.3800E+002; 8.9493E-001;
 1.3900E+002; 9.0505E-001; 1.3900E+002; 9.3738E-001; 1.3900E+002; 8.2595E-001; 1.3900E+002; 7.5583E-001; 1.3900E+002; 6.8899E-001; 1.3900E+002; 6.4437E-001; 1.3900E+002; 8.9493E-001;
 1.4000E+002; 9.0505E-001; 1.4000E+002; 9.3738E-001; 1.4000E+002; 8.2595E-001; 1.4000E+002; 7.5583E-001; 1.4000E+002; 6.8899E-001; 1.4000E+002; 6.4437E-001; 1.4000E+002; 8.9493E-001;
 1.4100E+002; 9.0505E-001; 1.4100E+002; 9.3738E-001; 1.4100E+002; 8.2595E-001; 1.4100E+002; 7.5583E-001; 1.4100E+002; 6.8899E-001; 1.4100E+002; 6.4437E-001; 1.4100E+002; 8.9493E-001;
 1.4200E+002; 9.0505E-001; 1.4200E+002; 9.3738E-001; 1.4200E+002; 8.2595E-001; 1.4200E+002; 7.5583E-001; 1.4200E+002; 6.8899E-001; 1.4200E+002; 6.4437E-001; 1.4200E+002; 8.9493E-001;
 1.4300E+002; 9.0505E-001; 1.4300E+002; 9.3738E-001; 1.4300E+002; 8.2595E-001; 1.4300E+002; 7.5583E-001; 1.4300E+002; 6.8899E-001; 1.4300E+002; 6.4437E-001; 1.4300E+002; 8.9493E-001;
 1.4400E+002; 9.0505E-001; 1.4400E+002; 9.3738E-001; 1.4400E+002; 8.2595E-001; 1.4400E+002; 7.5583E-001; 1.4400E+002; 6.8899E-001; 1.4400E+002; 6.4437E-001; 1.4400E+002; 8.9493E-001;
 1.4500E+002; 9.0505E-001; 1.4500E+002; 9.3738E-001; 1.4500E+002; 8.2595E-001; 1.4500E+002; 7.5583E-001; 1.4500E+002; 6.8899E-001; 1.4500E+002; 6.4437E-001; 1.4500E+002; 8.9493E-001;
 1.4600E+002; 9.0505E-001; 1.4600E+002; 9.3738E-001; 1.4600E+002; 8.2595E-001; 1.4600E+002; 7.5583E-001; 1.4600E+002; 6.8899E-001; 1.4600E+002; 6.4437E-001; 1.4600E+002; 8.9493E-001;
 1.4700E+002; 9.0505E-001; 1.4700E+002; 9.3738E-001; 1.4700E+002; 8.2595E-001; 1.4700E+002; 7.5583E-001; 1.4700E+002; 6.8899E-001; 1.4700E+002; 6.4437E-001; 1.4700E+002; 8.9493E-001;
 1.4800E+002; 9.0505E-001; 1.4800E+002; 9.3738E-001; 1.4800E+002; 8.2595E-001; 1.4800E+002; 7.5583E-001; 1.4800E+002; 6.8899E-001; 1.4800E+002; 6.4437E-001; 1.4800E+002; 8.9493E-001;
 1.4900E+002; 9.0505E-001; 1.4900E+002; 9.3738E-001; 1.4900E+002; 8.2595E-001; 1.4900E+002; 7.5583E-001; 1.4900E+002; 6.8899E-001; 1.4900E+002; 6.4437E-001; 1.4900E+002; 8.9493E-001;
 1.5000E+002; 9.0505E-001; 1.5000E+002; 9.3738E-001; 1.5000E+002; 8.2595E-001; 1.5000E+002; 7.5583E-001; 1.5000E+002; 6.8899E-001; 1.5000E+002; 6.4437E-001; 1.5000E+002; 8.9493E-001;
 1.5100E+002; 9.0505E-001; 1.5100E+002; 9.3738E-001; 1.5100E+002; 8.2595E-001; 1.5100E+002; 7.5583E-001; 1.5100E+002; 6.8899E-001; 1.5100E+002; 6.4437E-001; 1.5100E+002; 8.9493E-001;
 1.5200E+002; 9.0505E-001; 1.5200E+002; 9.3738E-001; 1.5200E+002; 8.2595E-001; 1.5200E+002; 7.5583E-001; 1.5200E+002; 6.8899E-001; 1.5200E+002; 6.4437E-001; 1.5200E+002; 8.9493E-001;
 1.5300E+002; 9.0505E-001; 1.5300E+002; 9.3738E-001; 1.5300E+002; 8.2595E-001; 1.5300E+002; 7.5583E-001; 1.5300E+002; 6.8899E-001; 1.5300E+002; 6.4437E-001; 1.5300E+002; 8.9493E-001;
 1.5400E+002; 9.0505E-001; 1.5400E+002; 9.3738E-001; 1.5400E+002; 8.2595E-001; 1.5400E+002; 7.5583E-001; 1.5400E+002; 6.8899E-001; 1.5400E+002; 6.4437E-001; 1.5400E+002; 8.9493E-001;
 1.5500E+002; 9.0505E-001; 1.5500E+002; 9.3738E-001; 1.5500E+002; 8.2595E-001; 1.5500E+002; 7.5583E-001; 1.5500E+002; 6.8899E-001; 1.5500E+002; 6.4437E-001; 1.5500E+002; 8.9493E-001;
 1.5600E+002; 9.0505E-001; 1.5600E+002; 9.3738E-001; 1.5600E+002; 8.2595E-001; 1.5600E+002; 7.5583E-001; 1.5600E+002; 6.8899E-001; 1.5600E+002; 6.4437E-001; 1.5600E+002; 8.9493E-001;
 1.5700E+002; 9.0505E-001; 1.5700E+002; 9.3738E-001; 1.5700E+002; 8.2595E-001; 1.5700E+002; 7.5583E-001; 1.5700E+002; 6.8899E-001; 1.5700E+002; 6.4437E-001; 1.5700E+002; 8.9493E-001;
 1.5800E+002; 9.0505E-001; 1.5800E+002; 9.3738E-001; 1.5800E+002; 8.2595E-001; 1.5800E+002; 7.5583E-001; 1.5800E+002; 6.8899E-001; 1.5800E+002; 6.4437E-001; 1.5800E+002; 8.9493E-001;
 1.5900E+002; 9.0505E-001; 1.5900E+002; 9.3738E-001; 1.5900E+002; 8.2595E-001; 1.5900E+002; 7.5583E-001; 1.5900E+002; 6.8899E-001; 1.5900E+002; 6.4437E-001; 1.5900E+002; 8.9493E-001;
 1.6000E+002; 9.0505E-001; 1.6000E+002; 9.3738E-001; 1.6000E+002; 8.2595E-001; 1.6000E+002; 7.5583E-001; 1.6000E+002; 6.8899E-001; 1.6000E+002; 6.4437E-001; 1.6000E+002; 8.9493E-001;
 1.6100E+002; 9.0505E-001; 1.6100E+002; 9.3738E-001; 1.6100E+002; 8.2595E-001; 1.6100E+002; 7.5583E-001; 1.6100E+002; 6.8899E-001; 1.6100E+002; 6.4437E-001; 1.6100E+002; 8.9493E-001;
 1.6200E+002; 9.0505E-001; 1.6200E+002; 9.3738E-001; 1.6200E+002; 8.2595E-001; 1.6200E+002; 7.5583E-001; 1.6200E+002; 6.8899E-001; 1.6200E+002; 6.4437E-001; 1.6200E+002; 8.9493E-001;
 1.6300E+002; 9.0505E-001; 1.6300E+002; 9.3738E-001; 1.6300E+002; 8.2595E-001; 1.6300E+002; 7.5583E-001; 1.6300E+002; 6.8899E-001; 1.6300E+002; 6.4437E-001; 1.6300E+002; 8.9493E-001;
 1.6400E+002; 9.0505E-001; 1.6400E+002; 9.3738E-001; 1.6400E+002; 8.2595E-001; 1.6400E+002; 7.5583E-001; 1.6400E+002; 6.8899E-001; 1.6400E+002; 6.4437E-001; 1.6400E+002; 8.9493E-001;
 1.6500E+002; 9.0505E-001; 1.6500E+002; 9.3738E-001; 1.6500E+002; 8.2595E-001; 1.6500E+002; 7.5583E-001; 1.6500E+002; 6.8899E-001; 1.6500E+002; 6.4437E-001; 1.6500E+002; 8.9493E-001;
 1.6600E+002; 9.0505E-001; 1.6600E+002; 9.3738E-001; 1.6600E+002; 8.2595E-001; 1.6600E+002; 7.5583E-001; 1.6600E+002; 6.8899E-001; 1.6600E+002; 6.4437E-001; 1.6600E+002; 8.9493E-001;
 1.6700E+002; 9.0505E-001; 1.6700E+002; 9.3738E-001; 1.6700E+002; 8.2595E-001; 1.6700E+002; 7.5583E-001; 1.6700E+002; 6.8899E-001; 1.6700E+002; 6.4437E-001; 1.6700E+002; 8.9493E-001;
 1.6800E+002; 9.0505E-001; 1.6800E+002; 9.3738E-001; 1.6800E+002; 8.2595E-001; 1.6800E+002; 7.5583E-001; 1.6800E+002; 6.8899E-001; 1.6800E+002; 6.4437E-001; 1.6800E+002; 8.9493E-001;
 1.6900E+002; 9.0505E-001; 1.6900E+002; 9.3738E-001; 1.6900E+002; 8.2595E-001; 1.6900E+002; 7.5583E-001; 1.6900E+002; 6.8899E-001; 1.6900E+002; 6.4437E-001; 1.6900E+002; 8.9493E-001;
 1.7000E+002; 9.0505E-001; 1.7000E+002; 9.3738E-001; 1.7000E+002; 8.2595E-001; 1.7000E+002; 7.5583E-001; 1.7000E+002; 6.8899E-001; 1.7000E+002; 6.4437E-001; 1.7000E+002; 8.9493E-001;
 1.7100E+002; 9.0505E-001; 1.7100E+002; 9.3738E-001; 1.7100E+002; 8.2595E-001; 1.7100E+002; 7.5583E-001; 1.7100E+002; 6.8899E-001; 1.7100E+002; 6.4437E-001; 1.7100E+002; 8.9493E-001;
 1.7200E+002; 9.0505E-001; 1.7200E+002; 9.3738E-001; 1.7200E+002; 8.2595E-001; 1.7200E+002; 7.5583E-001; 1.7200E+002; 6.8899E-001; 1.7200E+002; 6.4437E-001; 1.7200E+002; 8.9493E-001;
 1.7300E+002; 9.0505E-001; 1.7300E+002; 9.3738E-001; 1.7300E+002; 8.2595E-001; 1.7300E+002; 7.5583E-001; 1.7300E+002; 6.8899E-001; 1.7300E+002; 6.4437E-001; 1.7300E+002; 8.9493E-001;
 1.7400E+002; 9.0505E-001; 1.7400E+002; 9.3738E-001; 1.7400E+002; 8.2595E-001; 1.7400E+002; 7.5583E-001; 1.7400E+002; 6.8899E-001; 1.7400E+002; 6.4437E-001; 1.7400E+002; 8.9493E-001;
 1.7500E+002; 9.0505E-001; 1.7500E+002; 9.3738E-001; 1.7500E+002; 8.2595E-001; 1.7500E+002; 7.5583E-001; 1.7500E+002; 6.8899E-001; 1.7500E+002; 6.4437E-001; 1.7500E+002; 8.9493E-001;
 1.7600E+002; 9.0505E-001; 1.7600E+002; 9.3738E-001; 1.7600E+002; 8.2595E-001; 1.7600E+002; 7.5583E-001; 1.7600E+002; 6.8899E-001; 1.7600E+002; 6.4437E-001; 1.7600E+002; 8.9493E-001;
 1.7700E+002; 9.0505E-001; 1.7700E+002; 9.3738E-001; 1.7700E+002; 8.2595E-001; 1.7700E+002; 7.5583E-001; 1.7700E+002; 6.8899E-001; 1.7700E+002; 6.4437E-001; 1.7700E+002; 8.9493E-001;
 1.7800E+002; 9.0505E-001; 1.7800E+002; 9.3738E-001; 1.7800E+002; 8.2595E-001; 1.7800E+002; 7.5583E-001; 1.7800E+002; 6.8899E-001; 1.7800E+002; 6.4437E-001; 1.7800E+002; 8.9493E-001;
 1.7900E+002; 9.0505E-001; 1.7900E+002; 9.3738E-001; 1.7900E+002; 8.2595E-001; 1.7900E+002; 7.5583E-001; 1.7900E+002; 6.8899E-001; 1.7900E+002; 6.4437E-001; 1.7900E+002; 8.9493E-001;
 1.8000E+002; 9.0505E-001; 1.8000E+002; 9.3738E-001; 1.8000E+002; 8.2595E-001; 1.8000E+002; 7.5583E-001; 1.8000E+002; 6.8899E-001; 1.8000E+002; 6.4437E-001; 1.8000E+002; 8.9493E-001;
 1.8100E+002; 9.0505E-001; 1.8100E+002; 9.3738E-001; 1.8100E+002; 8.2595E-001; 1.8100E+002; 7.5583E-001; 1.8100E+002; 6.8899E-001; 1.8100E+002; 6.4437E-001; 1.8100E+002; 8.9493E-001;
 1.8200E+002; 9.0505E-001; 1.8200E+002; 9.3738E-001; 1.8200E+002; 8.2595E-001; 1.8200E+002; 7.5583E-001; 1.8200E+002; 6.8899E-001; 1.8200E+002; 6.4437E-001; 1.8200E+002; 8.9493E-001;
 1.8300E+002; 9.0505E-001; 1.8300E+002; 9.3738E-001; 1.8300E+002; 8.2595E-001; 1.8300E+002; 7.5583E-001; 1.8300E+002; 6.8899E-001; 1.8300E+002; 6.4437E-001; 1.8300E+002; 8.9493E-001;
 1.8400E+002; 9.0505E-001; 1.8400E+002; 9.3738E-001; 1.8400E+002; 8.2595E-001; 1.8400E+002; 7.5583E-001; 1.8400E+002; 6.8899E-001; 1.8400E+002; 6.4437E-001; 1.8400E+002; 8.9493E-001;
 1.8500E+002; 9.0505E-001; 1.8500E+002; 9.3738E-001; 1.8500E+002; 8.2595E-001; 1.8500E+002; 7.5583E-001; 1.8500E+002; 6.8899E-001; 1.8500E+002; 6.4437E-001; 1.8500E+002; 8.9493E-001;
 1.8600E+002; 9.0505E-001; 1.8600E+002; 9.3738E-001; 1.8600E+002; 8.2595E-001; 1.8600E+002; 7.5583E-001; 1.8600E+002; 6.8899E-001; 1.8600E+002; 6.4437E-001; 1.8600E+002; 8.9493E-001;
 1.8700E+002; 9.0505E-001; 1.8700E+002; 9.3738E-001; 1.8700E+002; 8.2595E-001; 1.8700E+002; 7.5583E-001; 1.8700E+002; 6.8899E-001; 1.8700E+002; 6.4437E-001; 1.8700E+002; 8.9493E-001;
 1.8800E+002; 9.0505E-001; 1.8800E+002; 9.3738E-001; 1.8800E+002; 8.2595E-001; 1.8800E+002; 7.5583E-001; 1.8800E+002; 6.8899E-001; 1.8800E+002; 6.4437E-001; 1.8800E+002; 8.9493E-001;
 1.8900E+002; 9.0505E-001; 1.8900E+002; 9.3738E-001; 1.8900E+002; 8.2595E-001; 1.8900E+002; 7.5583E-001; 1.8900E+002; 6.8899E-001; 1.8900E+002; 6.4437E-001; 1.8900E+002; 8.9493E-001;
 1.9000E+002; 9.0505E-001; 1.9000E+002; 9.3738E-001; 1.9000E+002; 8.2595E-001; 1.9000E+002; 7.5583E-001; 1.9000E+002; 6.8899E-001; 1.9000E+002; 6.4437E-001; 1.9000E+002; 8.9493E-001;
 1.9100E+002; 9.0505E-001; 1.9100E+002; 9.3738E-001; 1.9100E+002; 8.2595E-001; 1.9100E+002; 7.5583E-001; 1.9100E+002; 6.8899E-001; 1.9100E+002; 6.4437E-001; 1.9100E+002; 8.9493E-001;
 1.9200E+002; 9.0505E-001; 1.9200E+002; 9.3738E-001; 1.9200E+002; 8.2595E-001; 1.9200E+002; 7.5583E-001; 1.9200E+002; 6.8899E-001; 1.9200E+002; 6.4437E-001; 1.9200E+002; 8.9493E-001;
 1.9300E+002; 9.0505E-001; 1.9300E+002; 9.3738E-001; 1.9300E+002; 8.2595E-001; 1.9300E+002; 7.5583E-001; 1.9300E+002; 6.8899E-001; 1.9300E+002; 6.4437E-001; 1.9300E+002; 8.9493E-001;
 1.9400E+002; 9.0505E-001; 1.9400E+002; 9.3738E-001; 1.9400E+002; 8.2595E-001; 1.9400E+002; 7.5583E-001; 1.9400E+002; 6.8899E-001; 1.9400E+002; 6.4437E-001; 1.9400E+002; 8.9493E-001;
 1.9500E+002; 9.0505E-001; 1.9500E+002; 9.3738E-001; 1.9500E+002; 8.2595E-001; 1.9500E+002; 7.5583E-001; 1.9500E+002; 6.8899E-001; 1.9500E+002; 6.4437E-001; 1.9500E+002; 8.9493E-001;
 1.9600E+002; 9.0505E-001; 1.9600E+002; 9.3738E-001; 1.9600E+002; 8.2595E-001; 1.9600E+002; 7.5583E-001; 1.9600E+002; 6.8899E-001; 1.9600E+002; 6.4437E-001; 1.9600E+002; 8.9493E-001;
 1.9700E+002; 9.0505E-001; 1.9700E+002; 9.3738E-001; 1.9700E+002; 8.2595E-001; 1.9700E+002; 7.5583E-001; 1.9700E+002; 6.8899E-001; 1.9700E+002; 6.4437E-001; 1.9700E+002; 8.9493E-001;
 1.9800E+002; 9.0505E-001; 1.9800E+002; 9.3738E-001; 1.9800E+002; 8.2595E-001; 1.9800E+002; 7.5583E-001; 1.9800E+002; 6.8899E-001; 1.9800E+002; 6.4437E-001; 1.9800E+002; 8.9493E-001;
 1.9900E+002; 9.0505E-001; 1.9900E+002; 9.3738E-001; 1.9900E+002; 8.2595E-001; 1.9900E+002; 7.5583E-001; 1.9900E+002; 6.8899E-001; 1.9900E+002; 6.4437E-001; 1.9900E+002; 8.9493E-001;
 2.0000E+002; 9.0505E-001; 2.0000E+002; 9.3738E-001; 2.0000E+002; 8.2595E-001; 2.0000E+002; 7.5583E-001; 2.0000E+002; 6.8899E-001; 2.0000E+002; 6.4437E-001; 2.0000E+002; 8.9493E-001;
 2.0100E+002; 9.0505E-001; 2.0100E+002; 9.3738E-001; 2.0100E+002; 8.2595E-001; 2.0100E+002; 7.5583E-001; 2.0100E+002; 6.8899E-001; 2.0100E+002; 6.4437E-001; 2.0100E+002; 8.9493E-001;
 2.0200E+002; 9.0505E-001; 2.0200E+002; 9.3738E-001; 2.0200E+002; 8.2595E-001; 2.0200E+002; 7.5583E-001; 2.0200E+002; 6.8899E-001; 2.0200E+002; 6.4437E-001; 2.0200E+002; 8.9493E-001;
 2.0300E+002; 9.0505E-001; 2.0300E+002; 9.3738E-001; 2.0300E+002; 8.2595E-001; 2.0300E+002; 7.5583E-001; 2.0300E+002; 6.8899E-001; 2.0300E+002; 6.4437E-001; 2.0300E+002; 8.9493E-001;
 2.0400E+002; 9.0505E-001; 2.0400E+002; 9.3738E-001; 2.0400E+002; 8.2595E-001; 2.0400E+002; 7.5583E-001; 2.0400E+002; 6.8899E-001; 2.0400E+002; 6.4437E-001; 2.0400E+002; 8.9493E-001;
 2.0500E+002; 9.0505E-001; 2.0500E+002; 9.3738E-001; 2.0500E+002; 8.2595E-001; 2.0500E+002; 7.5583E-001; 2.0500E+002; 6.8899E-001; 2.0500E+002; 6.4437E-001; 2.0500E+002; 8.9493E-001;
 2.0600E+002; 9.0505E-001; 2.0600E+002; 9.3738E-001; 2.0600E+002; 8.2595E-001; 2.0600E+002; 7.5583E-001; 2.0600E+002; 6.8899E-001; 2.0600E+002; 6.4437E-001; 2.0600E+002; 8.9493E-001;
 2.0700E+002; 9.0505E-001; 2.0700E+002; 9.3738E-001; 2.0700E+002; 8.2595E-001; 2.0700E+002; 7.5583E-001; 2.0700E+002; 6.8899E-001; 2.0700E+002; 6.4437E-001; 2.0700E+002; 8.9493E-001;
 2.0800E+002; 9.0505E-001; 2.0800E+002; 9.3738E-001; 2.0800E+002; 8.2595E-001; 2.0800E+002; 7.5583E-001; 2.0800E+002; 6.8899E-001; 2.0800E+002; 6.4437E-001; 2.0800E+002; 8.9493E-001;
 2.0900E+002; 9.0505E-001; 2.0900E+002; 9.3738E-001; 2.0900E+002; 8.2595E-001; 2.0900E+002; 7.5583E-001; 2.0900E+002; 6.8899E-001; 2.0900E+002; 6.4437E-001; 2.0900E+002; 8.9493E-001;
 2.1000E+002; 9.0505E-001; 2.1000E+002; 9.3738E-001; 2.1000E+002; 8.2595E-001; 2.1000E+002; 7.5583E-001; 2.1000E+002; 6.8899E-001; 2.1000E+002; 6.4437E-001; 2.1000E+002; 8.9493E-001;
 2.1100E+002; 9.0505E-001; 2.1100E+002; 9.3738E-001; 2.1100E+002; 8.2595E-001; 2.1100E+002; 7.5583E-001; 2.1100E+002; 6.8899E-001; 2.1100E+002; 6.4437E-001; 2.1100E+002; 8.9493E-001;
 2.1200E+002; 9.0505E-001; 2.1200E+002; 9.3738E-001; 2.1200E+002; 8.2595E-001; 2.1200E+002; 7.5583E-001; 2.1200E+002; 6.8899E-001; 2.1200E+002; 6.4437E-001; 2.1200E+002; 8.9493E-001;
 2.1300E+002; 9.0505E-001; 2.1300E+002; 9.3738E-001; 2.1300E+002; 8.2595E-001; 2.1300E+002; 7.5583E-001; 2.1300E+002; 6.8899E-001; 2.1300E+002; 6.4437E-001; 2.1300E+002; 8.9493E-001;
 2.1400E+002; 9.0505E-001; 2.1400E+002; 9.3738E-001; 2.1400E+002; 8.2595E-001; 2.1400E+002; 7.5583E-001; 2.1400E+002; 6.8899E-001; 2.1400E+002; 6.4437E-001; 2.1400E+002; 8.9493E-001;
 2.1500E+002; 9.0505E-001; 2.1500E+002; 9.3738E-001; 2.1500E+002; 8.2595E-001; 2.1500E+002; 7.5583E-001; 2.1500E+002; 6.8899E-001; 2.1500E+002; 6.4437E-001; 2.1500E+002; 8.9493E-001;
 2.1600E+002; 9.0505E-001; 2.1600E+002; 9.3738E-001; 2.1600E+002; 8.2595E-001; 2.1600E+002; 7.5583E-001; 2.1600E+002; 6.8899E-001; 2.1600E+002; 6.4437E-001; 2.1600E+002; 8.9493E-001;
