Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.0800E+002; 4.5576E-003; 1.0800E+002; 1.7191E-002; 1.0800E+002; 3.6598E-002; 1.0800E+002; 7.7893E-002; 1.0800E+002; 2.0189E-001; 1.0800E+002; 2.3228E-001; 1.0800E+002; 5.4005E-002;
 1.0900E+002; 4.4788E-003; 1.0900E+002; 1.7013E-002; 1.0900E+002; 3.6228E-002; 1.0900E+002; 7.6512E-002; 1.0900E+002; 1.9717E-001; 1.0900E+002; 2.3268E-001; 1.0900E+002; 5.3453E-002;
 1.1000E+002; 4.4007E-003; 1.1000E+002; 1.6836E-002; 1.1000E+002; 3.5871E-002; 1.1000E+002; 7.5215E-002; 1.1000E+002; 1.9237E-001; 1.1000E+002; 2.3305E-001; 1.1000E+002; 5.2912E-002;
 1.1100E+002; 4.3236E-003; 1.1100E+002; 1.6658E-002; 1.1100E+002; 3.5524E-002; 1.1100E+002; 7.4000E-002; 1.1100E+002; 1.8755E-001; 1.1100E+002; 2.3340E-001; 1.1100E+002; 5.2383E-002;
 1.1200E+002; 4.2462E-003; 1.1200E+002; 1.6478E-002; 1.1200E+002; 3.5187E-002; 1.1200E+002; 7.2864E-002; 1.1200E+002; 1.8275E-001; 1.1200E+002; 2.3373E-001; 1.1200E+002; 5.1864E-002;
 1.1300E+002; 4.1690E-003; 1.1300E+002; 1.6304E-002; 1.1300E+002; 3.4859E-002; 1.1300E+002; 7.1799E-002; 1.1300E+002; 1.7814E-001; 1.1300E+002; 2.3409E-001; 1.1300E+002; 5.1356E-002;
 1.1400E+002; 4.0923E-003; 1.1400E+002; 1.6133E-002; 1.1400E+002; 3.4545E-002; 1.1400E+002; 7.0802E-002; 1.1400E+002; 1.7370E-001; 1.1400E+002; 2.3449E-001; 1.1400E+002; 5.0860E-002;
 1.1500E+002; 4.0163E-003; 1.1500E+002; 1.5963E-002; 1.1500E+002; 3.4240E-002; 1.1500E+002; 6.9869E-002; 1.1500E+002; 1.6950E-001; 1.1500E+002; 2.3484E-001; 1.1500E+002; 5.0374E-002;
 1.1600E+002; 3.9408E-003; 1.1600E+002; 1.5794E-002; 1.1600E+002; 3.3944E-002; 1.1600E+002; 6.8995E-002; 1.1600E+002; 1.6558E-001; 1.1600E+002; 2.3502E-001; 1.1600E+002; 4.9899E-002;
 1.1700E+002; 3.8660E-003; 1.1700E+002; 1.5624E-002; 1.1700E+002; 3.3651E-002; 1.1700E+002; 6.8175E-002; 1.1700E+002; 1.6193E-001; 1.1700E+002; 2.3502E-001; 1.1700E+002; 4.9435E-002;
 1.1800E+002; 3.7918E-003; 1.1800E+002; 1.5453E-002; 1.1800E+002; 3.3362E-002; 1.1800E+002; 6.7404E-002; 1.1800E+002; 1.5853E-001; 1.1800E+002; 2.3479E-001; 1.1800E+002; 4.8982E-002;
 1.1900E+002; 3.7184E-003; 1.1900E+002; 1.5280E-002; 1.1900E+002; 3.3076E-002; 1.1900E+002; 6.6679E-002; 1.1900E+002; 1.5540E-001; 1.1900E+002; 2.3433E-001; 1.1900E+002; 4.8540E-002;
 1.2000E+002; 3.6457E-003; 1.2000E+002; 1.5107E-002; 1.2000E+002; 3.2794E-002; 1.2000E+002; 6.5994E-002; 1.2000E+002; 1.5253E-001; 1.2000E+002; 2.3381E-001; 1.2000E+002; 4.8110E-002;
 1.2100E+002; 3.5738E-003; 1.2100E+002; 1.4932E-002; 1.2100E+002; 3.2515E-002; 1.2100E+002; 6.5347E-002; 1.2100E+002; 1.4990E-001; 1.2100E+002; 2.3321E-001; 1.2100E+002; 4.7692E-002;
 1.2200E+002; 3.5028E-003; 1.2200E+002; 1.4757E-002; 1.2200E+002; 3.2239E-002; 1.2200E+002; 6.4735E-002; 1.2200E+002; 1.4752E-001; 1.2200E+002; 2.3252E-001; 1.2200E+002; 4.7287E-002;
 1.2300E+002; 3.4329E-003; 1.2300E+002; 1.4580E-002; 1.2300E+002; 3.1966E-002; 1.2300E+002; 6.4156E-002; 1.2300E+002; 1.4537E-001; 1.2300E+002; 2.3174E-001; 1.2300E+002; 4.6896E-002;
 1.2400E+002; 3.3641E-003; 1.2400E+002; 1.4403E-002; 1.2400E+002; 3.1695E-002; 1.2400E+002; 6.3608E-002; 1.2400E+002; 1.4343E-001; 1.2400E+002; 2.3089E-001; 1.2400E+002; 4.6519E-002;
 1.2500E+002; 3.2966E-003; 1.2500E+002; 1.4225E-002; 1.2500E+002; 3.1428E-002; 1.2500E+002; 6.3089E-002; 1.2500E+002; 1.4170E-001; 1.2500E+002; 2.2997E-001; 1.2500E+002; 4.6158E-002;
 1.2600E+002; 3.2305E-003; 1.2600E+002; 1.4048E-002; 1.2600E+002; 3.1164E-002; 1.2600E+002; 6.2598E-002; 1.2600E+002; 1.4016E-001; 1.2600E+002; 2.2898E-001; 1.2600E+002; 4.5814E-002;
 1.2700E+002; 3.1658E-003; 1.2700E+002; 1.3870E-002; 1.2700E+002; 3.0905E-002; 1.2700E+002; 6.2135E-002; 1.2700E+002; 1.3879E-001; 1.2700E+002; 2.2793E-001; 1.2700E+002; 4.5485E-002;
 1.2800E+002; 3.1031E-003; 1.2800E+002; 1.3693E-002; 1.2800E+002; 3.0651E-002; 1.2800E+002; 6.1698E-002; 1.2800E+002; 1.3756E-001; 1.2800E+002; 2.2683E-001; 1.2800E+002; 4.5174E-002;
 1.2900E+002; 3.0424E-003; 1.2900E+002; 1.3516E-002; 1.2900E+002; 3.0401E-002; 1.2900E+002; 6.1286E-002; 1.2900E+002; 1.3648E-001; 1.2900E+002; 2.2568E-001; 1.2900E+002; 4.4878E-002;
 1.3000E+002; 2.9840E-003; 1.3000E+002; 1.3340E-002; 1.3000E+002; 3.0158E-002; 1.3000E+002; 6.0897E-002; 1.3000E+002; 1.3550E-001; 1.3000E+002; 2.2449E-001; 1.3000E+002; 4.4598E-002;
 1.3100E+002; 2.9317E-003; 1.3100E+002; 1.3143E-002; 1.3100E+002; 2.9886E-002; 1.3100E+002; 6.0495E-002; 1.3100E+002; 1.3460E-001; 1.3100E+002; 2.2325E-001; 1.3100E+002; 4.4332E-002;
 1.3200E+002; 2.8846E-003; 1.3200E+002; 1.2940E-002; 1.3200E+002; 2.9589E-002; 1.3200E+002; 6.0060E-002; 1.3200E+002; 1.3372E-001; 1.3200E+002; 2.2199E-001; 1.3200E+002; 4.4080E-002;
 1.3300E+002; 2.8415E-003; 1.3300E+002; 1.2739E-002; 1.3300E+002; 2.9277E-002; 1.3300E+002; 5.9597E-002; 1.3300E+002; 1.3284E-001; 1.3300E+002; 2.2070E-001; 1.3300E+002; 4.3833E-002;
 1.3400E+002; 2.8030E-003; 1.3400E+002; 1.2542E-002; 1.3400E+002; 2.8959E-002; 1.3400E+002; 5.9111E-002; 1.3400E+002; 1.3193E-001; 1.3400E+002; 2.1940E-001; 1.3400E+002; 4.3582E-002;
 1.3500E+002; 2.7708E-003; 1.3500E+002; 1.2351E-002; 1.3500E+002; 2.8639E-002; 1.3500E+002; 5.8605E-002; 1.3500E+002; 1.3098E-001; 1.3500E+002; 2.1812E-001; 1.3500E+002; 4.3323E-002;
 1.3600E+002; 2.7573E-003; 1.3600E+002; 1.2166E-002; 1.3600E+002; 2.8319E-002; 1.3600E+002; 5.8082E-002; 1.3600E+002; 1.3000E-001; 1.3600E+002; 2.1685E-001; 1.3600E+002; 4.3055E-002;
 1.3700E+002; 2.7546E-003; 1.3700E+002; 1.1986E-002; 1.3700E+002; 2.8004E-002; 1.3700E+002; 5.7547E-002; 1.3700E+002; 1.2895E-001; 1.3700E+002; 2.1559E-001; 1.3700E+002; 4.2777E-002;
 1.3800E+002; 2.7515E-003; 1.3800E+002; 1.1814E-002; 1.3800E+002; 2.7693E-002; 1.3800E+002; 5.7003E-002; 1.3800E+002; 1.2785E-001; 1.3800E+002; 2.1437E-001; 1.3800E+002; 4.2493E-002;
 1.3900E+002; 2.7482E-003; 1.3900E+002; 1.1649E-002; 1.3900E+002; 2.7389E-002; 1.3900E+002; 5.6453E-002; 1.3900E+002; 1.2670E-001; 1.3900E+002; 2.1318E-001; 1.3900E+002; 4.2204E-002;
 1.4000E+002; 2.7448E-003; 1.4000E+002; 1.1490E-002; 1.4000E+002; 2.7092E-002; 1.4000E+002; 5.5900E-002; 1.4000E+002; 1.2550E-001; 1.4000E+002; 2.1202E-001; 1.4000E+002; 4.1914E-002;
 1.4100E+002; 2.7413E-003; 1.4100E+002; 1.1336E-002; 1.4100E+002; 2.6802E-002; 1.4100E+002; 5.5346E-002; 1.4100E+002; 1.2425E-001; 1.4100E+002; 2.1090E-001; 1.4100E+002; 4.1624E-002;
 1.4200E+002; 2.7378E-003; 1.4200E+002; 1.1187E-002; 1.4200E+002; 2.6519E-002; 1.4200E+002; 5.4792E-002; 1.4200E+002; 1.2295E-001; 1.4200E+002; 2.0982E-001; 1.4200E+002; 4.1335E-002;
 1.4300E+002; 2.7343E-003; 1.4300E+002; 1.1043E-002; 1.4300E+002; 2.6243E-002; 1.4300E+002; 5.4240E-002; 1.4300E+002; 1.2162E-001; 1.4300E+002; 2.0878E-001; 1.4300E+002; 4.1048E-002;
 1.4400E+002; 2.7308E-003; 1.4400E+002; 1.0904E-002; 1.4400E+002; 2.5974E-002; 1.4400E+002; 5.3691E-002; 1.4400E+002; 1.2026E-001; 1.4400E+002; 2.0778E-001; 1.4400E+002; 4.0764E-002;
 1.4500E+002; 2.7273E-003; 1.4500E+002; 1.0768E-002; 1.4500E+002; 2.5710E-002; 1.4500E+002; 5.3146E-002; 1.4500E+002; 1.1886E-001; 1.4500E+002; 2.0681E-001; 1.4500E+002; 4.0486E-002;
 1.4600E+002; 2.7239E-003; 1.4600E+002; 1.0635E-002; 1.4600E+002; 2.5451E-002; 1.4600E+002; 5.2605E-002; 1.4600E+002; 1.1745E-001; 1.4600E+002; 2.0588E-001; 1.4600E+002; 4.0214E-002;
 1.4700E+002; 2.7206E-003; 1.4700E+002; 1.0506E-002; 1.4700E+002; 2.5197E-002; 1.4700E+002; 5.2068E-002; 1.4700E+002; 1.1602E-001; 1.4700E+002; 2.0499E-001; 1.4700E+002; 3.9946E-002;
 1.4800E+002; 2.7174E-003; 1.4800E+002; 1.0380E-002; 1.4800E+002; 2.4948E-002; 1.4800E+002; 5.1536E-002; 1.4800E+002; 1.1458E-001; 1.4800E+002; 2.0412E-001; 1.4800E+002; 3.9682E-002;
 1.4900E+002; 2.7142E-003; 1.4900E+002; 1.0256E-002; 1.4900E+002; 2.4704E-002; 1.4900E+002; 5.1010E-002; 1.4900E+002; 1.1314E-001; 1.4900E+002; 2.0328E-001; 1.4900E+002; 3.9422E-002;
 1.5000E+002; 2.7111E-003; 1.5000E+002; 1.0134E-002; 1.5000E+002; 2.4463E-002; 1.5000E+002; 5.0489E-002; 1.5000E+002; 1.1169E-001; 1.5000E+002; 2.0247E-001; 1.5000E+002; 3.9166E-002;
 1.5100E+002; 2.7081E-003; 1.5100E+002; 1.0014E-002; 1.5100E+002; 2.4226E-002; 1.5100E+002; 4.9973E-002; 1.5100E+002; 1.1025E-001; 1.5100E+002; 2.0167E-001; 1.5100E+002; 3.8914E-002;
 1.5200E+002; 2.7050E-003; 1.5200E+002; 9.8971E-003; 1.5200E+002; 2.3992E-002; 1.5200E+002; 4.9464E-002; 1.5200E+002; 1.0882E-001; 1.5200E+002; 2.0089E-001; 1.5200E+002; 3.8665E-002;
 1.5300E+002; 2.7021E-003; 1.5300E+002; 9.7815E-003; 1.5300E+002; 2.3761E-002; 1.5300E+002; 4.8961E-002; 1.5300E+002; 1.0739E-001; 1.5300E+002; 2.0011E-001; 1.5300E+002; 3.8419E-002;
 1.5400E+002; 2.6992E-003; 1.5400E+002; 9.6677E-003; 1.5400E+002; 2.3534E-002; 1.5400E+002; 4.8464E-002; 1.5400E+002; 1.0597E-001; 1.5400E+002; 1.9934E-001; 1.5400E+002; 3.8177E-002;
 1.5500E+002; 2.6963E-003; 1.5500E+002; 9.5557E-003; 1.5500E+002; 2.3310E-002; 1.5500E+002; 4.7973E-002; 1.5500E+002; 1.0457E-001; 1.5500E+002; 1.9855E-001; 1.5500E+002; 3.7938E-002;
 1.5600E+002; 2.6936E-003; 1.5600E+002; 9.4452E-003; 1.5600E+002; 2.3088E-002; 1.5600E+002; 4.7488E-002; 1.5600E+002; 1.0318E-001; 1.5600E+002; 1.9775E-001; 1.5600E+002; 3.7702E-002;
 1.5700E+002; 2.6909E-003; 1.5700E+002; 9.3363E-003; 1.5700E+002; 2.2869E-002; 1.5700E+002; 4.7010E-002; 1.5700E+002; 1.0181E-001; 1.5700E+002; 1.9693E-001; 1.5700E+002; 3.7470E-002;
 1.5800E+002; 2.6882E-003; 1.5800E+002; 9.2289E-003; 1.5800E+002; 2.2653E-002; 1.5800E+002; 4.6538E-002; 1.5800E+002; 1.0045E-001; 1.5800E+002; 1.9609E-001; 1.5800E+002; 3.7240E-002;
 1.5900E+002; 2.6856E-003; 1.5900E+002; 9.1229E-003; 1.5900E+002; 2.2440E-002; 1.5900E+002; 4.6072E-002; 1.5900E+002; 9.9112E-002; 1.5900E+002; 1.9521E-001; 1.5900E+002; 3.7014E-002;
 1.6000E+002; 2.6830E-003; 1.6000E+002; 9.0184E-003; 1.6000E+002; 2.2229E-002; 1.6000E+002; 4.5612E-002; 1.6000E+002; 9.7790E-002; 1.6000E+002; 1.9428E-001; 1.6000E+002; 3.6791E-002;
 1.6100E+002; 2.6804E-003; 1.6100E+002; 8.9153E-003; 1.6100E+002; 2.2021E-002; 1.6100E+002; 4.5159E-002; 1.6100E+002; 9.6487E-002; 1.6100E+002; 1.9331E-001; 1.6100E+002; 3.6572E-002;
 1.6200E+002; 2.6780E-003; 1.6200E+002; 8.8135E-003; 1.6200E+002; 2.1815E-002; 1.6200E+002; 4.4712E-002; 1.6200E+002; 9.5203E-002; 1.6200E+002; 1.9228E-001; 1.6200E+002; 3.6355E-002;
 1.6300E+002; 2.6754E-003; 1.6300E+002; 8.7131E-003; 1.6300E+002; 2.1612E-002; 1.6300E+002; 4.4271E-002; 1.6300E+002; 9.3938E-002; 1.6300E+002; 1.9119E-001; 1.6300E+002; 3.6142E-002;
 1.6400E+002; 2.6731E-003; 1.6400E+002; 8.6138E-003; 1.6400E+002; 2.1411E-002; 1.6400E+002; 4.3835E-002; 1.6400E+002; 9.2692E-002; 1.6400E+002; 1.9004E-001; 1.6400E+002; 3.5931E-002;
 1.6500E+002; 2.6707E-003; 1.6500E+002; 8.5159E-003; 1.6500E+002; 2.1213E-002; 1.6500E+002; 4.3406E-002; 1.6500E+002; 9.1465E-002; 1.6500E+002; 1.8881E-001; 1.6500E+002; 3.5724E-002;
 1.6600E+002; 2.6683E-003; 1.6600E+002; 8.4193E-003; 1.6600E+002; 2.1017E-002; 1.6600E+002; 4.2982E-002; 1.6600E+002; 9.0258E-002; 1.6600E+002; 1.8751E-001; 1.6600E+002; 3.5519E-002;
 1.6700E+002; 2.6661E-003; 1.6700E+002; 8.3239E-003; 1.6700E+002; 2.0823E-002; 1.6700E+002; 4.2564E-002; 1.6700E+002; 8.9071E-002; 1.6700E+002; 1.8613E-001; 1.6700E+002; 3.5318E-002;
 1.6800E+002; 2.6638E-003; 1.6800E+002; 8.2297E-003; 1.6800E+002; 2.0631E-002; 1.6800E+002; 4.2152E-002; 1.6800E+002; 8.7904E-002; 1.6800E+002; 1.8467E-001; 1.6800E+002; 3.5119E-002;
 1.6900E+002; 2.6615E-003; 1.6900E+002; 8.1367E-003; 1.6900E+002; 2.0442E-002; 1.6900E+002; 4.1745E-002; 1.6900E+002; 8.6757E-002; 1.6900E+002; 1.8313E-001; 1.6900E+002; 3.4923E-002;
 1.7000E+002; 2.6593E-003; 1.7000E+002; 8.0448E-003; 1.7000E+002; 2.0255E-002; 1.7000E+002; 4.1344E-002; 1.7000E+002; 8.5630E-002; 1.7000E+002; 1.8151E-001; 1.7000E+002; 3.4730E-002;
 1.7100E+002; 2.6572E-003; 1.7100E+002; 7.9538E-003; 1.7100E+002; 2.0070E-002; 1.7100E+002; 4.0948E-002; 1.7100E+002; 8.4525E-002; 1.7100E+002; 1.7981E-001; 1.7100E+002; 3.4540E-002;
 1.7200E+002; 2.6551E-003; 1.7200E+002; 7.8639E-003; 1.7200E+002; 1.9887E-002; 1.7200E+002; 4.0556E-002; 1.7200E+002; 8.3444E-002; 1.7200E+002; 1.7803E-001; 1.7200E+002; 3.4352E-002;
 1.7300E+002; 2.6529E-003; 1.7300E+002; 7.7752E-003; 1.7300E+002; 1.9705E-002; 1.7300E+002; 4.0170E-002; 1.7300E+002; 8.2383E-002; 1.7300E+002; 1.7617E-001; 1.7300E+002; 3.4167E-002;
 1.7400E+002; 2.6508E-003; 1.7400E+002; 7.6874E-003; 1.7400E+002; 1.9526E-002; 1.7400E+002; 3.9787E-002; 1.7400E+002; 8.1340E-002; 1.7400E+002; 1.7425E-001; 1.7400E+002; 3.3985E-002;
 1.7500E+002; 2.6488E-003; 1.7500E+002; 7.6005E-003; 1.7500E+002; 1.9348E-002; 1.7500E+002; 3.9410E-002; 1.7500E+002; 8.0315E-002; 1.7500E+002; 1.7225E-001; 1.7500E+002; 3.3805E-002;
 1.7600E+002; 2.6469E-003; 1.7600E+002; 7.5146E-003; 1.7600E+002; 1.9172E-002; 1.7600E+002; 3.9037E-002; 1.7600E+002; 7.9308E-002; 1.7600E+002; 1.7020E-001; 1.7600E+002; 3.3628E-002;
 1.7700E+002; 2.6449E-003; 1.7700E+002; 7.4295E-003; 1.7700E+002; 1.8998E-002; 1.7700E+002; 3.8668E-002; 1.7700E+002; 7.8319E-002; 1.7700E+002; 1.6809E-001; 1.7700E+002; 3.3453E-002;
 1.7800E+002; 2.6429E-003; 1.7800E+002; 7.3452E-003; 1.7800E+002; 1.8825E-002; 1.7800E+002; 3.8304E-002; 1.7800E+002; 7.7347E-002; 1.7800E+002; 1.6594E-001; 1.7800E+002; 3.3281E-002;
 1.7900E+002; 2.6412E-003; 1.7900E+002; 7.2600E-003; 1.7900E+002; 1.8654E-002; 1.7900E+002; 3.7944E-002; 1.7900E+002; 7.6393E-002; 1.7900E+002; 1.6374E-001; 1.7900E+002; 3.3111E-002;
 1.8000E+002; 2.6392E-003; 1.8000E+002; 7.1768E-003; 1.8000E+002; 1.8483E-002; 1.8000E+002; 3.7587E-002; 1.8000E+002; 7.5454E-002; 1.8000E+002; 1.6151E-001; 1.8000E+002; 3.2943E-002;
 1.8100E+002; 2.6373E-003; 1.8100E+002; 7.0955E-003; 1.8100E+002; 1.8314E-002; 1.8100E+002; 3.7234E-002; 1.8100E+002; 7.4530E-002; 1.8100E+002; 1.5926E-001; 1.8100E+002; 3.2777E-002;
 1.8200E+002; 2.6354E-003; 1.8200E+002; 7.0157E-003; 1.8200E+002; 1.8148E-002; 1.8200E+002; 3.6885E-002; 1.8200E+002; 7.3621E-002; 1.8200E+002; 1.5699E-001; 1.8200E+002; 3.2613E-002;
 1.8300E+002; 2.6337E-003; 1.8300E+002; 6.9370E-003; 1.8300E+002; 1.7983E-002; 1.8300E+002; 3.6541E-002; 1.8300E+002; 7.2728E-002; 1.8300E+002; 1.5470E-001; 1.8300E+002; 3.2451E-002;
 1.8400E+002; 2.6318E-003; 1.8400E+002; 6.8595E-003; 1.8400E+002; 1.7820E-002; 1.8400E+002; 3.6201E-002; 1.8400E+002; 7.1850E-002; 1.8400E+002; 1.5241E-001; 1.8400E+002; 3.2291E-002;
 1.8500E+002; 2.6299E-003; 1.8500E+002; 6.7831E-003; 1.8500E+002; 1.7659E-002; 1.8500E+002; 3.5864E-002; 1.8500E+002; 7.0987E-002; 1.8500E+002; 1.5011E-001; 1.8500E+002; 3.2133E-002;
 1.8600E+002; 2.6282E-003; 1.8600E+002; 6.7075E-003; 1.8600E+002; 1.7499E-002; 1.8600E+002; 3.5532E-002; 1.8600E+002; 7.0140E-002; 1.8600E+002; 1.4782E-001; 1.8600E+002; 3.1977E-002;
 1.8700E+002; 2.6265E-003; 1.8700E+002; 6.6328E-003; 1.8700E+002; 1.7341E-002; 1.8700E+002; 3.5204E-002; 1.8700E+002; 6.9307E-002; 1.8700E+002; 1.4555E-001; 1.8700E+002; 3.1823E-002;
 1.8800E+002; 2.6247E-003; 1.8800E+002; 6.5591E-003; 1.8800E+002; 1.7184E-002; 1.8800E+002; 3.4879E-002; 1.8800E+002; 6.8488E-002; 1.8800E+002; 1.4329E-001; 1.8800E+002; 3.1670E-002;
 1.8900E+002; 2.6230E-003; 1.8900E+002; 6.4863E-003; 1.8900E+002; 1.7029E-002; 1.8900E+002; 3.4558E-002; 1.8900E+002; 6.7684E-002; 1.8900E+002; 1.4105E-001; 1.8900E+002; 3.1520E-002;
 1.9000E+002; 2.6213E-003; 1.9000E+002; 6.4144E-003; 1.9000E+002; 1.6875E-002; 1.9000E+002; 3.4241E-002; 1.9000E+002; 6.6894E-002; 1.9000E+002; 1.3883E-001; 1.9000E+002; 3.1371E-002;
 1.9100E+002; 2.6198E-003; 1.9100E+002; 6.3432E-003; 1.9100E+002; 1.6722E-002; 1.9100E+002; 3.3927E-002; 1.9100E+002; 6.6118E-002; 1.9100E+002; 1.3665E-001; 1.9100E+002; 3.1223E-002;
 1.9200E+002; 2.6183E-003; 1.9200E+002; 6.2729E-003; 1.9200E+002; 1.6571E-002; 1.9200E+002; 3.3616E-002; 1.9200E+002; 6.5355E-002; 1.9200E+002; 1.3449E-001; 1.9200E+002; 3.1077E-002;
 1.9300E+002; 2.6166E-003; 1.9300E+002; 6.2036E-003; 1.9300E+002; 1.6421E-002; 1.9300E+002; 3.3309E-002; 1.9300E+002; 6.4605E-002; 1.9300E+002; 1.3236E-001; 1.9300E+002; 3.0933E-002;
 1.9400E+002; 2.6152E-003; 1.9400E+002; 6.1350E-003; 1.9400E+002; 1.6272E-002; 1.9400E+002; 3.3006E-002; 1.9400E+002; 6.3869E-002; 1.9400E+002; 1.3027E-001; 1.9400E+002; 3.0790E-002;
 1.9500E+002; 2.6136E-003; 1.9500E+002; 6.0674E-003; 1.9500E+002; 1.6125E-002; 1.9500E+002; 3.2705E-002; 1.9500E+002; 6.3145E-002; 1.9500E+002; 1.2822E-001; 1.9500E+002; 3.0649E-002;
 1.9600E+002; 2.6121E-003; 1.9600E+002; 6.0006E-003; 1.9600E+002; 1.5979E-002; 1.9600E+002; 3.2408E-002; 1.9600E+002; 6.2433E-002; 1.9600E+002; 1.2620E-001; 1.9600E+002; 3.0510E-002;
 1.9700E+002; 2.6107E-003; 1.9700E+002; 5.9346E-003; 1.9700E+002; 1.5834E-002; 1.9700E+002; 3.2114E-002; 1.9700E+002; 6.1734E-002; 1.9700E+002; 1.2421E-001; 1.9700E+002; 3.0371E-002;
 1.9800E+002; 2.6092E-003; 1.9800E+002; 5.8696E-003; 1.9800E+002; 1.5690E-002; 1.9800E+002; 3.1823E-002; 1.9800E+002; 6.1046E-002; 1.9800E+002; 1.2227E-001; 1.9800E+002; 3.0235E-002;
 1.9900E+002; 2.6078E-003; 1.9900E+002; 5.8055E-003; 1.9900E+002; 1.5547E-002; 1.9900E+002; 3.1536E-002; 1.9900E+002; 6.0371E-002; 1.9900E+002; 1.2036E-001; 1.9900E+002; 3.0099E-002;
 2.0000E+002; 2.6064E-003; 2.0000E+002; 5.7422E-003; 2.0000E+002; 1.5406E-002; 2.0000E+002; 3.1252E-002; 2.0000E+002; 5.9706E-002; 2.0000E+002; 1.1849E-001; 2.0000E+002; 2.9965E-002;
 2.0100E+002; 2.6050E-003; 2.0100E+002; 5.6798E-003; 2.0100E+002; 1.5266E-002; 2.0100E+002; 3.0971E-002; 2.0100E+002; 5.9053E-002; 2.0100E+002; 1.1666E-001; 2.0100E+002; 2.9833E-002;
 2.0200E+002; 2.6036E-003; 2.0200E+002; 5.6184E-003; 2.0200E+002; 1.5127E-002; 2.0200E+002; 3.0692E-002; 2.0200E+002; 5.8411E-002; 2.0200E+002; 1.1487E-001; 2.0200E+002; 2.9701E-002;
 2.0300E+002; 2.6022E-003; 2.0300E+002; 5.5580E-003; 2.0300E+002; 1.4989E-002; 2.0300E+002; 3.0417E-002; 2.0300E+002; 5.7779E-002; 2.0300E+002; 1.1312E-001; 2.0300E+002; 2.9572E-002;
 2.0400E+002; 2.6009E-003; 2.0400E+002; 5.4984E-003; 2.0400E+002; 1.4853E-002; 2.0400E+002; 3.0145E-002; 2.0400E+002; 5.7158E-002; 2.0400E+002; 1.1140E-001; 2.0400E+002; 2.9443E-002;
 2.0500E+002; 2.5997E-003; 2.0500E+002; 5.4398E-003; 2.0500E+002; 1.4717E-002; 2.0500E+002; 2.9876E-002; 2.0500E+002; 5.6547E-002; 2.0500E+002; 1.0972E-001; 2.0500E+002; 2.9316E-002;
 2.0600E+002; 2.5984E-003; 2.0600E+002; 5.3822E-003; 2.0600E+002; 1.4583E-002; 2.0600E+002; 2.9610E-002; 2.0600E+002; 5.5947E-002; 2.0600E+002; 1.0808E-001; 2.0600E+002; 2.9190E-002;
 2.0700E+002; 2.5971E-003; 2.0700E+002; 5.3256E-003; 2.0700E+002; 1.4450E-002; 2.0700E+002; 2.9347E-002; 2.0700E+002; 5.5356E-002; 2.0700E+002; 1.0648E-001; 2.0700E+002; 2.9066E-002;
 2.0800E+002; 2.5958E-003; 2.0800E+002; 5.2701E-003; 2.0800E+002; 1.4318E-002; 2.0800E+002; 2.9087E-002; 2.0800E+002; 5.4774E-002; 2.0800E+002; 1.0491E-001; 2.0800E+002; 2.8943E-002;
 2.0900E+002; 2.5947E-003; 2.0900E+002; 5.2154E-003; 2.0900E+002; 1.4187E-002; 2.0900E+002; 2.8829E-002; 2.0900E+002; 5.4202E-002; 2.0900E+002; 1.0338E-001; 2.0900E+002; 2.8822E-002;
 2.1000E+002; 2.5934E-003; 2.1000E+002; 5.1619E-003; 2.1000E+002; 1.4058E-002; 2.1000E+002; 2.8575E-002; 2.1000E+002; 5.3640E-002; 2.1000E+002; 1.0188E-001; 2.1000E+002; 2.8702E-002;
 2.1100E+002; 2.5922E-003; 2.1100E+002; 5.1095E-003; 2.1100E+002; 1.3929E-002; 2.1100E+002; 2.8323E-002; 2.1100E+002; 5.3086E-002; 2.1100E+002; 1.0042E-001; 2.1100E+002; 2.8583E-002;
 2.1200E+002; 2.5911E-003; 2.1200E+002; 5.0582E-003; 2.1200E+002; 1.3802E-002; 2.1200E+002; 2.8074E-002; 2.1200E+002; 5.2542E-002; 2.1200E+002; 9.8990E-002; 2.1200E+002; 2.8466E-002;
 2.1300E+002; 2.5900E-003; 2.1300E+002; 5.0081E-003; 2.1300E+002; 1.3676E-002; 2.1300E+002; 2.7827E-002; 2.1300E+002; 5.2006E-002; 2.1300E+002; 9.7595E-002; 2.1300E+002; 2.8350E-002;
 2.1400E+002; 2.5888E-003; 2.1400E+002; 4.9591E-003; 2.1400E+002; 1.3551E-002; 2.1400E+002; 2.7584E-002; 2.1400E+002; 5.1479E-002; 2.1400E+002; 9.6232E-002; 2.1400E+002; 2.8235E-002;
 2.1500E+002; 2.5878E-003; 2.1500E+002; 4.9114E-003; 2.1500E+002; 1.3427E-002; 2.1500E+002; 2.7342E-002; 2.1500E+002; 5.0960E-002; 2.1500E+002; 9.4900E-002; 2.1500E+002; 2.8122E-002;
 2.1600E+002; 2.5866E-003; 2.1600E+002; 4.8650E-003; 2.1600E+002; 1.3304E-002; 2.1600E+002; 2.7104E-002; 2.1600E+002; 5.0448E-002; 2.1600E+002; 9.3601E-002; 2.1600E+002; 2.8010E-002;
