Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.0800E+002; 9.0099E-001; 1.0800E+002; 9.2306E-001; 1.0800E+002; 8.9694E-001; 1.0800E+002; 8.7558E-001; 1.0800E+002; 8.0864E-001; 1.0800E+002; 7.5217E-001; 1.0800E+002; 8.9387E-001;
 1.0900E+002; 9.0114E-001; 1.0900E+002; 9.2318E-001; 1.0900E+002; 8.9720E-001; 1.0900E+002; 8.7674E-001; 1.0900E+002; 8.1110E-001; 1.0900E+002; 7.5368E-001; 1.0900E+002; 8.9387E-001;
 1.1000E+002; 9.0129E-001; 1.1000E+002; 9.2329E-001; 1.1000E+002; 8.9745E-001; 1.1000E+002; 8.7785E-001; 1.1000E+002; 8.1356E-001; 1.1000E+002; 7.5522E-001; 1.1000E+002; 8.9387E-001;
 1.1100E+002; 9.0144E-001; 1.1100E+002; 9.2341E-001; 1.1100E+002; 8.9771E-001; 1.1100E+002; 8.7893E-001; 1.1100E+002; 8.1602E-001; 1.1100E+002; 7.5680E-001; 1.1100E+002; 8.9387E-001;
 1.1200E+002; 9.0160E-001; 1.1200E+002; 9.2353E-001; 1.1200E+002; 8.9796E-001; 1.1200E+002; 8.7998E-001; 1.1200E+002; 8.1848E-001; 1.1200E+002; 7.5840E-001; 1.1200E+002; 8.9387E-001;
 1.1300E+002; 9.0175E-001; 1.1300E+002; 9.2365E-001; 1.1300E+002; 8.9822E-001; 1.1300E+002; 8.8100E-001; 1.1300E+002; 8.2093E-001; 1.1300E+002; 7.6004E-001; 1.1300E+002; 8.9387E-001;
 1.1400E+002; 9.0191E-001; 1.1400E+002; 9.2378E-001; 1.1400E+002; 8.9848E-001; 1.1400E+002; 8.8200E-001; 1.1400E+002; 8.2336E-001; 1.1400E+002; 7.6170E-001; 1.1400E+002; 8.9387E-001;
 1.1500E+002; 9.0207E-001; 1.1500E+002; 9.2390E-001; 1.1500E+002; 8.9874E-001; 1.1500E+002; 8.8298E-001; 1.1500E+002; 8.2577E-001; 1.1500E+002; 7.6339E-001; 1.1500E+002; 8.9387E-001;
 1.1600E+002; 9.0223E-001; 1.1600E+002; 9.2403E-001; 1.1600E+002; 8.9900E-001; 1.1600E+002; 8.8394E-001; 1.1600E+002; 8.2817E-001; 1.1600E+002; 7.6510E-001; 1.1600E+002; 8.9387E-001;
 1.1700E+002; 9.0239E-001; 1.1700E+002; 9.2415E-001; 1.1700E+002; 8.9927E-001; 1.1700E+002; 8.8489E-001; 1.1700E+002; 8.3055E-001; 1.1700E+002; 7.6683E-001; 1.1700E+002; 8.9387E-001;
 1.1800E+002; 9.0255E-001; 1.1800E+002; 9.2428E-001; 1.1800E+002; 8.9953E-001; 1.1800E+002; 8.8583E-001; 1.1800E+002; 8.3290E-001; 1.1800E+002; 7.6857E-001; 1.1800E+002; 8.9387E-001;
 1.1900E+002; 9.0272E-001; 1.1900E+002; 9.2441E-001; 1.1900E+002; 8.9980E-001; 1.1900E+002; 8.8675E-001; 1.1900E+002; 8.3523E-001; 1.1900E+002; 7.7034E-001; 1.1900E+002; 8.9387E-001;
 1.2000E+002; 9.0288E-001; 1.2000E+002; 9.2455E-001; 1.2000E+002; 9.0008E-001; 1.2000E+002; 8.8767E-001; 1.2000E+002; 8.3754E-001; 1.2000E+002; 7.7211E-001; 1.2000E+002; 8.9388E-001;
 1.2100E+002; 9.0305E-001; 1.2100E+002; 9.2468E-001; 1.2100E+002; 9.0035E-001; 1.2100E+002; 8.8858E-001; 1.2100E+002; 8.3982E-001; 1.2100E+002; 7.7390E-001; 1.2100E+002; 8.9388E-001;
 1.2200E+002; 9.0322E-001; 1.2200E+002; 9.2481E-001; 1.2200E+002; 9.0063E-001; 1.2200E+002; 8.8948E-001; 1.2200E+002; 8.4208E-001; 1.2200E+002; 7.7571E-001; 1.2200E+002; 8.9388E-001;
 1.2300E+002; 9.0339E-001; 1.2300E+002; 9.2495E-001; 1.2300E+002; 9.0092E-001; 1.2300E+002; 8.9038E-001; 1.2300E+002; 8.4431E-001; 1.2300E+002; 7.7752E-001; 1.2300E+002; 8.9388E-001;
 1.2400E+002; 9.0356E-001; 1.2400E+002; 9.2509E-001; 1.2400E+002; 9.0120E-001; 1.2400E+002; 8.9128E-001; 1.2400E+002; 8.4652E-001; 1.2400E+002; 7.7933E-001; 1.2400E+002; 8.9388E-001;
 1.2500E+002; 9.0373E-001; 1.2500E+002; 9.2523E-001; 1.2500E+002; 9.0150E-001; 1.2500E+002; 8.9218E-001; 1.2500E+002; 8.4870E-001; 1.2500E+002; 7.8115E-001; 1.2500E+002; 8.9388E-001;
 1.2600E+002; 9.0391E-001; 1.2600E+002; 9.2537E-001; 1.2600E+002; 9.0179E-001; 1.2600E+002; 8.9308E-001; 1.2600E+002; 8.5085E-001; 1.2600E+002; 7.8298E-001; 1.2600E+002; 8.9388E-001;
 1.2700E+002; 9.0408E-001; 1.2700E+002; 9.2552E-001; 1.2700E+002; 9.0209E-001; 1.2700E+002; 8.9398E-001; 1.2700E+002; 8.5297E-001; 1.2700E+002; 7.8481E-001; 1.2700E+002; 8.9388E-001;
 1.2800E+002; 9.0426E-001; 1.2800E+002; 9.2566E-001; 1.2800E+002; 9.0240E-001; 1.2800E+002; 8.9488E-001; 1.2800E+002; 8.5506E-001; 1.2800E+002; 7.8664E-001; 1.2800E+002; 8.9388E-001;
 1.2900E+002; 9.0444E-001; 1.2900E+002; 9.2581E-001; 1.2900E+002; 9.0271E-001; 1.2900E+002; 8.9578E-001; 1.2900E+002; 8.5713E-001; 1.2900E+002; 7.8846E-001; 1.2900E+002; 8.9388E-001;
 1.3000E+002; 9.0462E-001; 1.3000E+002; 9.2596E-001; 1.3000E+002; 9.0302E-001; 1.3000E+002; 8.9668E-001; 1.3000E+002; 8.5917E-001; 1.3000E+002; 7.9029E-001; 1.3000E+002; 8.9388E-001;
 1.3100E+002; 9.0480E-001; 1.3100E+002; 9.2611E-001; 1.3100E+002; 9.0334E-001; 1.3100E+002; 8.9758E-001; 1.3100E+002; 8.6118E-001; 1.3100E+002; 7.9210E-001; 1.3100E+002; 8.9388E-001;
 1.3200E+002; 9.0498E-001; 1.3200E+002; 9.2626E-001; 1.3200E+002; 9.0366E-001; 1.3200E+002; 8.9848E-001; 1.3200E+002; 8.6315E-001; 1.3200E+002; 7.9392E-001; 1.3200E+002; 8.9388E-001;
 1.3300E+002; 9.0498E-001; 1.3300E+002; 9.2626E-001; 1.3300E+002; 9.0366E-001; 1.3300E+002; 8.9848E-001; 1.3300E+002; 8.6315E-001; 1.3300E+002; 7.9392E-001; 1.3300E+002; 8.9388E-001;
 1.3400E+002; 9.0498E-001; 1.3400E+002; 9.2626E-001; 1.3400E+002; 9.0366E-001; 1.3400E+002; 8.9848E-001; 1.3400E+002; 8.6315E-001; 1.3400E+002; 7.9392E-001; 1.3400E+002; 8.9388E-001;
 1.3500E+002; 9.0498E-001; 1.3500E+002; 9.2626E-001; 1.3500E+002; 9.0366E-001; 1.3500E+002; 8.9848E-001; 1.3500E+002; 8.6315E-001; 1.3500E+002; 7.9392E-001; 1.3500E+002; 8.9388E-001;
 1.3600E+002; 9.0498E-001; 1.3600E+002; 9.2626E-001; 1.3600E+002; 9.0366E-001; 1.3600E+002; 8.9848E-001; 1.3600E+002; 8.6315E-001; 1.3600E+002; 7.9392E-001; 1.3600E+002; 8.9388E-001;
 1.3700E+002; 9.0498E-001; 1.3700E+002; 9.2626E-001; 1.3700E+002; 9.0366E-001; 1.3700E+002; 8.9848E-001; 1.3700E+002; 8.6315E-001; 1.3700E+002; 7.9392E-001; 1.3700E+002; 8.9388E-001;
 1.3800E+002; 9.0498E-001; 1.3800E+002; 9.2626E-001; 1.3800E+002; 9.0366E-001; 1.3800E+002; 8.9848E-001; 1.3800E+002; 8.6315E-001; 1.3800E+002; 7.9392E-001; 1.3800E+002; 8.9388E-001;
 1.3900E+002; 9.0498E-001; 1.3900E+002; 9.2626E-001; 1.3900E+002; 9.0366E-001; 1.3900E+002; 8.9848E-001; 1.3900E+002; 8.6315E-001; 1.3900E+002; 7.9392E-001; 1.3900E+002; 8.9388E-001;
 1.4000E+002; 9.0498E-001; 1.4000E+002; 9.2626E-001; 1.4000E+002; 9.0366E-001; 1.4000E+002; 8.9848E-001; 1.4000E+002; 8.6315E-001; 1.4000E+002; 7.9392E-001; 1.4000E+002; 8.9388E-001;
 1.4100E+002; 9.0498E-001; 1.4100E+002; 9.2626E-001; 1.4100E+002; 9.0366E-001; 1.4100E+002; 8.9848E-001; 1.4100E+002; 8.6315E-001; 1.4100E+002; 7.9392E-001; 1.4100E+002; 8.9388E-001;
 1.4200E+002; 9.0498E-001; 1.4200E+002; 9.2626E-001; 1.4200E+002; 9.0366E-001; 1.4200E+002; 8.9848E-001; 1.4200E+002; 8.6315E-001; 1.4200E+002; 7.9392E-001; 1.4200E+002; 8.9388E-001;
 1.4300E+002; 9.0498E-001; 1.4300E+002; 9.2626E-001; 1.4300E+002; 9.0366E-001; 1.4300E+002; 8.9848E-001; 1.4300E+002; 8.6315E-001; 1.4300E+002; 7.9392E-001; 1.4300E+002; 8.9388E-001;
 1.4400E+002; 9.0498E-001; 1.4400E+002; 9.2626E-001; 1.4400E+002; 9.0366E-001; 1.4400E+002; 8.9848E-001; 1.4400E+002; 8.6315E-001; 1.4400E+002; 7.9392E-001; 1.4400E+002; 8.9388E-001;
 1.4500E+002; 9.0498E-001; 1.4500E+002; 9.2626E-001; 1.4500E+002; 9.0366E-001; 1.4500E+002; 8.9848E-001; 1.4500E+002; 8.6315E-001; 1.4500E+002; 7.9392E-001; 1.4500E+002; 8.9388E-001;
 1.4600E+002; 9.0498E-001; 1.4600E+002; 9.2626E-001; 1.4600E+002; 9.0366E-001; 1.4600E+002; 8.9848E-001; 1.4600E+002; 8.6315E-001; 1.4600E+002; 7.9392E-001; 1.4600E+002; 8.9388E-001;
 1.4700E+002; 9.0498E-001; 1.4700E+002; 9.2626E-001; 1.4700E+002; 9.0366E-001; 1.4700E+002; 8.9848E-001; 1.4700E+002; 8.6315E-001; 1.4700E+002; 7.9392E-001; 1.4700E+002; 8.9388E-001;
 1.4800E+002; 9.0498E-001; 1.4800E+002; 9.2626E-001; 1.4800E+002; 9.0366E-001; 1.4800E+002; 8.9848E-001; 1.4800E+002; 8.6315E-001; 1.4800E+002; 7.9392E-001; 1.4800E+002; 8.9388E-001;
 1.4900E+002; 9.0498E-001; 1.4900E+002; 9.2626E-001; 1.4900E+002; 9.0366E-001; 1.4900E+002; 8.9848E-001; 1.4900E+002; 8.6315E-001; 1.4900E+002; 7.9392E-001; 1.4900E+002; 8.9388E-001;
 1.5000E+002; 9.0498E-001; 1.5000E+002; 9.2626E-001; 1.5000E+002; 9.0366E-001; 1.5000E+002; 8.9848E-001; 1.5000E+002; 8.6315E-001; 1.5000E+002; 7.9392E-001; 1.5000E+002; 8.9388E-001;
 1.5100E+002; 9.0498E-001; 1.5100E+002; 9.2626E-001; 1.5100E+002; 9.0366E-001; 1.5100E+002; 8.9848E-001; 1.5100E+002; 8.6315E-001; 1.5100E+002; 7.9392E-001; 1.5100E+002; 8.9388E-001;
 1.5200E+002; 9.0498E-001; 1.5200E+002; 9.2626E-001; 1.5200E+002; 9.0366E-001; 1.5200E+002; 8.9848E-001; 1.5200E+002; 8.6315E-001; 1.5200E+002; 7.9392E-001; 1.5200E+002; 8.9388E-001;
 1.5300E+002; 9.0498E-001; 1.5300E+002; 9.2626E-001; 1.5300E+002; 9.0366E-001; 1.5300E+002; 8.9848E-001; 1.5300E+002; 8.6315E-001; 1.5300E+002; 7.9392E-001; 1.5300E+002; 8.9388E-001;
 1.5400E+002; 9.0498E-001; 1.5400E+002; 9.2626E-001; 1.5400E+002; 9.0366E-001; 1.5400E+002; 8.9848E-001; 1.5400E+002; 8.6315E-001; 1.5400E+002; 7.9392E-001; 1.5400E+002; 8.9388E-001;
 1.5500E+002; 9.0498E-001; 1.5500E+002; 9.2626E-001; 1.5500E+002; 9.0366E-001; 1.5500E+002; 8.9848E-001; 1.5500E+002; 8.6315E-001; 1.5500E+002; 7.9392E-001; 1.5500E+002; 8.9388E-001;
 1.5600E+002; 9.0498E-001; 1.5600E+002; 9.2626E-001; 1.5600E+002; 9.0366E-001; 1.5600E+002; 8.9848E-001; 1.5600E+002; 8.6315E-001; 1.5600E+002; 7.9392E-001; 1.5600E+002; 8.9388E-001;
 1.5700E+002; 9.0498E-001; 1.5700E+002; 9.2626E-001; 1.5700E+002; 9.0366E-001; 1.5700E+002; 8.9848E-001; 1.5700E+002; 8.6315E-001; 1.5700E+002; 7.9392E-001; 1.5700E+002; 8.9388E-001;
 1.5800E+002; 9.0498E-001; 1.5800E+002; 9.2626E-001; 1.5800E+002; 9.0366E-001; 1.5800E+002; 8.9848E-001; 1.5800E+002; 8.6315E-001; 1.5800E+002; 7.9392E-001; 1.5800E+002; 8.9388E-001;
 1.5900E+002; 9.0498E-001; 1.5900E+002; 9.2626E-001; 1.5900E+002; 9.0366E-001; 1.5900E+002; 8.9848E-001; 1.5900E+002; 8.6315E-001; 1.5900E+002; 7.9392E-001; 1.5900E+002; 8.9388E-001;
 1.6000E+002; 9.0498E-001; 1.6000E+002; 9.2626E-001; 1.6000E+002; 9.0366E-001; 1.6000E+002; 8.9848E-001; 1.6000E+002; 8.6315E-001; 1.6000E+002; 7.9392E-001; 1.6000E+002; 8.9388E-001;
 1.6100E+002; 9.0498E-001; 1.6100E+002; 9.2626E-001; 1.6100E+002; 9.0366E-001; 1.6100E+002; 8.9848E-001; 1.6100E+002; 8.6315E-001; 1.6100E+002; 7.9392E-001; 1.6100E+002; 8.9388E-001;
 1.6200E+002; 9.0498E-001; 1.6200E+002; 9.2626E-001; 1.6200E+002; 9.0366E-001; 1.6200E+002; 8.9848E-001; 1.6200E+002; 8.6315E-001; 1.6200E+002; 7.9392E-001; 1.6200E+002; 8.9388E-001;
 1.6300E+002; 9.0498E-001; 1.6300E+002; 9.2626E-001; 1.6300E+002; 9.0366E-001; 1.6300E+002; 8.9848E-001; 1.6300E+002; 8.6315E-001; 1.6300E+002; 7.9392E-001; 1.6300E+002; 8.9388E-001;
 1.6400E+002; 9.0498E-001; 1.6400E+002; 9.2626E-001; 1.6400E+002; 9.0366E-001; 1.6400E+002; 8.9848E-001; 1.6400E+002; 8.6315E-001; 1.6400E+002; 7.9392E-001; 1.6400E+002; 8.9388E-001;
 1.6500E+002; 9.0498E-001; 1.6500E+002; 9.2626E-001; 1.6500E+002; 9.0366E-001; 1.6500E+002; 8.9848E-001; 1.6500E+002; 8.6315E-001; 1.6500E+002; 7.9392E-001; 1.6500E+002; 8.9388E-001;
 1.6600E+002; 9.0498E-001; 1.6600E+002; 9.2626E-001; 1.6600E+002; 9.0366E-001; 1.6600E+002; 8.9848E-001; 1.6600E+002; 8.6315E-001; 1.6600E+002; 7.9392E-001; 1.6600E+002; 8.9388E-001;
 1.6700E+002; 9.0498E-001; 1.6700E+002; 9.2626E-001; 1.6700E+002; 9.0366E-001; 1.6700E+002; 8.9848E-001; 1.6700E+002; 8.6315E-001; 1.6700E+002; 7.9392E-001; 1.6700E+002; 8.9388E-001;
 1.6800E+002; 9.0498E-001; 1.6800E+002; 9.2626E-001; 1.6800E+002; 9.0366E-001; 1.6800E+002; 8.9848E-001; 1.6800E+002; 8.6315E-001; 1.6800E+002; 7.9392E-001; 1.6800E+002; 8.9388E-001;
 1.6900E+002; 9.0498E-001; 1.6900E+002; 9.2626E-001; 1.6900E+002; 9.0366E-001; 1.6900E+002; 8.9848E-001; 1.6900E+002; 8.6315E-001; 1.6900E+002; 7.9392E-001; 1.6900E+002; 8.9388E-001;
 1.7000E+002; 9.0498E-001; 1.7000E+002; 9.2626E-001; 1.7000E+002; 9.0366E-001; 1.7000E+002; 8.9848E-001; 1.7000E+002; 8.6315E-001; 1.7000E+002; 7.9392E-001; 1.7000E+002; 8.9388E-001;
 1.7100E+002; 9.0498E-001; 1.7100E+002; 9.2626E-001; 1.7100E+002; 9.0366E-001; 1.7100E+002; 8.9848E-001; 1.7100E+002; 8.6315E-001; 1.7100E+002; 7.9392E-001; 1.7100E+002; 8.9388E-001;
 1.7200E+002; 9.0498E-001; 1.7200E+002; 9.2626E-001; 1.7200E+002; 9.0366E-001; 1.7200E+002; 8.9848E-001; 1.7200E+002; 8.6315E-001; 1.7200E+002; 7.9392E-001; 1.7200E+002; 8.9388E-001;
 1.7300E+002; 9.0498E-001; 1.7300E+002; 9.2626E-001; 1.7300E+002; 9.0366E-001; 1.7300E+002; 8.9848E-001; 1.7300E+002; 8.6315E-001; 1.7300E+002; 7.9392E-001; 1.7300E+002; 8.9388E-001;
 1.7400E+002; 9.0498E-001; 1.7400E+002; 9.2626E-001; 1.7400E+002; 9.0366E-001; 1.7400E+002; 8.9848E-001; 1.7400E+002; 8.6315E-001; 1.7400E+002; 7.9392E-001; 1.7400E+002; 8.9388E-001;
 1.7500E+002; 9.0498E-001; 1.7500E+002; 9.2626E-001; 1.7500E+002; 9.0366E-001; 1.7500E+002; 8.9848E-001; 1.7500E+002; 8.6315E-001; 1.7500E+002; 7.9392E-001; 1.7500E+002; 8.9388E-001;
 1.7600E+002; 9.0498E-001; 1.7600E+002; 9.2626E-001; 1.7600E+002; 9.0366E-001; 1.7600E+002; 8.9848E-001; 1.7600E+002; 8.6315E-001; 1.7600E+002; 7.9392E-001; 1.7600E+002; 8.9388E-001;
 1.7700E+002; 9.0498E-001; 1.7700E+002; 9.2626E-001; 1.7700E+002; 9.0366E-001; 1.7700E+002; 8.9848E-001; 1.7700E+002; 8.6315E-001; 1.7700E+002; 7.9392E-001; 1.7700E+002; 8.9388E-001;
 1.7800E+002; 9.0498E-001; 1.7800E+002; 9.2626E-001; 1.7800E+002; 9.0366E-001; 1.7800E+002; 8.9848E-001; 1.7800E+002; 8.6315E-001; 1.7800E+002; 7.9392E-001; 1.7800E+002; 8.9388E-001;
 1.7900E+002; 9.0498E-001; 1.7900E+002; 9.2626E-001; 1.7900E+002; 9.0366E-001; 1.7900E+002; 8.9848E-001; 1.7900E+002; 8.6315E-001; 1.7900E+002; 7.9392E-001; 1.7900E+002; 8.9388E-001;
 1.8000E+002; 9.0498E-001; 1.8000E+002; 9.2626E-001; 1.8000E+002; 9.0366E-001; 1.8000E+002; 8.9848E-001; 1.8000E+002; 8.6315E-001; 1.8000E+002; 7.9392E-001; 1.8000E+002; 8.9388E-001;
 1.8100E+002; 9.0498E-001; 1.8100E+002; 9.2626E-001; 1.8100E+002; 9.0366E-001; 1.8100E+002; 8.9848E-001; 1.8100E+002; 8.6315E-001; 1.8100E+002; 7.9392E-001; 1.8100E+002; 8.9388E-001;
 1.8200E+002; 9.0498E-001; 1.8200E+002; 9.2626E-001; 1.8200E+002; 9.0366E-001; 1.8200E+002; 8.9848E-001; 1.8200E+002; 8.6315E-001; 1.8200E+002; 7.9392E-001; 1.8200E+002; 8.9388E-001;
 1.8300E+002; 9.0498E-001; 1.8300E+002; 9.2626E-001; 1.8300E+002; 9.0366E-001; 1.8300E+002; 8.9848E-001; 1.8300E+002; 8.6315E-001; 1.8300E+002; 7.9392E-001; 1.8300E+002; 8.9388E-001;
 1.8400E+002; 9.0498E-001; 1.8400E+002; 9.2626E-001; 1.8400E+002; 9.0366E-001; 1.8400E+002; 8.9848E-001; 1.8400E+002; 8.6315E-001; 1.8400E+002; 7.9392E-001; 1.8400E+002; 8.9388E-001;
 1.8500E+002; 9.0498E-001; 1.8500E+002; 9.2626E-001; 1.8500E+002; 9.0366E-001; 1.8500E+002; 8.9848E-001; 1.8500E+002; 8.6315E-001; 1.8500E+002; 7.9392E-001; 1.8500E+002; 8.9388E-001;
 1.8600E+002; 9.0498E-001; 1.8600E+002; 9.2626E-001; 1.8600E+002; 9.0366E-001; 1.8600E+002; 8.9848E-001; 1.8600E+002; 8.6315E-001; 1.8600E+002; 7.9392E-001; 1.8600E+002; 8.9388E-001;
 1.8700E+002; 9.0498E-001; 1.8700E+002; 9.2626E-001; 1.8700E+002; 9.0366E-001; 1.8700E+002; 8.9848E-001; 1.8700E+002; 8.6315E-001; 1.8700E+002; 7.9392E-001; 1.8700E+002; 8.9388E-001;
 1.8800E+002; 9.0498E-001; 1.8800E+002; 9.2626E-001; 1.8800E+002; 9.0366E-001; 1.8800E+002; 8.9848E-001; 1.8800E+002; 8.6315E-001; 1.8800E+002; 7.9392E-001; 1.8800E+002; 8.9388E-001;
 1.8900E+002; 9.0498E-001; 1.8900E+002; 9.2626E-001; 1.8900E+002; 9.0366E-001; 1.8900E+002; 8.9848E-001; 1.8900E+002; 8.6315E-001; 1.8900E+002; 7.9392E-001; 1.8900E+002; 8.9388E-001;
 1.9000E+002; 9.0498E-001; 1.9000E+002; 9.2626E-001; 1.9000E+002; 9.0366E-001; 1.9000E+002; 8.9848E-001; 1.9000E+002; 8.6315E-001; 1.9000E+002; 7.9392E-001; 1.9000E+002; 8.9388E-001;
 1.9100E+002; 9.0498E-001; 1.9100E+002; 9.2626E-001; 1.9100E+002; 9.0366E-001; 1.9100E+002; 8.9848E-001; 1.9100E+002; 8.6315E-001; 1.9100E+002; 7.9392E-001; 1.9100E+002; 8.9388E-001;
 1.9200E+002; 9.0498E-001; 1.9200E+002; 9.2626E-001; 1.9200E+002; 9.0366E-001; 1.9200E+002; 8.9848E-001; 1.9200E+002; 8.6315E-001; 1.9200E+002; 7.9392E-001; 1.9200E+002; 8.9388E-001;
 1.9300E+002; 9.0498E-001; 1.9300E+002; 9.2626E-001; 1.9300E+002; 9.0366E-001; 1.9300E+002; 8.9848E-001; 1.9300E+002; 8.6315E-001; 1.9300E+002; 7.9392E-001; 1.9300E+002; 8.9388E-001;
 1.9400E+002; 9.0498E-001; 1.9400E+002; 9.2626E-001; 1.9400E+002; 9.0366E-001; 1.9400E+002; 8.9848E-001; 1.9400E+002; 8.6315E-001; 1.9400E+002; 7.9392E-001; 1.9400E+002; 8.9388E-001;
 1.9500E+002; 9.0498E-001; 1.9500E+002; 9.2626E-001; 1.9500E+002; 9.0366E-001; 1.9500E+002; 8.9848E-001; 1.9500E+002; 8.6315E-001; 1.9500E+002; 7.9392E-001; 1.9500E+002; 8.9388E-001;
 1.9600E+002; 9.0498E-001; 1.9600E+002; 9.2626E-001; 1.9600E+002; 9.0366E-001; 1.9600E+002; 8.9848E-001; 1.9600E+002; 8.6315E-001; 1.9600E+002; 7.9392E-001; 1.9600E+002; 8.9388E-001;
 1.9700E+002; 9.0498E-001; 1.9700E+002; 9.2626E-001; 1.9700E+002; 9.0366E-001; 1.9700E+002; 8.9848E-001; 1.9700E+002; 8.6315E-001; 1.9700E+002; 7.9392E-001; 1.9700E+002; 8.9388E-001;
 1.9800E+002; 9.0498E-001; 1.9800E+002; 9.2626E-001; 1.9800E+002; 9.0366E-001; 1.9800E+002; 8.9848E-001; 1.9800E+002; 8.6315E-001; 1.9800E+002; 7.9392E-001; 1.9800E+002; 8.9388E-001;
 1.9900E+002; 9.0498E-001; 1.9900E+002; 9.2626E-001; 1.9900E+002; 9.0366E-001; 1.9900E+002; 8.9848E-001; 1.9900E+002; 8.6315E-001; 1.9900E+002; 7.9392E-001; 1.9900E+002; 8.9388E-001;
 2.0000E+002; 9.0498E-001; 2.0000E+002; 9.2626E-001; 2.0000E+002; 9.0366E-001; 2.0000E+002; 8.9848E-001; 2.0000E+002; 8.6315E-001; 2.0000E+002; 7.9392E-001; 2.0000E+002; 8.9388E-001;
 2.0100E+002; 9.0498E-001; 2.0100E+002; 9.2626E-001; 2.0100E+002; 9.0366E-001; 2.0100E+002; 8.9848E-001; 2.0100E+002; 8.6315E-001; 2.0100E+002; 7.9392E-001; 2.0100E+002; 8.9388E-001;
 2.0200E+002; 9.0498E-001; 2.0200E+002; 9.2626E-001; 2.0200E+002; 9.0366E-001; 2.0200E+002; 8.9848E-001; 2.0200E+002; 8.6315E-001; 2.0200E+002; 7.9392E-001; 2.0200E+002; 8.9388E-001;
 2.0300E+002; 9.0498E-001; 2.0300E+002; 9.2626E-001; 2.0300E+002; 9.0366E-001; 2.0300E+002; 8.9848E-001; 2.0300E+002; 8.6315E-001; 2.0300E+002; 7.9392E-001; 2.0300E+002; 8.9388E-001;
 2.0400E+002; 9.0498E-001; 2.0400E+002; 9.2626E-001; 2.0400E+002; 9.0366E-001; 2.0400E+002; 8.9848E-001; 2.0400E+002; 8.6315E-001; 2.0400E+002; 7.9392E-001; 2.0400E+002; 8.9388E-001;
 2.0500E+002; 9.0498E-001; 2.0500E+002; 9.2626E-001; 2.0500E+002; 9.0366E-001; 2.0500E+002; 8.9848E-001; 2.0500E+002; 8.6315E-001; 2.0500E+002; 7.9392E-001; 2.0500E+002; 8.9388E-001;
 2.0600E+002; 9.0498E-001; 2.0600E+002; 9.2626E-001; 2.0600E+002; 9.0366E-001; 2.0600E+002; 8.9848E-001; 2.0600E+002; 8.6315E-001; 2.0600E+002; 7.9392E-001; 2.0600E+002; 8.9388E-001;
 2.0700E+002; 9.0498E-001; 2.0700E+002; 9.2626E-001; 2.0700E+002; 9.0366E-001; 2.0700E+002; 8.9848E-001; 2.0700E+002; 8.6315E-001; 2.0700E+002; 7.9392E-001; 2.0700E+002; 8.9388E-001;
 2.0800E+002; 9.0498E-001; 2.0800E+002; 9.2626E-001; 2.0800E+002; 9.0366E-001; 2.0800E+002; 8.9848E-001; 2.0800E+002; 8.6315E-001; 2.0800E+002; 7.9392E-001; 2.0800E+002; 8.9388E-001;
 2.0900E+002; 9.0498E-001; 2.0900E+002; 9.2626E-001; 2.0900E+002; 9.0366E-001; 2.0900E+002; 8.9848E-001; 2.0900E+002; 8.6315E-001; 2.0900E+002; 7.9392E-001; 2.0900E+002; 8.9388E-001;
 2.1000E+002; 9.0498E-001; 2.1000E+002; 9.2626E-001; 2.1000E+002; 9.0366E-001; 2.1000E+002; 8.9848E-001; 2.1000E+002; 8.6315E-001; 2.1000E+002; 7.9392E-001; 2.1000E+002; 8.9388E-001;
 2.1100E+002; 9.0498E-001; 2.1100E+002; 9.2626E-001; 2.1100E+002; 9.0366E-001; 2.1100E+002; 8.9848E-001; 2.1100E+002; 8.6315E-001; 2.1100E+002; 7.9392E-001; 2.1100E+002; 8.9388E-001;
 2.1200E+002; 9.0498E-001; 2.1200E+002; 9.2626E-001; 2.1200E+002; 9.0366E-001; 2.1200E+002; 8.9848E-001; 2.1200E+002; 8.6315E-001; 2.1200E+002; 7.9392E-001; 2.1200E+002; 8.9388E-001;
 2.1300E+002; 9.0498E-001; 2.1300E+002; 9.2626E-001; 2.1300E+002; 9.0366E-001; 2.1300E+002; 8.9848E-001; 2.1300E+002; 8.6315E-001; 2.1300E+002; 7.9392E-001; 2.1300E+002; 8.9388E-001;
 2.1400E+002; 9.0498E-001; 2.1400E+002; 9.2626E-001; 2.1400E+002; 9.0366E-001; 2.1400E+002; 8.9848E-001; 2.1400E+002; 8.6315E-001; 2.1400E+002; 7.9392E-001; 2.1400E+002; 8.9388E-001;
 2.1500E+002; 9.0498E-001; 2.1500E+002; 9.2626E-001; 2.1500E+002; 9.0366E-001; 2.1500E+002; 8.9848E-001; 2.1500E+002; 8.6315E-001; 2.1500E+002; 7.9392E-001; 2.1500E+002; 8.9388E-001;
 2.1600E+002; 9.0498E-001; 2.1600E+002; 9.2626E-001; 2.1600E+002; 9.0366E-001; 2.1600E+002; 8.9848E-001; 2.1600E+002; 8.6315E-001; 2.1600E+002; 7.9392E-001; 2.1600E+002; 8.9388E-001;
