Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.0800E+002; 5.4813E-005; 1.0800E+002; 7.2435E-002; 1.0800E+002; 2.7414E-001; 1.0800E+002; 5.5180E-001; 1.0800E+002; 6.3389E-001; 1.0800E+002; 6.1856E-001; 1.0800E+002; 2.8828E-002;
 1.0900E+002; 5.2739E-005; 1.0900E+002; 7.1372E-002; 1.0900E+002; 2.7077E-001; 1.0900E+002; 5.4603E-001; 1.0900E+002; 6.3300E-001; 1.0900E+002; 6.1841E-001; 1.0900E+002; 2.7972E-002;
 1.1000E+002; 5.0692E-005; 1.1000E+002; 7.0350E-002; 1.1000E+002; 2.6762E-001; 1.1000E+002; 5.4058E-001; 1.1000E+002; 6.3195E-001; 1.1000E+002; 6.1816E-001; 1.1000E+002; 2.7145E-002;
 1.1100E+002; 4.8673E-005; 1.1100E+002; 6.9368E-002; 1.1100E+002; 2.6470E-001; 1.1100E+002; 5.3539E-001; 1.1100E+002; 6.3066E-001; 1.1100E+002; 6.1788E-001; 1.1100E+002; 2.6348E-002;
 1.1200E+002; 4.6682E-005; 1.1200E+002; 6.8422E-002; 1.1200E+002; 2.6198E-001; 1.1200E+002; 5.3047E-001; 1.1200E+002; 6.2913E-001; 1.1200E+002; 6.1758E-001; 1.1200E+002; 2.5580E-002;
 1.1300E+002; 4.4724E-005; 1.1300E+002; 6.7512E-002; 1.1300E+002; 2.5948E-001; 1.1300E+002; 5.2581E-001; 1.1300E+002; 6.2752E-001; 1.1300E+002; 6.1718E-001; 1.1300E+002; 2.4840E-002;
 1.1400E+002; 4.2800E-005; 1.1400E+002; 6.6633E-002; 1.1400E+002; 2.5716E-001; 1.1400E+002; 5.2142E-001; 1.1400E+002; 6.2585E-001; 1.1400E+002; 6.1666E-001; 1.1400E+002; 2.4128E-002;
 1.1500E+002; 4.0919E-005; 1.1500E+002; 6.5787E-002; 1.1500E+002; 2.5505E-001; 1.1500E+002; 5.1729E-001; 1.1500E+002; 6.2409E-001; 1.1500E+002; 6.1597E-001; 1.1500E+002; 2.3444E-002;
 1.1600E+002; 3.9079E-005; 1.1600E+002; 6.4935E-002; 1.1600E+002; 2.5311E-001; 1.1600E+002; 5.1342E-001; 1.1600E+002; 6.2225E-001; 1.1600E+002; 6.1520E-001; 1.1600E+002; 2.2787E-002;
 1.1700E+002; 3.7171E-005; 1.1700E+002; 6.4112E-002; 1.1700E+002; 2.5132E-001; 1.1700E+002; 5.0978E-001; 1.1700E+002; 6.2035E-001; 1.1700E+002; 6.1434E-001; 1.1700E+002; 2.2156E-002;
 1.1800E+002; 3.5278E-005; 1.1800E+002; 6.3353E-002; 1.1800E+002; 2.4969E-001; 1.1800E+002; 5.0638E-001; 1.1800E+002; 6.1840E-001; 1.1800E+002; 6.1340E-001; 1.1800E+002; 2.1552E-002;
 1.1900E+002; 3.3409E-005; 1.1900E+002; 6.2649E-002; 1.1900E+002; 2.4821E-001; 1.1900E+002; 5.0319E-001; 1.1900E+002; 6.1638E-001; 1.1900E+002; 6.1238E-001; 1.1900E+002; 2.0973E-002;
 1.2000E+002; 3.1567E-005; 1.2000E+002; 6.1991E-002; 1.2000E+002; 2.4689E-001; 1.2000E+002; 5.0022E-001; 1.2000E+002; 6.1432E-001; 1.2000E+002; 6.1127E-001; 1.2000E+002; 2.0421E-002;
 1.2100E+002; 2.9752E-005; 1.2100E+002; 6.1374E-002; 1.2100E+002; 2.4573E-001; 1.2100E+002; 4.9745E-001; 1.2100E+002; 6.1222E-001; 1.2100E+002; 6.1009E-001; 1.2100E+002; 1.9893E-002;
 1.2200E+002; 2.7966E-005; 1.2200E+002; 6.0791E-002; 1.2200E+002; 2.4469E-001; 1.2200E+002; 4.9485E-001; 1.2200E+002; 6.1008E-001; 1.2200E+002; 6.0883E-001; 1.2200E+002; 1.9390E-002;
 1.2300E+002; 2.6210E-005; 1.2300E+002; 6.0238E-002; 1.2300E+002; 2.4379E-001; 1.2300E+002; 4.9243E-001; 1.2300E+002; 6.0790E-001; 1.2300E+002; 6.0749E-001; 1.2300E+002; 1.8912E-002;
 1.2400E+002; 2.4481E-005; 1.2400E+002; 5.9711E-002; 1.2400E+002; 2.4301E-001; 1.2400E+002; 4.9016E-001; 1.2400E+002; 6.0568E-001; 1.2400E+002; 6.0609E-001; 1.2400E+002; 1.8458E-002;
 1.2500E+002; 2.2784E-005; 1.2500E+002; 5.9205E-002; 1.2500E+002; 2.4233E-001; 1.2500E+002; 4.8802E-001; 1.2500E+002; 6.0344E-001; 1.2500E+002; 6.0461E-001; 1.2500E+002; 1.8028E-002;
 1.2600E+002; 2.1120E-005; 1.2600E+002; 5.8715E-002; 1.2600E+002; 2.4173E-001; 1.2600E+002; 4.8599E-001; 1.2600E+002; 6.0117E-001; 1.2600E+002; 6.0307E-001; 1.2600E+002; 1.7622E-002;
 1.2700E+002; 1.9498E-005; 1.2700E+002; 5.8232E-002; 1.2700E+002; 2.4121E-001; 1.2700E+002; 4.8407E-001; 1.2700E+002; 5.9886E-001; 1.2700E+002; 6.0147E-001; 1.2700E+002; 1.7239E-002;
 1.2800E+002; 1.7889E-005; 1.2800E+002; 5.7756E-002; 1.2800E+002; 2.4075E-001; 1.2800E+002; 4.8222E-001; 1.2800E+002; 5.9653E-001; 1.2800E+002; 5.9980E-001; 1.2800E+002; 1.6879E-002;
 1.2900E+002; 1.7960E-005; 1.2900E+002; 5.7130E-002; 1.2900E+002; 2.4019E-001; 1.2900E+002; 4.8040E-001; 1.2900E+002; 5.9417E-001; 1.2900E+002; 5.9806E-001; 1.2900E+002; 1.6540E-002;
 1.3000E+002; 1.8465E-005; 1.3000E+002; 5.6191E-002; 1.3000E+002; 2.3923E-001; 1.3000E+002; 4.7845E-001; 1.3000E+002; 5.9172E-001; 1.3000E+002; 5.9625E-001; 1.3000E+002; 1.6222E-002;
 1.3100E+002; 1.8889E-005; 1.3100E+002; 5.5074E-002; 1.3100E+002; 2.3797E-001; 1.3100E+002; 4.7638E-001; 1.3100E+002; 5.8921E-001; 1.3100E+002; 5.9434E-001; 1.3100E+002; 1.5920E-002;
 1.3200E+002; 1.9222E-005; 1.3200E+002; 5.3804E-002; 1.3200E+002; 2.3643E-001; 1.3200E+002; 4.7420E-001; 1.3200E+002; 5.8664E-001; 1.3200E+002; 5.9237E-001; 1.3200E+002; 1.5626E-002;
 1.3300E+002; 1.9419E-005; 1.3300E+002; 5.2433E-002; 1.3300E+002; 2.3461E-001; 1.3300E+002; 4.7192E-001; 1.3300E+002; 5.8404E-001; 1.3300E+002; 5.9033E-001; 1.3300E+002; 1.5331E-002;
 1.3400E+002; 1.9550E-005; 1.3400E+002; 5.0994E-002; 1.3400E+002; 2.3255E-001; 1.3400E+002; 4.6953E-001; 1.3400E+002; 5.8142E-001; 1.3400E+002; 5.8825E-001; 1.3400E+002; 1.5033E-002;
 1.3500E+002; 1.9605E-005; 1.3500E+002; 4.9509E-002; 1.3500E+002; 2.3025E-001; 1.3500E+002; 4.6705E-001; 1.3500E+002; 5.7879E-001; 1.3500E+002; 5.8613E-001; 1.3500E+002; 1.4731E-002;
 1.3600E+002; 1.9597E-005; 1.3600E+002; 4.8012E-002; 1.3600E+002; 2.2774E-001; 1.3600E+002; 4.6447E-001; 1.3600E+002; 5.7615E-001; 1.3600E+002; 5.8397E-001; 1.3600E+002; 1.4423E-002;
 1.3700E+002; 1.9538E-005; 1.3700E+002; 4.6524E-002; 1.3700E+002; 2.2506E-001; 1.3700E+002; 4.6180E-001; 1.3700E+002; 5.7351E-001; 1.3700E+002; 5.8179E-001; 1.3700E+002; 1.4113E-002;
 1.3800E+002; 1.9460E-005; 1.3800E+002; 4.5054E-002; 1.3800E+002; 2.2223E-001; 1.3800E+002; 4.5904E-001; 1.3800E+002; 5.7087E-001; 1.3800E+002; 5.7958E-001; 1.3800E+002; 1.3801E-002;
 1.3900E+002; 1.9351E-005; 1.3900E+002; 4.3613E-002; 1.3900E+002; 2.1928E-001; 1.3900E+002; 4.5620E-001; 1.3900E+002; 5.6825E-001; 1.3900E+002; 5.7735E-001; 1.3900E+002; 1.3489E-002;
 1.4000E+002; 1.9202E-005; 1.4000E+002; 4.2207E-002; 1.4000E+002; 2.1623E-001; 1.4000E+002; 4.5327E-001; 1.4000E+002; 5.6563E-001; 1.4000E+002; 5.7511E-001; 1.4000E+002; 1.3179E-002;
 1.4100E+002; 1.9047E-005; 1.4100E+002; 4.0837E-002; 1.4100E+002; 2.1310E-001; 1.4100E+002; 4.5025E-001; 1.4100E+002; 5.6303E-001; 1.4100E+002; 5.7285E-001; 1.4100E+002; 1.2873E-002;
 1.4200E+002; 1.8896E-005; 1.4200E+002; 3.9503E-002; 1.4200E+002; 2.0991E-001; 1.4200E+002; 4.4714E-001; 1.4200E+002; 5.6044E-001; 1.4200E+002; 5.7058E-001; 1.4200E+002; 1.2571E-002;
 1.4300E+002; 1.8732E-005; 1.4300E+002; 3.8208E-002; 1.4300E+002; 2.0667E-001; 1.4300E+002; 4.4395E-001; 1.4300E+002; 5.5787E-001; 1.4300E+002; 5.6829E-001; 1.4300E+002; 1.2274E-002;
 1.4400E+002; 1.8557E-005; 1.4400E+002; 3.6952E-002; 1.4400E+002; 2.0339E-001; 1.4400E+002; 4.4067E-001; 1.4400E+002; 5.5531E-001; 1.4400E+002; 5.6600E-001; 1.4400E+002; 1.1983E-002;
 1.4500E+002; 1.8396E-005; 1.4500E+002; 3.5732E-002; 1.4500E+002; 2.0010E-001; 1.4500E+002; 4.3731E-001; 1.4500E+002; 5.5277E-001; 1.4500E+002; 5.6370E-001; 1.4500E+002; 1.1700E-002;
 1.4600E+002; 1.8223E-005; 1.4600E+002; 3.4549E-002; 1.4600E+002; 1.9679E-001; 1.4600E+002; 4.3385E-001; 1.4600E+002; 5.5024E-001; 1.4600E+002; 5.6139E-001; 1.4600E+002; 1.1423E-002;
 1.4700E+002; 1.8054E-005; 1.4700E+002; 3.3401E-002; 1.4700E+002; 1.9348E-001; 1.4700E+002; 4.3031E-001; 1.4700E+002; 5.4773E-001; 1.4700E+002; 5.5907E-001; 1.4700E+002; 1.1153E-002;
 1.4800E+002; 1.7879E-005; 1.4800E+002; 3.2288E-002; 1.4800E+002; 1.9017E-001; 1.4800E+002; 4.2669E-001; 1.4800E+002; 5.4523E-001; 1.4800E+002; 5.5675E-001; 1.4800E+002; 1.0890E-002;
 1.4900E+002; 1.7718E-005; 1.4900E+002; 3.1207E-002; 1.4900E+002; 1.8687E-001; 1.4900E+002; 4.2299E-001; 1.4900E+002; 5.4276E-001; 1.4900E+002; 5.5443E-001; 1.4900E+002; 1.0633E-002;
 1.5000E+002; 1.7554E-005; 1.5000E+002; 3.0158E-002; 1.5000E+002; 1.8359E-001; 1.5000E+002; 4.1921E-001; 1.5000E+002; 5.4029E-001; 1.5000E+002; 5.5210E-001; 1.5000E+002; 1.0384E-002;
 1.5100E+002; 1.7394E-005; 1.5100E+002; 2.9140E-002; 1.5100E+002; 1.8032E-001; 1.5100E+002; 4.1535E-001; 1.5100E+002; 5.3784E-001; 1.5100E+002; 5.4977E-001; 1.5100E+002; 1.0140E-002;
 1.5200E+002; 1.7236E-005; 1.5200E+002; 2.8152E-002; 1.5200E+002; 1.7708E-001; 1.5200E+002; 4.1142E-001; 1.5200E+002; 5.3540E-001; 1.5200E+002; 5.4744E-001; 1.5200E+002; 9.9036E-003;
 1.5300E+002; 1.7073E-005; 1.5300E+002; 2.7194E-002; 1.5300E+002; 1.7387E-001; 1.5300E+002; 4.0743E-001; 1.5300E+002; 5.3297E-001; 1.5300E+002; 5.4511E-001; 1.5300E+002; 9.6733E-003;
 1.5400E+002; 1.6919E-005; 1.5400E+002; 2.6263E-002; 1.5400E+002; 1.7068E-001; 1.5400E+002; 4.0338E-001; 1.5400E+002; 5.3055E-001; 1.5400E+002; 5.4278E-001; 1.5400E+002; 9.4491E-003;
 1.5500E+002; 1.6766E-005; 1.5500E+002; 2.5360E-002; 1.5500E+002; 1.6752E-001; 1.5500E+002; 3.9926E-001; 1.5500E+002; 5.2813E-001; 1.5500E+002; 5.4045E-001; 1.5500E+002; 9.2312E-003;
 1.5600E+002; 1.6617E-005; 1.5600E+002; 2.4483E-002; 1.5600E+002; 1.6440E-001; 1.5600E+002; 3.9510E-001; 1.5600E+002; 5.2572E-001; 1.5600E+002; 5.3813E-001; 1.5600E+002; 9.0192E-003;
 1.5700E+002; 1.6471E-005; 1.5700E+002; 2.3631E-002; 1.5700E+002; 1.6131E-001; 1.5700E+002; 3.9089E-001; 1.5700E+002; 5.2331E-001; 1.5700E+002; 5.3581E-001; 1.5700E+002; 8.8132E-003;
 1.5800E+002; 1.6331E-005; 1.5800E+002; 2.2805E-002; 1.5800E+002; 1.5825E-001; 1.5800E+002; 3.8663E-001; 1.5800E+002; 5.2089E-001; 1.5800E+002; 5.3349E-001; 1.5800E+002; 8.6128E-003;
 1.5900E+002; 1.6191E-005; 1.5900E+002; 2.2002E-002; 1.5900E+002; 1.5524E-001; 1.5900E+002; 3.8234E-001; 1.5900E+002; 5.1847E-001; 1.5900E+002; 5.3117E-001; 1.5900E+002; 8.4181E-003;
 1.6000E+002; 1.6055E-005; 1.6000E+002; 2.1223E-002; 1.6000E+002; 1.5226E-001; 1.6000E+002; 3.7802E-001; 1.6000E+002; 5.1604E-001; 1.6000E+002; 5.2887E-001; 1.6000E+002; 8.2289E-003;
 1.6100E+002; 1.5918E-005; 1.6100E+002; 2.0467E-002; 1.6100E+002; 1.4932E-001; 1.6100E+002; 3.7366E-001; 1.6100E+002; 5.1360E-001; 1.6100E+002; 5.2656E-001; 1.6100E+002; 8.0449E-003;
 1.6200E+002; 1.5782E-005; 1.6200E+002; 1.9734E-002; 1.6200E+002; 1.4642E-001; 1.6200E+002; 3.6928E-001; 1.6200E+002; 5.1114E-001; 1.6200E+002; 5.2427E-001; 1.6200E+002; 7.8662E-003;
 1.6300E+002; 1.5652E-005; 1.6300E+002; 1.9022E-002; 1.6300E+002; 1.4355E-001; 1.6300E+002; 3.6488E-001; 1.6300E+002; 5.0867E-001; 1.6300E+002; 5.2198E-001; 1.6300E+002; 7.6926E-003;
 1.6400E+002; 1.5524E-005; 1.6400E+002; 1.8331E-002; 1.6400E+002; 1.4073E-001; 1.6400E+002; 3.6047E-001; 1.6400E+002; 5.0616E-001; 1.6400E+002; 5.1970E-001; 1.6400E+002; 7.5239E-003;
 1.6500E+002; 1.5398E-005; 1.6500E+002; 1.7661E-002; 1.6500E+002; 1.3795E-001; 1.6500E+002; 3.5604E-001; 1.6500E+002; 5.0363E-001; 1.6500E+002; 5.1743E-001; 1.6500E+002; 7.3600E-003;
 1.6600E+002; 1.5275E-005; 1.6600E+002; 1.7011E-002; 1.6600E+002; 1.3521E-001; 1.6600E+002; 3.5161E-001; 1.6600E+002; 5.0107E-001; 1.6600E+002; 5.1518E-001; 1.6600E+002; 7.2009E-003;
 1.6700E+002; 1.5154E-005; 1.6700E+002; 1.6379E-002; 1.6700E+002; 1.3251E-001; 1.6700E+002; 3.4716E-001; 1.6700E+002; 4.9848E-001; 1.6700E+002; 5.1293E-001; 1.6700E+002; 7.0463E-003;
 1.6800E+002; 1.5036E-005; 1.6800E+002; 1.5767E-002; 1.6800E+002; 1.2985E-001; 1.6800E+002; 3.4272E-001; 1.6800E+002; 4.9584E-001; 1.6800E+002; 5.1070E-001; 1.6800E+002; 6.8962E-003;
 1.6900E+002; 1.4920E-005; 1.6900E+002; 1.5172E-002; 1.6900E+002; 1.2723E-001; 1.6900E+002; 3.3828E-001; 1.6900E+002; 4.9316E-001; 1.6900E+002; 5.0848E-001; 1.6900E+002; 6.7504E-003;
 1.7000E+002; 1.4807E-005; 1.7000E+002; 1.4594E-002; 1.7000E+002; 1.2465E-001; 1.7000E+002; 3.3384E-001; 1.7000E+002; 4.9044E-001; 1.7000E+002; 5.0627E-001; 1.7000E+002; 6.6089E-003;
 1.7100E+002; 1.4696E-005; 1.7100E+002; 1.4034E-002; 1.7100E+002; 1.2211E-001; 1.7100E+002; 3.2941E-001; 1.7100E+002; 4.8767E-001; 1.7100E+002; 5.0408E-001; 1.7100E+002; 6.4716E-003;
 1.7200E+002; 1.4587E-005; 1.7200E+002; 1.3491E-002; 1.7200E+002; 1.1960E-001; 1.7200E+002; 3.2498E-001; 1.7200E+002; 4.8485E-001; 1.7200E+002; 5.0191E-001; 1.7200E+002; 6.3383E-003;
 1.7300E+002; 1.4481E-005; 1.7300E+002; 1.2963E-002; 1.7300E+002; 1.1714E-001; 1.7300E+002; 3.2057E-001; 1.7300E+002; 4.8197E-001; 1.7300E+002; 4.9975E-001; 1.7300E+002; 6.2089E-003;
 1.7400E+002; 1.4378E-005; 1.7400E+002; 1.2450E-002; 1.7400E+002; 1.1472E-001; 1.7400E+002; 3.1618E-001; 1.7400E+002; 4.7904E-001; 1.7400E+002; 4.9761E-001; 1.7400E+002; 6.0834E-003;
 1.7500E+002; 1.4278E-005; 1.7500E+002; 1.1950E-002; 1.7500E+002; 1.1233E-001; 1.7500E+002; 3.1180E-001; 1.7500E+002; 4.7606E-001; 1.7500E+002; 4.9548E-001; 1.7500E+002; 5.9616E-003;
 1.7600E+002; 1.4197E-005; 1.7600E+002; 1.1453E-002; 1.7600E+002; 1.1000E-001; 1.7600E+002; 3.0746E-001; 1.7600E+002; 4.7302E-001; 1.7600E+002; 4.9338E-001; 1.7600E+002; 5.8434E-003;
 1.7700E+002; 1.4101E-005; 1.7700E+002; 1.0960E-002; 1.7700E+002; 1.0769E-001; 1.7700E+002; 3.0312E-001; 1.7700E+002; 4.6992E-001; 1.7700E+002; 4.9129E-001; 1.7700E+002; 5.7289E-003;
 1.7800E+002; 1.4007E-005; 1.7800E+002; 1.0492E-002; 1.7800E+002; 1.0539E-001; 1.7800E+002; 2.9880E-001; 1.7800E+002; 4.6676E-001; 1.7800E+002; 4.8921E-001; 1.7800E+002; 5.6178E-003;
 1.7900E+002; 1.3909E-005; 1.7900E+002; 1.0049E-002; 1.7900E+002; 1.0312E-001; 1.7900E+002; 2.9449E-001; 1.7900E+002; 4.6353E-001; 1.7900E+002; 4.8715E-001; 1.7900E+002; 5.5100E-003;
 1.8000E+002; 1.3809E-005; 1.8000E+002; 9.6265E-003; 1.8000E+002; 1.0089E-001; 1.8000E+002; 2.9020E-001; 1.8000E+002; 4.6024E-001; 1.8000E+002; 4.8511E-001; 1.8000E+002; 5.4054E-003;
 1.8100E+002; 1.3711E-005; 1.8100E+002; 9.2227E-003; 1.8100E+002; 9.8699E-002; 1.8100E+002; 2.8594E-001; 1.8100E+002; 4.5689E-001; 1.8100E+002; 4.8308E-001; 1.8100E+002; 5.3038E-003;
 1.8200E+002; 1.3610E-005; 1.8200E+002; 8.8360E-003; 1.8200E+002; 9.6547E-002; 1.8200E+002; 2.8170E-001; 1.8200E+002; 4.5348E-001; 1.8200E+002; 4.8107E-001; 1.8200E+002; 5.2052E-003;
 1.8300E+002; 1.3514E-005; 1.8300E+002; 8.4646E-003; 1.8300E+002; 9.4436E-002; 1.8300E+002; 2.7750E-001; 1.8300E+002; 4.5001E-001; 1.8300E+002; 4.7908E-001; 1.8300E+002; 5.1095E-003;
 1.8400E+002; 1.3420E-005; 1.8400E+002; 8.1076E-003; 1.8400E+002; 9.2364E-002; 1.8400E+002; 2.7332E-001; 1.8400E+002; 4.4648E-001; 1.8400E+002; 4.7710E-001; 1.8400E+002; 5.0166E-003;
 1.8500E+002; 1.3328E-005; 1.8500E+002; 7.7642E-003; 1.8500E+002; 9.0332E-002; 1.8500E+002; 2.6917E-001; 1.8500E+002; 4.4290E-001; 1.8500E+002; 4.7513E-001; 1.8500E+002; 4.9264E-003;
 1.8600E+002; 1.3235E-005; 1.8600E+002; 7.4337E-003; 1.8600E+002; 8.8339E-002; 1.8600E+002; 2.6506E-001; 1.8600E+002; 4.3927E-001; 1.8600E+002; 4.7317E-001; 1.8600E+002; 4.8390E-003;
 1.8700E+002; 1.3151E-005; 1.8700E+002; 7.1151E-003; 1.8700E+002; 8.6381E-002; 1.8700E+002; 2.6098E-001; 1.8700E+002; 4.3558E-001; 1.8700E+002; 4.7122E-001; 1.8700E+002; 4.7541E-003;
 1.8800E+002; 1.3061E-005; 1.8800E+002; 6.8083E-003; 1.8800E+002; 8.4462E-002; 1.8800E+002; 2.5694E-001; 1.8800E+002; 4.3184E-001; 1.8800E+002; 4.6927E-001; 1.8800E+002; 4.6718E-003;
 1.8900E+002; 1.2975E-005; 1.8900E+002; 6.5128E-003; 1.8900E+002; 8.2578E-002; 1.8900E+002; 2.5294E-001; 1.8900E+002; 4.2805E-001; 1.8900E+002; 4.6733E-001; 1.8900E+002; 4.5919E-003;
 1.9000E+002; 1.2896E-005; 1.9000E+002; 6.2279E-003; 1.9000E+002; 8.0727E-002; 1.9000E+002; 2.4898E-001; 1.9000E+002; 4.2422E-001; 1.9000E+002; 4.6539E-001; 1.9000E+002; 4.5143E-003;
 1.9100E+002; 1.2809E-005; 1.9100E+002; 5.9536E-003; 1.9100E+002; 7.8912E-002; 1.9100E+002; 2.4505E-001; 1.9100E+002; 4.2034E-001; 1.9100E+002; 4.6345E-001; 1.9100E+002; 4.4389E-003;
 1.9200E+002; 1.2728E-005; 1.9200E+002; 5.6891E-003; 1.9200E+002; 7.7130E-002; 1.9200E+002; 2.4116E-001; 1.9200E+002; 4.1642E-001; 1.9200E+002; 4.6151E-001; 1.9200E+002; 4.3657E-003;
 1.9300E+002; 1.2652E-005; 1.9300E+002; 5.4343E-003; 1.9300E+002; 7.5380E-002; 1.9300E+002; 2.3732E-001; 1.9300E+002; 4.1246E-001; 1.9300E+002; 4.5956E-001; 1.9300E+002; 4.2945E-003;
 1.9400E+002; 1.2576E-005; 1.9400E+002; 5.1889E-003; 1.9400E+002; 7.3662E-002; 1.9400E+002; 2.3351E-001; 1.9400E+002; 4.0847E-001; 1.9400E+002; 4.5760E-001; 1.9400E+002; 4.2252E-003;
 1.9500E+002; 1.2499E-005; 1.9500E+002; 4.9525E-003; 1.9500E+002; 7.1975E-002; 1.9500E+002; 2.2975E-001; 1.9500E+002; 4.0445E-001; 1.9500E+002; 4.5563E-001; 1.9500E+002; 4.1579E-003;
 1.9600E+002; 1.2424E-005; 1.9600E+002; 4.7249E-003; 1.9600E+002; 7.0319E-002; 1.9600E+002; 2.2602E-001; 1.9600E+002; 4.0039E-001; 1.9600E+002; 4.5364E-001; 1.9600E+002; 4.0923E-003;
 1.9700E+002; 1.2349E-005; 1.9700E+002; 4.5057E-003; 1.9700E+002; 6.8693E-002; 1.9700E+002; 2.2234E-001; 1.9700E+002; 3.9631E-001; 1.9700E+002; 4.5164E-001; 1.9700E+002; 4.0284E-003;
 1.9800E+002; 1.2278E-005; 1.9800E+002; 4.2948E-003; 1.9800E+002; 6.7096E-002; 1.9800E+002; 2.1870E-001; 1.9800E+002; 3.9221E-001; 1.9800E+002; 4.4962E-001; 1.9800E+002; 3.9662E-003;
 1.9900E+002; 1.2206E-005; 1.9900E+002; 4.0918E-003; 1.9900E+002; 6.5529E-002; 1.9900E+002; 2.1510E-001; 1.9900E+002; 3.8808E-001; 1.9900E+002; 4.4757E-001; 1.9900E+002; 3.9055E-003;
 2.0000E+002; 1.2136E-005; 2.0000E+002; 3.8965E-003; 2.0000E+002; 6.3990E-002; 2.0000E+002; 2.1154E-001; 2.0000E+002; 3.8394E-001; 2.0000E+002; 4.4550E-001; 2.0000E+002; 3.8464E-003;
 2.0100E+002; 1.2067E-005; 2.0100E+002; 3.7088E-003; 2.0100E+002; 6.2478E-002; 2.0100E+002; 2.0802E-001; 2.0100E+002; 3.7978E-001; 2.0100E+002; 4.4340E-001; 2.0100E+002; 3.7887E-003;
 2.0200E+002; 1.1999E-005; 2.0200E+002; 3.5284E-003; 2.0200E+002; 6.0995E-002; 2.0200E+002; 2.0455E-001; 2.0200E+002; 3.7561E-001; 2.0200E+002; 4.4127E-001; 2.0200E+002; 3.7324E-003;
 2.0300E+002; 1.1933E-005; 2.0300E+002; 3.3550E-003; 2.0300E+002; 5.9538E-002; 2.0300E+002; 2.0111E-001; 2.0300E+002; 3.7143E-001; 2.0300E+002; 4.3911E-001; 2.0300E+002; 3.6774E-003;
 2.0400E+002; 1.1868E-005; 2.0400E+002; 3.1884E-003; 2.0400E+002; 5.8109E-002; 2.0400E+002; 1.9772E-001; 2.0400E+002; 3.6724E-001; 2.0400E+002; 4.3692E-001; 2.0400E+002; 3.6238E-003;
 2.0500E+002; 1.1804E-005; 2.0500E+002; 3.0285E-003; 2.0500E+002; 5.6705E-002; 2.0500E+002; 1.9437E-001; 2.0500E+002; 3.6304E-001; 2.0500E+002; 4.3469E-001; 2.0500E+002; 3.5715E-003;
 2.0600E+002; 1.1742E-005; 2.0600E+002; 2.8749E-003; 2.0600E+002; 5.5327E-002; 2.0600E+002; 1.9106E-001; 2.0600E+002; 3.5885E-001; 2.0600E+002; 4.3242E-001; 2.0600E+002; 3.5203E-003;
 2.0700E+002; 1.1680E-005; 2.0700E+002; 2.7276E-003; 2.0700E+002; 5.3975E-002; 2.0700E+002; 1.8779E-001; 2.0700E+002; 3.5465E-001; 2.0700E+002; 4.3012E-001; 2.0700E+002; 3.4704E-003;
 2.0800E+002; 1.1620E-005; 2.0800E+002; 2.5863E-003; 2.0800E+002; 5.2647E-002; 2.0800E+002; 1.8456E-001; 2.0800E+002; 3.5045E-001; 2.0800E+002; 4.2777E-001; 2.0800E+002; 3.4216E-003;
 2.0900E+002; 1.1561E-005; 2.0900E+002; 2.4508E-003; 2.0900E+002; 5.1345E-002; 2.0900E+002; 1.8137E-001; 2.0900E+002; 3.4626E-001; 2.0900E+002; 4.2539E-001; 2.0900E+002; 3.3740E-003;
 2.1000E+002; 1.1503E-005; 2.1000E+002; 2.3210E-003; 2.1000E+002; 5.0066E-002; 2.1000E+002; 1.7823E-001; 2.1000E+002; 3.4208E-001; 2.1000E+002; 4.2297E-001; 2.1000E+002; 3.3274E-003;
 2.1100E+002; 1.1446E-005; 2.1100E+002; 2.2205E-003; 2.1100E+002; 4.8811E-002; 2.1100E+002; 1.7512E-001; 2.1100E+002; 3.3790E-001; 2.1100E+002; 4.2050E-001; 2.1100E+002; 3.2819E-003;
 2.1200E+002; 1.1390E-005; 2.1200E+002; 2.1698E-003; 2.1200E+002; 4.7580E-002; 2.1200E+002; 1.7205E-001; 2.1200E+002; 3.3373E-001; 2.1200E+002; 4.1799E-001; 2.1200E+002; 3.2374E-003;
 2.1300E+002; 1.1335E-005; 2.1300E+002; 2.1200E-003; 2.1300E+002; 4.6371E-002; 2.1300E+002; 1.6902E-001; 2.1300E+002; 3.2957E-001; 2.1300E+002; 4.1544E-001; 2.1300E+002; 3.1939E-003;
 2.1400E+002; 1.1281E-005; 2.1400E+002; 2.0710E-003; 2.1400E+002; 4.5185E-002; 2.1400E+002; 1.6604E-001; 2.1400E+002; 3.2543E-001; 2.1400E+002; 4.1285E-001; 2.1400E+002; 3.1514E-003;
 2.1500E+002; 1.1228E-005; 2.1500E+002; 2.0228E-003; 2.1500E+002; 4.4022E-002; 2.1500E+002; 1.6309E-001; 2.1500E+002; 3.2131E-001; 2.1500E+002; 4.1021E-001; 2.1500E+002; 3.1099E-003;
 2.1600E+002; 1.1176E-005; 2.1600E+002; 1.9753E-003; 2.1600E+002; 4.2880E-002; 2.1600E+002; 1.6018E-001; 2.1600E+002; 3.1720E-001; 2.1600E+002; 4.0754E-001; 2.1600E+002; 3.0693E-003;
