Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 2.1700E+002; 9.2165E-001; 2.1700E+002; 9.3180E-001; 2.1700E+002; 9.1858E-001; 2.1700E+002; 9.2314E-001; 2.1700E+002; 9.5295E-001; 2.1700E+002; 9.4029E-001; 2.1700E+002; 8.9401E-001;
 2.1800E+002; 9.2185E-001; 2.1800E+002; 9.3196E-001; 2.1800E+002; 9.1878E-001; 2.1800E+002; 9.2336E-001; 2.1800E+002; 9.5316E-001; 2.1800E+002; 9.4084E-001; 2.1800E+002; 8.9402E-001;
 2.1900E+002; 9.2205E-001; 2.1900E+002; 9.3212E-001; 2.1900E+002; 9.1898E-001; 2.1900E+002; 9.2357E-001; 2.1900E+002; 9.5336E-001; 2.1900E+002; 9.4137E-001; 2.1900E+002; 8.9402E-001;
 2.2000E+002; 9.2225E-001; 2.2000E+002; 9.3228E-001; 2.2000E+002; 9.1918E-001; 2.2000E+002; 9.2379E-001; 2.2000E+002; 9.5357E-001; 2.2000E+002; 9.4188E-001; 2.2000E+002; 8.9402E-001;
 2.2100E+002; 9.2245E-001; 2.2100E+002; 9.3245E-001; 2.2100E+002; 9.1938E-001; 2.2100E+002; 9.2400E-001; 2.2100E+002; 9.5376E-001; 2.2100E+002; 9.4238E-001; 2.2100E+002; 8.9403E-001;
 2.2200E+002; 9.2264E-001; 2.2200E+002; 9.3261E-001; 2.2200E+002; 9.1957E-001; 2.2200E+002; 9.2422E-001; 2.2200E+002; 9.5396E-001; 2.2200E+002; 9.4287E-001; 2.2200E+002; 8.9403E-001;
 2.2300E+002; 9.2284E-001; 2.2300E+002; 9.3277E-001; 2.2300E+002; 9.1977E-001; 2.2300E+002; 9.2443E-001; 2.2300E+002; 9.5415E-001; 2.2300E+002; 9.4335E-001; 2.2300E+002; 8.9404E-001;
 2.2400E+002; 9.2304E-001; 2.2400E+002; 9.3293E-001; 2.2400E+002; 9.1997E-001; 2.2400E+002; 9.2464E-001; 2.2400E+002; 9.5433E-001; 2.2400E+002; 9.4381E-001; 2.2400E+002; 8.9404E-001;
 2.2500E+002; 9.2324E-001; 2.2500E+002; 9.3309E-001; 2.2500E+002; 9.2017E-001; 2.2500E+002; 9.2485E-001; 2.2500E+002; 9.5452E-001; 2.2500E+002; 9.4425E-001; 2.2500E+002; 8.9405E-001;
 2.2600E+002; 9.2344E-001; 2.2600E+002; 9.3325E-001; 2.2600E+002; 9.2036E-001; 2.2600E+002; 9.2505E-001; 2.2600E+002; 9.5470E-001; 2.2600E+002; 9.4469E-001; 2.2600E+002; 8.9405E-001;
 2.2700E+002; 9.2364E-001; 2.2700E+002; 9.3341E-001; 2.2700E+002; 9.2056E-001; 2.2700E+002; 9.2526E-001; 2.2700E+002; 9.5488E-001; 2.2700E+002; 9.4511E-001; 2.2700E+002; 8.9406E-001;
 2.2800E+002; 9.2384E-001; 2.2800E+002; 9.3357E-001; 2.2800E+002; 9.2075E-001; 2.2800E+002; 9.2546E-001; 2.2800E+002; 9.5505E-001; 2.2800E+002; 9.4552E-001; 2.2800E+002; 8.9406E-001;
 2.2900E+002; 9.2403E-001; 2.2900E+002; 9.3373E-001; 2.2900E+002; 9.2094E-001; 2.2900E+002; 9.2567E-001; 2.2900E+002; 9.5522E-001; 2.2900E+002; 9.4592E-001; 2.2900E+002; 8.9407E-001;
 2.3000E+002; 9.2423E-001; 2.3000E+002; 9.3389E-001; 2.3000E+002; 9.2114E-001; 2.3000E+002; 9.2587E-001; 2.3000E+002; 9.5539E-001; 2.3000E+002; 9.4631E-001; 2.3000E+002; 8.9407E-001;
 2.3100E+002; 9.2443E-001; 2.3100E+002; 9.3405E-001; 2.3100E+002; 9.2133E-001; 2.3100E+002; 9.2607E-001; 2.3100E+002; 9.5556E-001; 2.3100E+002; 9.4669E-001; 2.3100E+002; 8.9408E-001;
 2.3200E+002; 9.2463E-001; 2.3200E+002; 9.3420E-001; 2.3200E+002; 9.2152E-001; 2.3200E+002; 9.2627E-001; 2.3200E+002; 9.5572E-001; 2.3200E+002; 9.4706E-001; 2.3200E+002; 8.9408E-001;
 2.3300E+002; 9.2482E-001; 2.3300E+002; 9.3436E-001; 2.3300E+002; 9.2172E-001; 2.3300E+002; 9.2646E-001; 2.3300E+002; 9.5588E-001; 2.3300E+002; 9.4742E-001; 2.3300E+002; 8.9409E-001;
 2.3400E+002; 9.2502E-001; 2.3400E+002; 9.3452E-001; 2.3400E+002; 9.2191E-001; 2.3400E+002; 9.2666E-001; 2.3400E+002; 9.5604E-001; 2.3400E+002; 9.4777E-001; 2.3400E+002; 8.9409E-001;
 2.3500E+002; 9.2522E-001; 2.3500E+002; 9.3468E-001; 2.3500E+002; 9.2210E-001; 2.3500E+002; 9.2686E-001; 2.3500E+002; 9.5620E-001; 2.3500E+002; 9.4811E-001; 2.3500E+002; 8.9410E-001;
 2.3600E+002; 9.2541E-001; 2.3600E+002; 9.3484E-001; 2.3600E+002; 9.2229E-001; 2.3600E+002; 9.2705E-001; 2.3600E+002; 9.5635E-001; 2.3600E+002; 9.4844E-001; 2.3600E+002; 8.9410E-001;
 2.3700E+002; 9.2561E-001; 2.3700E+002; 9.3500E-001; 2.3700E+002; 9.2248E-001; 2.3700E+002; 9.2724E-001; 2.3700E+002; 9.5651E-001; 2.3700E+002; 9.4877E-001; 2.3700E+002; 8.9411E-001;
 2.3800E+002; 9.2581E-001; 2.3800E+002; 9.3515E-001; 2.3800E+002; 9.2267E-001; 2.3800E+002; 9.2744E-001; 2.3800E+002; 9.5666E-001; 2.3800E+002; 9.4908E-001; 2.3800E+002; 8.9412E-001;
 2.3900E+002; 9.2600E-001; 2.3900E+002; 9.3531E-001; 2.3900E+002; 9.2286E-001; 2.3900E+002; 9.2763E-001; 2.3900E+002; 9.5680E-001; 2.3900E+002; 9.4939E-001; 2.3900E+002; 8.9412E-001;
 2.4000E+002; 9.2620E-001; 2.4000E+002; 9.3547E-001; 2.4000E+002; 9.2305E-001; 2.4000E+002; 9.2782E-001; 2.4000E+002; 9.5695E-001; 2.4000E+002; 9.4969E-001; 2.4000E+002; 8.9413E-001;
