Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.0800E+002; 4.5756E-003; 1.0800E+002; 1.6611E-002; 1.0800E+002; 3.4968E-002; 1.0800E+002; 7.2966E-002; 1.0800E+002; 1.8870E-001; 1.0800E+002; 2.5254E-001; 1.0800E+002; 5.3544E-002;
 1.0900E+002; 4.4970E-003; 1.0900E+002; 1.6446E-002; 1.0900E+002; 3.4629E-002; 1.0900E+002; 7.1773E-002; 1.0900E+002; 1.8323E-001; 1.0900E+002; 2.5298E-001; 1.0900E+002; 5.2999E-002;
 1.1000E+002; 4.4191E-003; 1.1000E+002; 1.6280E-002; 1.1000E+002; 3.4300E-002; 1.1000E+002; 7.0640E-002; 1.1000E+002; 1.7787E-001; 1.1000E+002; 2.5334E-001; 1.1000E+002; 5.2465E-002;
 1.1100E+002; 4.3420E-003; 1.1100E+002; 1.6113E-002; 1.1100E+002; 3.3980E-002; 1.1100E+002; 6.9573E-002; 1.1100E+002; 1.7266E-001; 1.1100E+002; 2.5362E-001; 1.1100E+002; 5.1942E-002;
 1.1200E+002; 4.2643E-003; 1.1200E+002; 1.5947E-002; 1.1200E+002; 3.3666E-002; 1.1200E+002; 6.8566E-002; 1.1200E+002; 1.6766E-001; 1.1200E+002; 2.5383E-001; 1.1200E+002; 5.1431E-002;
 1.1300E+002; 4.1872E-003; 1.1300E+002; 1.5785E-002; 1.1300E+002; 3.3363E-002; 1.1300E+002; 6.7614E-002; 1.1300E+002; 1.6298E-001; 1.1300E+002; 2.5400E-001; 1.1300E+002; 5.0931E-002;
 1.1400E+002; 4.1105E-003; 1.1400E+002; 1.5625E-002; 1.1400E+002; 3.3069E-002; 1.1400E+002; 6.6718E-002; 1.1400E+002; 1.5857E-001; 1.1400E+002; 2.5415E-001; 1.1400E+002; 5.0441E-002;
 1.1500E+002; 4.0344E-003; 1.1500E+002; 1.5466E-002; 1.1500E+002; 3.2784E-002; 1.1500E+002; 6.5872E-002; 1.1500E+002; 1.5444E-001; 1.1500E+002; 2.5416E-001; 1.1500E+002; 4.9962E-002;
 1.1600E+002; 3.9588E-003; 1.1600E+002; 1.5306E-002; 1.1600E+002; 3.2506E-002; 1.1600E+002; 6.5074E-002; 1.1600E+002; 1.5063E-001; 1.1600E+002; 2.5390E-001; 1.1600E+002; 4.9494E-002;
 1.1700E+002; 3.8837E-003; 1.1700E+002; 1.5146E-002; 1.1700E+002; 3.2234E-002; 1.1700E+002; 6.4320E-002; 1.1700E+002; 1.4710E-001; 1.1700E+002; 2.5338E-001; 1.1700E+002; 4.9036E-002;
 1.1800E+002; 3.8092E-003; 1.1800E+002; 1.4985E-002; 1.1800E+002; 3.1966E-002; 1.1800E+002; 6.3608E-002; 1.1800E+002; 1.4383E-001; 1.1800E+002; 2.5257E-001; 1.1800E+002; 4.8589E-002;
 1.1900E+002; 3.7353E-003; 1.1900E+002; 1.4824E-002; 1.1900E+002; 3.1702E-002; 1.1900E+002; 6.2931E-002; 1.1900E+002; 1.4080E-001; 1.1900E+002; 2.5143E-001; 1.1900E+002; 4.8152E-002;
 1.2000E+002; 3.6621E-003; 1.2000E+002; 1.4661E-002; 1.2000E+002; 3.1440E-002; 1.2000E+002; 6.2286E-002; 1.2000E+002; 1.3803E-001; 1.2000E+002; 2.5010E-001; 1.2000E+002; 4.7726E-002;
 1.2100E+002; 3.5896E-003; 1.2100E+002; 1.4496E-002; 1.2100E+002; 3.1179E-002; 1.2100E+002; 6.1670E-002; 1.2100E+002; 1.3550E-001; 1.2100E+002; 2.4875E-001; 1.2100E+002; 4.7312E-002;
 1.2200E+002; 3.5179E-003; 1.2200E+002; 1.4330E-002; 1.2200E+002; 3.0920E-002; 1.2200E+002; 6.1081E-002; 1.2200E+002; 1.3318E-001; 1.2200E+002; 2.4734E-001; 1.2200E+002; 4.6910E-002;
 1.2300E+002; 3.4472E-003; 1.2300E+002; 1.4163E-002; 1.2300E+002; 3.0661E-002; 1.2300E+002; 6.0515E-002; 1.2300E+002; 1.3107E-001; 1.2300E+002; 2.4590E-001; 1.2300E+002; 4.6521E-002;
 1.2400E+002; 3.3775E-003; 1.2400E+002; 1.3994E-002; 1.2400E+002; 3.0401E-002; 1.2400E+002; 5.9971E-002; 1.2400E+002; 1.2915E-001; 1.2400E+002; 2.4444E-001; 1.2400E+002; 4.6147E-002;
 1.2500E+002; 3.3091E-003; 1.2500E+002; 1.3823E-002; 1.2500E+002; 3.0142E-002; 1.2500E+002; 5.9447E-002; 1.2500E+002; 1.2743E-001; 1.2500E+002; 2.4299E-001; 1.2500E+002; 4.5792E-002;
 1.2600E+002; 3.2422E-003; 1.2600E+002; 1.3651E-002; 1.2600E+002; 2.9883E-002; 1.2600E+002; 5.8943E-002; 1.2600E+002; 1.2588E-001; 1.2600E+002; 2.4155E-001; 1.2600E+002; 4.5456E-002;
 1.2700E+002; 3.1767E-003; 1.2700E+002; 1.3478E-002; 1.2700E+002; 2.9626E-002; 1.2700E+002; 5.8460E-002; 1.2700E+002; 1.2451E-001; 1.2700E+002; 2.4013E-001; 1.2700E+002; 4.5144E-002;
 1.2800E+002; 3.1134E-003; 1.2800E+002; 1.3304E-002; 1.2800E+002; 2.9370E-002; 1.2800E+002; 5.8001E-002; 1.2800E+002; 1.2330E-001; 1.2800E+002; 2.3870E-001; 1.2800E+002; 4.4856E-002;
 1.2900E+002; 3.0522E-003; 1.2900E+002; 1.3130E-002; 1.2900E+002; 2.9118E-002; 1.2900E+002; 5.7566E-002; 1.2900E+002; 1.2226E-001; 1.2900E+002; 2.3728E-001; 1.2900E+002; 4.4590E-002;
 1.3000E+002; 2.9934E-003; 1.3000E+002; 1.2956E-002; 1.3000E+002; 2.8871E-002; 1.3000E+002; 5.7157E-002; 1.3000E+002; 1.2137E-001; 1.3000E+002; 2.3586E-001; 1.3000E+002; 4.4341E-002;
 1.3100E+002; 2.9415E-003; 1.3100E+002; 1.2766E-002; 1.3100E+002; 2.8603E-002; 1.3100E+002; 5.6749E-002; 1.3100E+002; 1.2058E-001; 1.3100E+002; 2.3443E-001; 1.3100E+002; 4.4107E-002;
 1.3200E+002; 2.8941E-003; 1.3200E+002; 1.2566E-002; 1.3200E+002; 2.8306E-002; 1.3200E+002; 5.6309E-002; 1.3200E+002; 1.1982E-001; 1.3200E+002; 2.3299E-001; 1.3200E+002; 4.3881E-002;
 1.3300E+002; 2.8506E-003; 1.3300E+002; 1.2368E-002; 1.3300E+002; 2.7996E-002; 1.3300E+002; 5.5845E-002; 1.3300E+002; 1.1904E-001; 1.3300E+002; 2.3156E-001; 1.3300E+002; 4.3655E-002;
 1.3400E+002; 2.8112E-003; 1.3400E+002; 1.2175E-002; 1.3400E+002; 2.7680E-002; 1.3400E+002; 5.5363E-002; 1.3400E+002; 1.1823E-001; 1.3400E+002; 2.3018E-001; 1.3400E+002; 4.3420E-002;
 1.3500E+002; 2.7774E-003; 1.3500E+002; 1.1987E-002; 1.3500E+002; 2.7364E-002; 1.3500E+002; 5.4866E-002; 1.3500E+002; 1.1737E-001; 1.3500E+002; 2.2885E-001; 1.3500E+002; 4.3172E-002;
 1.3600E+002; 2.7580E-003; 1.3600E+002; 1.1805E-002; 1.3600E+002; 2.7050E-002; 1.3600E+002; 5.4358E-002; 1.3600E+002; 1.1645E-001; 1.3600E+002; 2.2758E-001; 1.3600E+002; 4.2911E-002;
 1.3700E+002; 2.7551E-003; 1.3700E+002; 1.1630E-002; 1.3700E+002; 2.6742E-002; 1.3700E+002; 5.3842E-002; 1.3700E+002; 1.1547E-001; 1.3700E+002; 2.2636E-001; 1.3700E+002; 4.2640E-002;
 1.3800E+002; 2.7519E-003; 1.3800E+002; 1.1463E-002; 1.3800E+002; 2.6441E-002; 1.3800E+002; 5.3321E-002; 1.3800E+002; 1.1444E-001; 1.3800E+002; 2.2521E-001; 1.3800E+002; 4.2361E-002;
 1.3900E+002; 2.7485E-003; 1.3900E+002; 1.1303E-002; 1.3900E+002; 2.6148E-002; 1.3900E+002; 5.2798E-002; 1.3900E+002; 1.1335E-001; 1.3900E+002; 2.2412E-001; 1.3900E+002; 4.2078E-002;
 1.4000E+002; 2.7449E-003; 1.4000E+002; 1.1149E-002; 1.4000E+002; 2.5864E-002; 1.4000E+002; 5.2276E-002; 1.4000E+002; 1.1221E-001; 1.4000E+002; 2.2309E-001; 1.4000E+002; 4.1793E-002;
 1.4100E+002; 2.7411E-003; 1.4100E+002; 1.1001E-002; 1.4100E+002; 2.5588E-002; 1.4100E+002; 5.1756E-002; 1.4100E+002; 1.1102E-001; 1.4100E+002; 2.2210E-001; 1.4100E+002; 4.1509E-002;
 1.4200E+002; 2.7375E-003; 1.4200E+002; 1.0858E-002; 1.4200E+002; 2.5319E-002; 1.4200E+002; 5.1239E-002; 1.4200E+002; 1.0979E-001; 1.4200E+002; 2.2116E-001; 1.4200E+002; 4.1226E-002;
 1.4300E+002; 2.7338E-003; 1.4300E+002; 1.0720E-002; 1.4300E+002; 2.5059E-002; 1.4300E+002; 5.0726E-002; 1.4300E+002; 1.0854E-001; 1.4300E+002; 2.2024E-001; 1.4300E+002; 4.0946E-002;
 1.4400E+002; 2.7302E-003; 1.4400E+002; 1.0587E-002; 1.4400E+002; 2.4805E-002; 1.4400E+002; 5.0218E-002; 1.4400E+002; 1.0726E-001; 1.4400E+002; 2.1935E-001; 1.4400E+002; 4.0668E-002;
 1.4500E+002; 2.7266E-003; 1.4500E+002; 1.0457E-002; 1.4500E+002; 2.4558E-002; 1.4500E+002; 4.9715E-002; 1.4500E+002; 1.0597E-001; 1.4500E+002; 2.1845E-001; 1.4500E+002; 4.0398E-002;
 1.4600E+002; 2.7231E-003; 1.4600E+002; 1.0331E-002; 1.4600E+002; 2.4316E-002; 1.4600E+002; 4.9217E-002; 1.4600E+002; 1.0466E-001; 1.4600E+002; 2.1755E-001; 1.4600E+002; 4.0135E-002;
 1.4700E+002; 2.7196E-003; 1.4700E+002; 1.0208E-002; 1.4700E+002; 2.4079E-002; 1.4700E+002; 4.8725E-002; 1.4700E+002; 1.0335E-001; 1.4700E+002; 2.1662E-001; 1.4700E+002; 3.9875E-002;
 1.4800E+002; 2.7161E-003; 1.4800E+002; 1.0087E-002; 1.4800E+002; 2.3847E-002; 1.4800E+002; 4.8238E-002; 1.4800E+002; 1.0203E-001; 1.4800E+002; 2.1565E-001; 1.4800E+002; 3.9619E-002;
 1.4900E+002; 2.7129E-003; 1.4900E+002; 9.9693E-003; 1.4900E+002; 2.3619E-002; 1.4900E+002; 4.7757E-002; 1.4900E+002; 1.0072E-001; 1.4900E+002; 2.1463E-001; 1.4900E+002; 3.9368E-002;
 1.5000E+002; 2.7097E-003; 1.5000E+002; 9.8536E-003; 1.5000E+002; 2.3395E-002; 1.5000E+002; 4.7281E-002; 1.5000E+002; 9.9407E-002; 1.5000E+002; 2.1355E-001; 1.5000E+002; 3.9120E-002;
 1.5100E+002; 2.7065E-003; 1.5100E+002; 9.7400E-003; 1.5100E+002; 2.3174E-002; 1.5100E+002; 4.6810E-002; 1.5100E+002; 9.8107E-002; 1.5100E+002; 2.1238E-001; 1.5100E+002; 3.8875E-002;
 1.5200E+002; 2.7034E-003; 1.5200E+002; 9.6283E-003; 1.5200E+002; 2.2956E-002; 1.5200E+002; 4.6345E-002; 1.5200E+002; 9.6818E-002; 1.5200E+002; 2.1113E-001; 1.5200E+002; 3.8634E-002;
 1.5300E+002; 2.7004E-003; 1.5300E+002; 9.5183E-003; 1.5300E+002; 2.2741E-002; 1.5300E+002; 4.5885E-002; 1.5300E+002; 9.5542E-002; 1.5300E+002; 2.0977E-001; 1.5300E+002; 3.8397E-002;
 1.5400E+002; 2.6973E-003; 1.5400E+002; 9.4100E-003; 1.5400E+002; 2.2529E-002; 1.5400E+002; 4.5430E-002; 1.5400E+002; 9.4280E-002; 1.5400E+002; 2.0831E-001; 1.5400E+002; 3.8162E-002;
 1.5500E+002; 2.6946E-003; 1.5500E+002; 9.3030E-003; 1.5500E+002; 2.2319E-002; 1.5500E+002; 4.4980E-002; 1.5500E+002; 9.3036E-002; 1.5500E+002; 2.0674E-001; 1.5500E+002; 3.7931E-002;
 1.5600E+002; 2.6917E-003; 1.5600E+002; 9.1976E-003; 1.5600E+002; 2.2112E-002; 1.5600E+002; 4.4536E-002; 1.5600E+002; 9.1808E-002; 1.5600E+002; 2.0505E-001; 1.5600E+002; 3.7703E-002;
 1.5700E+002; 2.6890E-003; 1.5700E+002; 9.0934E-003; 1.5700E+002; 2.1907E-002; 1.5700E+002; 4.4097E-002; 1.5700E+002; 9.0600E-002; 1.5700E+002; 2.0323E-001; 1.5700E+002; 3.7478E-002;
 1.5800E+002; 2.6862E-003; 1.5800E+002; 8.9907E-003; 1.5800E+002; 2.1705E-002; 1.5800E+002; 4.3663E-002; 1.5800E+002; 8.9411E-002; 1.5800E+002; 2.0130E-001; 1.5800E+002; 3.7256E-002;
 1.5900E+002; 2.6836E-003; 1.5900E+002; 8.8891E-003; 1.5900E+002; 2.1504E-002; 1.5900E+002; 4.3235E-002; 1.5900E+002; 8.8242E-002; 1.5900E+002; 1.9925E-001; 1.5900E+002; 3.7038E-002;
 1.6000E+002; 2.6810E-003; 1.6000E+002; 8.7889E-003; 1.6000E+002; 2.1306E-002; 1.6000E+002; 4.2812E-002; 1.6000E+002; 8.7094E-002; 1.6000E+002; 1.9708E-001; 1.6000E+002; 3.6822E-002;
 1.6100E+002; 2.6784E-003; 1.6100E+002; 8.6898E-003; 1.6100E+002; 2.1110E-002; 1.6100E+002; 4.2394E-002; 1.6100E+002; 8.5966E-002; 1.6100E+002; 1.9479E-001; 1.6100E+002; 3.6609E-002;
 1.6200E+002; 2.6759E-003; 1.6200E+002; 8.5919E-003; 1.6200E+002; 2.0916E-002; 1.6200E+002; 4.1982E-002; 1.6200E+002; 8.4860E-002; 1.6200E+002; 1.9240E-001; 1.6200E+002; 3.6399E-002;
 1.6300E+002; 2.6734E-003; 1.6300E+002; 8.4952E-003; 1.6300E+002; 2.0724E-002; 1.6300E+002; 4.1575E-002; 1.6300E+002; 8.3774E-002; 1.6300E+002; 1.8992E-001; 1.6300E+002; 3.6192E-002;
 1.6400E+002; 2.6710E-003; 1.6400E+002; 8.3997E-003; 1.6400E+002; 2.0534E-002; 1.6400E+002; 4.1174E-002; 1.6400E+002; 8.2710E-002; 1.6400E+002; 1.8734E-001; 1.6400E+002; 3.5987E-002;
 1.6500E+002; 2.6686E-003; 1.6500E+002; 8.3055E-003; 1.6500E+002; 2.0347E-002; 1.6500E+002; 4.0779E-002; 1.6500E+002; 8.1669E-002; 1.6500E+002; 1.8465E-001; 1.6500E+002; 3.5786E-002;
 1.6600E+002; 2.6663E-003; 1.6600E+002; 8.2123E-003; 1.6600E+002; 2.0162E-002; 1.6600E+002; 4.0390E-002; 1.6600E+002; 8.0654E-002; 1.6600E+002; 1.8187E-001; 1.6600E+002; 3.5587E-002;
 1.6700E+002; 2.6640E-003; 1.6700E+002; 8.1202E-003; 1.6700E+002; 1.9979E-002; 1.6700E+002; 4.0007E-002; 1.6700E+002; 7.9660E-002; 1.6700E+002; 1.7904E-001; 1.6700E+002; 3.5390E-002;
 1.6800E+002; 2.6618E-003; 1.6800E+002; 8.0292E-003; 1.6800E+002; 1.9798E-002; 1.6800E+002; 3.9629E-002; 1.6800E+002; 7.8687E-002; 1.6800E+002; 1.7618E-001; 1.6800E+002; 3.5197E-002;
 1.6900E+002; 2.6596E-003; 1.6900E+002; 7.9393E-003; 1.6900E+002; 1.9619E-002; 1.6900E+002; 3.9258E-002; 1.6900E+002; 7.7731E-002; 1.6900E+002; 1.7330E-001; 1.6900E+002; 3.5005E-002;
 1.7000E+002; 2.6574E-003; 1.7000E+002; 7.8506E-003; 1.7000E+002; 1.9442E-002; 1.7000E+002; 3.8891E-002; 1.7000E+002; 7.6792E-002; 1.7000E+002; 1.7041E-001; 1.7000E+002; 3.4817E-002;
 1.7100E+002; 2.6552E-003; 1.7100E+002; 7.7629E-003; 1.7100E+002; 1.9268E-002; 1.7100E+002; 3.8530E-002; 1.7100E+002; 7.5869E-002; 1.7100E+002; 1.6753E-001; 1.7100E+002; 3.4631E-002;
 1.7200E+002; 2.6531E-003; 1.7200E+002; 7.6762E-003; 1.7200E+002; 1.9095E-002; 1.7200E+002; 3.8174E-002; 1.7200E+002; 7.4961E-002; 1.7200E+002; 1.6467E-001; 1.7200E+002; 3.4447E-002;
 1.7300E+002; 2.6510E-003; 1.7300E+002; 7.5906E-003; 1.7300E+002; 1.8925E-002; 1.7300E+002; 3.7822E-002; 1.7300E+002; 7.4068E-002; 1.7300E+002; 1.6184E-001; 1.7300E+002; 3.4266E-002;
 1.7400E+002; 2.6490E-003; 1.7400E+002; 7.5061E-003; 1.7400E+002; 1.8756E-002; 1.7400E+002; 3.7475E-002; 1.7400E+002; 7.3190E-002; 1.7400E+002; 1.5904E-001; 1.7400E+002; 3.4087E-002;
 1.7500E+002; 2.6469E-003; 1.7500E+002; 7.4226E-003; 1.7500E+002; 1.8589E-002; 1.7500E+002; 3.7132E-002; 1.7500E+002; 7.2326E-002; 1.7500E+002; 1.5627E-001; 1.7500E+002; 3.3910E-002;
 1.7600E+002; 2.6449E-003; 1.7600E+002; 7.3400E-003; 1.7600E+002; 1.8424E-002; 1.7600E+002; 3.6793E-002; 1.7600E+002; 7.1476E-002; 1.7600E+002; 1.5355E-001; 1.7600E+002; 3.3736E-002;
 1.7700E+002; 2.6430E-003; 1.7700E+002; 7.2583E-003; 1.7700E+002; 1.8260E-002; 1.7700E+002; 3.6458E-002; 1.7700E+002; 7.0640E-002; 1.7700E+002; 1.5087E-001; 1.7700E+002; 3.3563E-002;
 1.7800E+002; 2.6411E-003; 1.7800E+002; 7.1773E-003; 1.7800E+002; 1.8098E-002; 1.7800E+002; 3.6126E-002; 1.7800E+002; 6.9818E-002; 1.7800E+002; 1.4825E-001; 1.7800E+002; 3.3393E-002;
 1.7900E+002; 2.6392E-003; 1.7900E+002; 7.0959E-003; 1.7900E+002; 1.7938E-002; 1.7900E+002; 3.5799E-002; 1.7900E+002; 6.9010E-002; 1.7900E+002; 1.4568E-001; 1.7900E+002; 3.3225E-002;
 1.8000E+002; 2.6374E-003; 1.8000E+002; 7.0155E-003; 1.8000E+002; 1.7777E-002; 1.8000E+002; 3.5474E-002; 1.8000E+002; 6.8215E-002; 1.8000E+002; 1.4316E-001; 1.8000E+002; 3.3058E-002;
 1.8100E+002; 2.6355E-003; 1.8100E+002; 6.9371E-003; 1.8100E+002; 1.7618E-002; 1.8100E+002; 3.5151E-002; 1.8100E+002; 6.7431E-002; 1.8100E+002; 1.4069E-001; 1.8100E+002; 3.2894E-002;
 1.8200E+002; 2.6337E-003; 1.8200E+002; 6.8600E-003; 1.8200E+002; 1.7461E-002; 1.8200E+002; 3.4833E-002; 1.8200E+002; 6.6661E-002; 1.8200E+002; 1.3828E-001; 1.8200E+002; 3.2731E-002;
 1.8300E+002; 2.6319E-003; 1.8300E+002; 6.7841E-003; 1.8300E+002; 1.7306E-002; 1.8300E+002; 3.4518E-002; 1.8300E+002; 6.5903E-002; 1.8300E+002; 1.3592E-001; 1.8300E+002; 3.2571E-002;
 1.8400E+002; 2.6301E-003; 1.8400E+002; 6.7091E-003; 1.8400E+002; 1.7152E-002; 1.8400E+002; 3.4208E-002; 1.8400E+002; 6.5158E-002; 1.8400E+002; 1.3361E-001; 1.8400E+002; 3.2412E-002;
 1.8500E+002; 2.6283E-003; 1.8500E+002; 6.6351E-003; 1.8500E+002; 1.7000E-002; 1.8500E+002; 3.3900E-002; 1.8500E+002; 6.4426E-002; 1.8500E+002; 1.3136E-001; 1.8500E+002; 3.2254E-002;
 1.8600E+002; 2.6266E-003; 1.8600E+002; 6.5620E-003; 1.8600E+002; 1.6850E-002; 1.8600E+002; 3.3596E-002; 1.8600E+002; 6.3706E-002; 1.8600E+002; 1.2917E-001; 1.8600E+002; 3.2098E-002;
 1.8700E+002; 2.6250E-003; 1.8700E+002; 6.4896E-003; 1.8700E+002; 1.6700E-002; 1.8700E+002; 3.3296E-002; 1.8700E+002; 6.2998E-002; 1.8700E+002; 1.2703E-001; 1.8700E+002; 3.1944E-002;
 1.8800E+002; 2.6232E-003; 1.8800E+002; 6.4181E-003; 1.8800E+002; 1.6552E-002; 1.8800E+002; 3.2999E-002; 1.8800E+002; 6.2302E-002; 1.8800E+002; 1.2494E-001; 1.8800E+002; 3.1792E-002;
 1.8900E+002; 2.6216E-003; 1.8900E+002; 6.3474E-003; 1.8900E+002; 1.6405E-002; 1.8900E+002; 3.2704E-002; 1.8900E+002; 6.1617E-002; 1.8900E+002; 1.2291E-001; 1.8900E+002; 3.1641E-002;
 1.9000E+002; 2.6201E-003; 1.9000E+002; 6.2775E-003; 1.9000E+002; 1.6259E-002; 1.9000E+002; 3.2413E-002; 1.9000E+002; 6.0944E-002; 1.9000E+002; 1.2093E-001; 1.9000E+002; 3.1492E-002;
 1.9100E+002; 2.6185E-003; 1.9100E+002; 6.2084E-003; 1.9100E+002; 1.6114E-002; 1.9100E+002; 3.2125E-002; 1.9100E+002; 6.0282E-002; 1.9100E+002; 1.1900E-001; 1.9100E+002; 3.1345E-002;
 1.9200E+002; 2.6170E-003; 1.9200E+002; 6.1400E-003; 1.9200E+002; 1.5971E-002; 1.9200E+002; 3.1840E-002; 1.9200E+002; 5.9631E-002; 1.9200E+002; 1.1712E-001; 1.9200E+002; 3.1199E-002;
 1.9300E+002; 2.6157E-003; 1.9300E+002; 6.0723E-003; 1.9300E+002; 1.5828E-002; 1.9300E+002; 3.1557E-002; 1.9300E+002; 5.8991E-002; 1.9300E+002; 1.1529E-001; 1.9300E+002; 3.1054E-002;
 1.9400E+002; 2.6142E-003; 1.9400E+002; 6.0055E-003; 1.9400E+002; 1.5687E-002; 1.9400E+002; 3.1278E-002; 1.9400E+002; 5.8361E-002; 1.9400E+002; 1.1352E-001; 1.9400E+002; 3.0911E-002;
 1.9500E+002; 2.6127E-003; 1.9500E+002; 5.9396E-003; 1.9500E+002; 1.5546E-002; 1.9500E+002; 3.1002E-002; 1.9500E+002; 5.7741E-002; 1.9500E+002; 1.1178E-001; 1.9500E+002; 3.0770E-002;
 1.9600E+002; 2.6113E-003; 1.9600E+002; 5.8744E-003; 1.9600E+002; 1.5407E-002; 1.9600E+002; 3.0728E-002; 1.9600E+002; 5.7132E-002; 1.9600E+002; 1.1010E-001; 1.9600E+002; 3.0630E-002;
 1.9700E+002; 2.6099E-003; 1.9700E+002; 5.8101E-003; 1.9700E+002; 1.5269E-002; 1.9700E+002; 3.0457E-002; 1.9700E+002; 5.6533E-002; 1.9700E+002; 1.0845E-001; 1.9700E+002; 3.0492E-002;
 1.9800E+002; 2.6086E-003; 1.9800E+002; 5.7465E-003; 1.9800E+002; 1.5132E-002; 1.9800E+002; 3.0190E-002; 1.9800E+002; 5.5944E-002; 1.9800E+002; 1.0685E-001; 1.9800E+002; 3.0355E-002;
 1.9900E+002; 2.6071E-003; 1.9900E+002; 5.6839E-003; 1.9900E+002; 1.4996E-002; 1.9900E+002; 2.9925E-002; 1.9900E+002; 5.5365E-002; 1.9900E+002; 1.0529E-001; 1.9900E+002; 3.0220E-002;
 2.0000E+002; 2.6059E-003; 2.0000E+002; 5.6221E-003; 2.0000E+002; 1.4862E-002; 2.0000E+002; 2.9663E-002; 2.0000E+002; 5.4795E-002; 2.0000E+002; 1.0378E-001; 2.0000E+002; 3.0086E-002;
 2.0100E+002; 2.6046E-003; 2.0100E+002; 5.5611E-003; 2.0100E+002; 1.4728E-002; 2.0100E+002; 2.9404E-002; 2.0100E+002; 5.4235E-002; 2.0100E+002; 1.0230E-001; 2.0100E+002; 2.9954E-002;
 2.0200E+002; 2.6034E-003; 2.0200E+002; 5.5011E-003; 2.0200E+002; 1.4596E-002; 2.0200E+002; 2.9148E-002; 2.0200E+002; 5.3684E-002; 2.0200E+002; 1.0087E-001; 2.0200E+002; 2.9823E-002;
 2.0300E+002; 2.6021E-003; 2.0300E+002; 5.4419E-003; 2.0300E+002; 1.4464E-002; 2.0300E+002; 2.8894E-002; 2.0300E+002; 5.3143E-002; 2.0300E+002; 9.9481E-002; 2.0300E+002; 2.9694E-002;
 2.0400E+002; 2.6009E-003; 2.0400E+002; 5.3836E-003; 2.0400E+002; 1.4334E-002; 2.0400E+002; 2.8644E-002; 2.0400E+002; 5.2611E-002; 2.0400E+002; 9.8121E-002; 2.0400E+002; 2.9567E-002;
 2.0500E+002; 2.5997E-003; 2.0500E+002; 5.3262E-003; 2.0500E+002; 1.4205E-002; 2.0500E+002; 2.8396E-002; 2.0500E+002; 5.2086E-002; 2.0500E+002; 9.6793E-002; 2.0500E+002; 2.9441E-002;
 2.0600E+002; 2.5985E-003; 2.0600E+002; 5.2698E-003; 2.0600E+002; 1.4077E-002; 2.0600E+002; 2.8151E-002; 2.0600E+002; 5.1570E-002; 2.0600E+002; 9.5496E-002; 2.0600E+002; 2.9316E-002;
 2.0700E+002; 2.5974E-003; 2.0700E+002; 5.2143E-003; 2.0700E+002; 1.3950E-002; 2.0700E+002; 2.7908E-002; 2.0700E+002; 5.1062E-002; 2.0700E+002; 9.4230E-002; 2.0700E+002; 2.9193E-002;
 2.0800E+002; 2.5963E-003; 2.0800E+002; 5.1598E-003; 2.0800E+002; 1.3825E-002; 2.0800E+002; 2.7668E-002; 2.0800E+002; 5.0561E-002; 2.0800E+002; 9.2994E-002; 2.0800E+002; 2.9072E-002;
 2.0900E+002; 2.5951E-003; 2.0900E+002; 5.1063E-003; 2.0900E+002; 1.3700E-002; 2.0900E+002; 2.7431E-002; 2.0900E+002; 5.0068E-002; 2.0900E+002; 9.1786E-002; 2.0900E+002; 2.8952E-002;
 2.1000E+002; 2.5940E-003; 2.1000E+002; 5.0538E-003; 2.1000E+002; 1.3576E-002; 2.1000E+002; 2.7196E-002; 2.1000E+002; 4.9581E-002; 2.1000E+002; 9.0607E-002; 2.1000E+002; 2.8834E-002;
 2.1100E+002; 2.5930E-003; 2.1100E+002; 5.0024E-003; 2.1100E+002; 1.3454E-002; 2.1100E+002; 2.6963E-002; 2.1100E+002; 4.9103E-002; 2.1100E+002; 8.9454E-002; 2.1100E+002; 2.8717E-002;
 2.1200E+002; 2.5919E-003; 2.1200E+002; 4.9520E-003; 2.1200E+002; 1.3332E-002; 2.1200E+002; 2.6733E-002; 2.1200E+002; 4.8631E-002; 2.1200E+002; 8.8328E-002; 2.1200E+002; 2.8602E-002;
 2.1300E+002; 2.5908E-003; 2.1300E+002; 4.9027E-003; 2.1300E+002; 1.3212E-002; 2.1300E+002; 2.6505E-002; 2.1300E+002; 4.8166E-002; 2.1300E+002; 8.7228E-002; 2.1300E+002; 2.8488E-002;
 2.1400E+002; 2.5898E-003; 2.1400E+002; 4.8546E-003; 2.1400E+002; 1.3092E-002; 2.1400E+002; 2.6280E-002; 2.1400E+002; 4.7708E-002; 2.1400E+002; 8.6153E-002; 2.1400E+002; 2.8375E-002;
 2.1500E+002; 2.5889E-003; 2.1500E+002; 4.8075E-003; 2.1500E+002; 1.2974E-002; 2.1500E+002; 2.6056E-002; 2.1500E+002; 4.7257E-002; 2.1500E+002; 8.5102E-002; 2.1500E+002; 2.8264E-002;
 2.1600E+002; 2.5878E-003; 2.1600E+002; 4.7618E-003; 2.1600E+002; 1.2856E-002; 2.1600E+002; 2.5835E-002; 2.1600E+002; 4.6812E-002; 2.1600E+002; 8.4075E-002; 2.1600E+002; 2.8154E-002;
