Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.0800E+002; 4.9692E-005; 1.0800E+002; 6.8577E-002; 1.0800E+002; 2.3747E-001; 1.0800E+002; 4.8323E-001; 1.0800E+002; 6.2251E-001; 1.0800E+002; 6.0825E-001; 1.0800E+002; 2.9722E-002;
 1.0900E+002; 4.7739E-005; 1.0900E+002; 6.7829E-002; 1.0900E+002; 2.3515E-001; 1.0900E+002; 4.7777E-001; 1.0900E+002; 6.2087E-001; 1.0900E+002; 6.0799E-001; 1.0900E+002; 2.8913E-002;
 1.1000E+002; 4.5817E-005; 1.1000E+002; 6.7103E-002; 1.1000E+002; 2.3298E-001; 1.1000E+002; 4.7265E-001; 1.1000E+002; 6.1904E-001; 1.1000E+002; 6.0765E-001; 1.1000E+002; 2.8130E-002;
 1.1100E+002; 4.3928E-005; 1.1100E+002; 6.6398E-002; 1.1100E+002; 2.3096E-001; 1.1100E+002; 4.6790E-001; 1.1100E+002; 6.1695E-001; 1.1100E+002; 6.0721E-001; 1.1100E+002; 2.7372E-002;
 1.1200E+002; 4.2071E-005; 1.1200E+002; 6.5716E-002; 1.1200E+002; 2.2908E-001; 1.1200E+002; 4.6343E-001; 1.1200E+002; 6.1458E-001; 1.1200E+002; 6.0677E-001; 1.1200E+002; 2.6639E-002;
 1.1300E+002; 4.0248E-005; 1.1300E+002; 6.5054E-002; 1.1300E+002; 2.2735E-001; 1.1300E+002; 4.5923E-001; 1.1300E+002; 6.1197E-001; 1.1300E+002; 6.0633E-001; 1.1300E+002; 2.5931E-002;
 1.1400E+002; 3.8461E-005; 1.1400E+002; 6.4413E-002; 1.1400E+002; 2.2575E-001; 1.1400E+002; 4.5531E-001; 1.1400E+002; 6.0935E-001; 1.1400E+002; 6.0578E-001; 1.1400E+002; 2.5247E-002;
 1.1500E+002; 3.6692E-005; 1.1500E+002; 6.3798E-002; 1.1500E+002; 2.2428E-001; 1.1500E+002; 4.5165E-001; 1.1500E+002; 6.0669E-001; 1.1500E+002; 6.0506E-001; 1.1500E+002; 2.4587E-002;
 1.1600E+002; 3.4981E-005; 1.1600E+002; 6.3198E-002; 1.1600E+002; 2.2294E-001; 1.1600E+002; 4.4824E-001; 1.1600E+002; 6.0399E-001; 1.1600E+002; 6.0416E-001; 1.1600E+002; 2.3952E-002;
 1.1700E+002; 3.3319E-005; 1.1700E+002; 6.2609E-002; 1.1700E+002; 2.2172E-001; 1.1700E+002; 4.4506E-001; 1.1700E+002; 6.0128E-001; 1.1700E+002; 6.0318E-001; 1.1700E+002; 2.3339E-002;
 1.1800E+002; 3.1623E-005; 1.1800E+002; 6.2022E-002; 1.1800E+002; 2.2060E-001; 1.1800E+002; 4.4209E-001; 1.1800E+002; 5.9855E-001; 1.1800E+002; 6.0210E-001; 1.1800E+002; 2.2751E-002;
 1.1900E+002; 2.9963E-005; 1.1900E+002; 6.1466E-002; 1.1900E+002; 2.1958E-001; 1.1900E+002; 4.3932E-001; 1.1900E+002; 5.9580E-001; 1.1900E+002; 6.0092E-001; 1.1900E+002; 2.2185E-002;
 1.2000E+002; 2.8331E-005; 1.2000E+002; 6.0942E-002; 1.2000E+002; 2.1865E-001; 1.2000E+002; 4.3673E-001; 1.2000E+002; 5.9305E-001; 1.2000E+002; 5.9964E-001; 1.2000E+002; 2.1643E-002;
 1.2100E+002; 2.6718E-005; 1.2100E+002; 6.0446E-002; 1.2100E+002; 2.1781E-001; 1.2100E+002; 4.3429E-001; 1.2100E+002; 5.9030E-001; 1.2100E+002; 5.9826E-001; 1.2100E+002; 2.1122E-002;
 1.2200E+002; 2.5130E-005; 1.2200E+002; 5.9973E-002; 1.2200E+002; 2.1704E-001; 1.2200E+002; 4.3201E-001; 1.2200E+002; 5.8754E-001; 1.2200E+002; 5.9679E-001; 1.2200E+002; 2.0624E-002;
 1.2300E+002; 2.3568E-005; 1.2300E+002; 5.9519E-002; 1.2300E+002; 2.1635E-001; 1.2300E+002; 4.2985E-001; 1.2300E+002; 5.8479E-001; 1.2300E+002; 5.9523E-001; 1.2300E+002; 2.0148E-002;
 1.2400E+002; 2.2029E-005; 1.2400E+002; 5.9077E-002; 1.2400E+002; 2.1572E-001; 1.2400E+002; 4.2781E-001; 1.2400E+002; 5.8203E-001; 1.2400E+002; 5.9359E-001; 1.2400E+002; 1.9692E-002;
 1.2500E+002; 2.0517E-005; 1.2500E+002; 5.8641E-002; 1.2500E+002; 2.1513E-001; 1.2500E+002; 4.2585E-001; 1.2500E+002; 5.7927E-001; 1.2500E+002; 5.9186E-001; 1.2500E+002; 1.9258E-002;
 1.2600E+002; 1.9047E-005; 1.2600E+002; 5.8202E-002; 1.2600E+002; 2.1458E-001; 1.2600E+002; 4.2397E-001; 1.2600E+002; 5.7651E-001; 1.2600E+002; 5.9006E-001; 1.2600E+002; 1.8844E-002;
 1.2700E+002; 1.7592E-005; 1.2700E+002; 5.7758E-002; 1.2700E+002; 2.1403E-001; 1.2700E+002; 4.2214E-001; 1.2700E+002; 5.7375E-001; 1.2700E+002; 5.8817E-001; 1.2700E+002; 1.8450E-002;
 1.2800E+002; 1.6165E-005; 1.2800E+002; 5.7298E-002; 1.2800E+002; 2.1348E-001; 1.2800E+002; 4.2035E-001; 1.2800E+002; 5.7098E-001; 1.2800E+002; 5.8622E-001; 1.2800E+002; 1.8076E-002;
 1.2900E+002; 1.6610E-005; 1.2900E+002; 5.6609E-002; 1.2900E+002; 2.1273E-001; 1.2900E+002; 4.1851E-001; 1.2900E+002; 5.6818E-001; 1.2900E+002; 5.8419E-001; 1.2900E+002; 1.7721E-002;
 1.3000E+002; 1.7123E-005; 1.3000E+002; 5.5632E-002; 1.3000E+002; 2.1159E-001; 1.3000E+002; 4.1648E-001; 1.3000E+002; 5.6531E-001; 1.3000E+002; 5.8206E-001; 1.3000E+002; 1.7383E-002;
 1.3100E+002; 1.7557E-005; 1.3100E+002; 5.4465E-002; 1.3100E+002; 2.1014E-001; 1.3100E+002; 4.1429E-001; 1.3100E+002; 5.6238E-001; 1.3100E+002; 5.7985E-001; 1.3100E+002; 1.7057E-002;
 1.3200E+002; 1.7900E-005; 1.3200E+002; 5.3126E-002; 1.3200E+002; 2.0841E-001; 1.3200E+002; 4.1195E-001; 1.3200E+002; 5.5941E-001; 1.3200E+002; 5.7757E-001; 1.3200E+002; 1.6737E-002;
 1.3300E+002; 1.8158E-005; 1.3300E+002; 5.1657E-002; 1.3300E+002; 2.0643E-001; 1.3300E+002; 4.0947E-001; 1.3300E+002; 5.5640E-001; 1.3300E+002; 5.7523E-001; 1.3300E+002; 1.6418E-002;
 1.3400E+002; 1.8342E-005; 1.3400E+002; 5.0096E-002; 1.3400E+002; 2.0421E-001; 1.3400E+002; 4.0686E-001; 1.3400E+002; 5.5336E-001; 1.3400E+002; 5.7284E-001; 1.3400E+002; 1.6097E-002;
 1.3500E+002; 1.8440E-005; 1.3500E+002; 4.8471E-002; 1.3500E+002; 2.0177E-001; 1.3500E+002; 4.0412E-001; 1.3500E+002; 5.5030E-001; 1.3500E+002; 5.7041E-001; 1.3500E+002; 1.5773E-002;
 1.3600E+002; 1.8482E-005; 1.3600E+002; 4.6818E-002; 1.3600E+002; 1.9915E-001; 1.3600E+002; 4.0126E-001; 1.3600E+002; 5.4723E-001; 1.3600E+002; 5.6796E-001; 1.3600E+002; 1.5446E-002;
 1.3700E+002; 1.8478E-005; 1.3700E+002; 4.5160E-002; 1.3700E+002; 1.9636E-001; 1.3700E+002; 3.9829E-001; 1.3700E+002; 5.4415E-001; 1.3700E+002; 5.6548E-001; 1.3700E+002; 1.5117E-002;
 1.3800E+002; 1.8436E-005; 1.3800E+002; 4.3515E-002; 1.3800E+002; 1.9345E-001; 1.3800E+002; 3.9521E-001; 1.3800E+002; 5.4106E-001; 1.3800E+002; 5.6298E-001; 1.3800E+002; 1.4787E-002;
 1.3900E+002; 1.8366E-005; 1.3900E+002; 4.1895E-002; 1.3900E+002; 1.9043E-001; 1.3900E+002; 3.9204E-001; 1.3900E+002; 5.3797E-001; 1.3900E+002; 5.6047E-001; 1.3900E+002; 1.4458E-002;
 1.4000E+002; 1.8276E-005; 1.4000E+002; 4.0307E-002; 1.4000E+002; 1.8733E-001; 1.4000E+002; 3.8877E-001; 1.4000E+002; 5.3487E-001; 1.4000E+002; 5.5795E-001; 1.4000E+002; 1.4131E-002;
 1.4100E+002; 1.8163E-005; 1.4100E+002; 3.8759E-002; 1.4100E+002; 1.8416E-001; 1.4100E+002; 3.8541E-001; 1.4100E+002; 5.3177E-001; 1.4100E+002; 5.5541E-001; 1.4100E+002; 1.3807E-002;
 1.4200E+002; 1.8050E-005; 1.4200E+002; 3.7251E-002; 1.4200E+002; 1.8094E-001; 1.4200E+002; 3.8197E-001; 1.4200E+002; 5.2867E-001; 1.4200E+002; 5.5287E-001; 1.4200E+002; 1.3488E-002;
 1.4300E+002; 1.7914E-005; 1.4300E+002; 3.5789E-002; 1.4300E+002; 1.7768E-001; 1.4300E+002; 3.7844E-001; 1.4300E+002; 5.2556E-001; 1.4300E+002; 5.5033E-001; 1.4300E+002; 1.3174E-002;
 1.4400E+002; 1.7781E-005; 1.4400E+002; 3.4372E-002; 1.4400E+002; 1.7440E-001; 1.4400E+002; 3.7483E-001; 1.4400E+002; 5.2246E-001; 1.4400E+002; 5.4778E-001; 1.4400E+002; 1.2865E-002;
 1.4500E+002; 1.7646E-005; 1.4500E+002; 3.3000E-002; 1.4500E+002; 1.7111E-001; 1.4500E+002; 3.7115E-001; 1.4500E+002; 5.1935E-001; 1.4500E+002; 5.4523E-001; 1.4500E+002; 1.2565E-002;
 1.4600E+002; 1.7504E-005; 1.4600E+002; 3.1674E-002; 1.4600E+002; 1.6781E-001; 1.4600E+002; 3.6740E-001; 1.4600E+002; 5.1623E-001; 1.4600E+002; 5.4269E-001; 1.4600E+002; 1.2276E-002;
 1.4700E+002; 1.7369E-005; 1.4700E+002; 3.0392E-002; 1.4700E+002; 1.6452E-001; 1.4700E+002; 3.6358E-001; 1.4700E+002; 5.1311E-001; 1.4700E+002; 5.4014E-001; 1.4700E+002; 1.1995E-002;
 1.4800E+002; 1.7233E-005; 1.4800E+002; 2.9153E-002; 1.4800E+002; 1.6124E-001; 1.4800E+002; 3.5971E-001; 1.4800E+002; 5.0998E-001; 1.4800E+002; 5.3759E-001; 1.4800E+002; 1.1721E-002;
 1.4900E+002; 1.7096E-005; 1.4900E+002; 2.7957E-002; 1.4900E+002; 1.5798E-001; 1.4900E+002; 3.5577E-001; 1.4900E+002; 5.0684E-001; 1.4900E+002; 5.3504E-001; 1.4900E+002; 1.1453E-002;
 1.5000E+002; 1.6960E-005; 1.5000E+002; 2.6802E-002; 1.5000E+002; 1.5474E-001; 1.5000E+002; 3.5178E-001; 1.5000E+002; 5.0369E-001; 1.5000E+002; 5.3250E-001; 1.5000E+002; 1.1192E-002;
 1.5100E+002; 1.6827E-005; 1.5100E+002; 2.5687E-002; 1.5100E+002; 1.5153E-001; 1.5100E+002; 3.4774E-001; 1.5100E+002; 5.0053E-001; 1.5100E+002; 5.2997E-001; 1.5100E+002; 1.0936E-002;
 1.5200E+002; 1.6683E-005; 1.5200E+002; 2.4614E-002; 1.5200E+002; 1.4835E-001; 1.5200E+002; 3.4366E-001; 1.5200E+002; 4.9735E-001; 1.5200E+002; 5.2743E-001; 1.5200E+002; 1.0687E-002;
 1.5300E+002; 1.6564E-005; 1.5300E+002; 2.3575E-002; 1.5300E+002; 1.4520E-001; 1.5300E+002; 3.3954E-001; 1.5300E+002; 4.9415E-001; 1.5300E+002; 5.2491E-001; 1.5300E+002; 1.0443E-002;
 1.5400E+002; 1.6434E-005; 1.5400E+002; 2.2575E-002; 1.5400E+002; 1.4208E-001; 1.5400E+002; 3.3539E-001; 1.5400E+002; 4.9093E-001; 1.5400E+002; 5.2239E-001; 1.5400E+002; 1.0204E-002;
 1.5500E+002; 1.6300E-005; 1.5500E+002; 2.1610E-002; 1.5500E+002; 1.3901E-001; 1.5500E+002; 3.3121E-001; 1.5500E+002; 4.8769E-001; 1.5500E+002; 5.1987E-001; 1.5500E+002; 9.9714E-003;
 1.5600E+002; 1.6177E-005; 1.5600E+002; 2.0680E-002; 1.5600E+002; 1.3598E-001; 1.5600E+002; 3.2701E-001; 1.5600E+002; 4.8443E-001; 1.5600E+002; 5.1737E-001; 1.5600E+002; 9.7439E-003;
 1.5700E+002; 1.6055E-005; 1.5700E+002; 1.9783E-002; 1.5700E+002; 1.3298E-001; 1.5700E+002; 3.2279E-001; 1.5700E+002; 4.8113E-001; 1.5700E+002; 5.1487E-001; 1.5700E+002; 9.5218E-003;
 1.5800E+002; 1.5944E-005; 1.5800E+002; 1.8917E-002; 1.5800E+002; 1.3003E-001; 1.5800E+002; 3.1855E-001; 1.5800E+002; 4.7781E-001; 1.5800E+002; 5.1238E-001; 1.5800E+002; 9.3049E-003;
 1.5900E+002; 1.5828E-005; 1.5900E+002; 1.8084E-002; 1.5900E+002; 1.2712E-001; 1.5900E+002; 3.1430E-001; 1.5900E+002; 4.7446E-001; 1.5900E+002; 5.0990E-001; 1.5900E+002; 9.0932E-003;
 1.6000E+002; 1.5714E-005; 1.6000E+002; 1.7280E-002; 1.6000E+002; 1.2426E-001; 1.6000E+002; 3.1005E-001; 1.6000E+002; 4.7107E-001; 1.6000E+002; 5.0743E-001; 1.6000E+002; 8.8867E-003;
 1.6100E+002; 1.5601E-005; 1.6100E+002; 1.6507E-002; 1.6100E+002; 1.2144E-001; 1.6100E+002; 3.0579E-001; 1.6100E+002; 4.6764E-001; 1.6100E+002; 5.0497E-001; 1.6100E+002; 8.6852E-003;
 1.6200E+002; 1.5492E-005; 1.6200E+002; 1.5761E-002; 1.6200E+002; 1.1866E-001; 1.6200E+002; 3.0154E-001; 1.6200E+002; 4.6418E-001; 1.6200E+002; 5.0252E-001; 1.6200E+002; 8.4886E-003;
 1.6300E+002; 1.5385E-005; 1.6300E+002; 1.5043E-002; 1.6300E+002; 1.1593E-001; 1.6300E+002; 2.9729E-001; 1.6300E+002; 4.6068E-001; 1.6300E+002; 5.0008E-001; 1.6300E+002; 8.2970E-003;
 1.6400E+002; 1.5280E-005; 1.6400E+002; 1.4352E-002; 1.6400E+002; 1.1325E-001; 1.6400E+002; 2.9304E-001; 1.6400E+002; 4.5714E-001; 1.6400E+002; 4.9765E-001; 1.6400E+002; 8.1101E-003;
 1.6500E+002; 1.5178E-005; 1.6500E+002; 1.3686E-002; 1.6500E+002; 1.1061E-001; 1.6500E+002; 2.8881E-001; 1.6500E+002; 4.5356E-001; 1.6500E+002; 4.9523E-001; 1.6500E+002; 7.9280E-003;
 1.6600E+002; 1.5078E-005; 1.6600E+002; 1.3046E-002; 1.6600E+002; 1.0802E-001; 1.6600E+002; 2.8459E-001; 1.6600E+002; 4.4994E-001; 1.6600E+002; 4.9282E-001; 1.6600E+002; 7.7505E-003;
 1.6700E+002; 1.4981E-005; 1.6700E+002; 1.2429E-002; 1.6700E+002; 1.0547E-001; 1.6700E+002; 2.8039E-001; 1.6700E+002; 4.4628E-001; 1.6700E+002; 4.9041E-001; 1.6700E+002; 7.5776E-003;
 1.6800E+002; 1.4887E-005; 1.6800E+002; 1.1835E-002; 1.6800E+002; 1.0297E-001; 1.6800E+002; 2.7621E-001; 1.6800E+002; 4.4257E-001; 1.6800E+002; 4.8802E-001; 1.6800E+002; 7.4091E-003;
 1.6900E+002; 1.4795E-005; 1.6900E+002; 1.1263E-002; 1.6900E+002; 1.0051E-001; 1.6900E+002; 2.7204E-001; 1.6900E+002; 4.3883E-001; 1.6900E+002; 4.8563E-001; 1.6900E+002; 7.2450E-003;
 1.7000E+002; 1.4706E-005; 1.7000E+002; 1.0713E-002; 1.7000E+002; 9.8100E-002; 1.7000E+002; 2.6790E-001; 1.7000E+002; 4.3504E-001; 1.7000E+002; 4.8325E-001; 1.7000E+002; 7.0852E-003;
 1.7100E+002; 1.4619E-005; 1.7100E+002; 1.0184E-002; 1.7100E+002; 9.5731E-002; 1.7100E+002; 2.6379E-001; 1.7100E+002; 4.3122E-001; 1.7100E+002; 4.8087E-001; 1.7100E+002; 6.9296E-003;
 1.7200E+002; 1.4535E-005; 1.7200E+002; 9.6747E-003; 1.7200E+002; 9.3405E-002; 1.7200E+002; 2.5970E-001; 1.7200E+002; 4.2735E-001; 1.7200E+002; 4.7850E-001; 1.7200E+002; 6.7782E-003;
 1.7300E+002; 1.4454E-005; 1.7300E+002; 9.1845E-003; 1.7300E+002; 9.1123E-002; 1.7300E+002; 2.5564E-001; 1.7300E+002; 4.2345E-001; 1.7300E+002; 4.7613E-001; 1.7300E+002; 6.6308E-003;
 1.7400E+002; 1.4379E-005; 1.7400E+002; 8.7122E-003; 1.7400E+002; 8.8884E-002; 1.7400E+002; 2.5162E-001; 1.7400E+002; 4.1951E-001; 1.7400E+002; 4.7376E-001; 1.7400E+002; 6.4873E-003;
 1.7500E+002; 1.4311E-005; 1.7500E+002; 8.2555E-003; 1.7500E+002; 8.6691E-002; 1.7500E+002; 2.4762E-001; 1.7500E+002; 4.1554E-001; 1.7500E+002; 4.7139E-001; 1.7500E+002; 6.3478E-003;
 1.7600E+002; 1.4268E-005; 1.7600E+002; 7.8028E-003; 1.7600E+002; 8.4556E-002; 1.7600E+002; 2.4368E-001; 1.7600E+002; 4.1154E-001; 1.7600E+002; 4.6902E-001; 1.7600E+002; 6.2121E-003;
 1.7700E+002; 1.4206E-005; 1.7700E+002; 7.3628E-003; 1.7700E+002; 8.2436E-002; 1.7700E+002; 2.3975E-001; 1.7700E+002; 4.0751E-001; 1.7700E+002; 4.6665E-001; 1.7700E+002; 6.0802E-003;
 1.7800E+002; 1.4137E-005; 1.7800E+002; 6.9460E-003; 1.7800E+002; 8.0344E-002; 1.7800E+002; 2.3585E-001; 1.7800E+002; 4.0344E-001; 1.7800E+002; 4.6426E-001; 1.7800E+002; 5.9520E-003;
 1.7900E+002; 1.4065E-005; 1.7900E+002; 6.5528E-003; 1.7900E+002; 7.8284E-002; 1.7900E+002; 2.3197E-001; 1.7900E+002; 3.9934E-001; 1.7900E+002; 4.6186E-001; 1.7900E+002; 5.8274E-003;
 1.8000E+002; 1.3992E-005; 1.8000E+002; 6.1817E-003; 1.8000E+002; 7.6261E-002; 1.8000E+002; 2.2812E-001; 1.8000E+002; 3.9521E-001; 1.8000E+002; 4.5945E-001; 1.8000E+002; 5.7063E-003;
 1.8100E+002; 1.3918E-005; 1.8100E+002; 5.8313E-003; 1.8100E+002; 7.4276E-002; 1.8100E+002; 2.2431E-001; 1.8100E+002; 3.9105E-001; 1.8100E+002; 4.5703E-001; 1.8100E+002; 5.5884E-003;
 1.8200E+002; 1.3844E-005; 1.8200E+002; 5.4999E-003; 1.8200E+002; 7.2333E-002; 1.8200E+002; 2.2054E-001; 1.8200E+002; 3.8687E-001; 1.8200E+002; 4.5459E-001; 1.8200E+002; 5.4738E-003;
 1.8300E+002; 1.3771E-005; 1.8300E+002; 5.1862E-003; 1.8300E+002; 7.0430E-002; 1.8300E+002; 2.1680E-001; 1.8300E+002; 3.8267E-001; 1.8300E+002; 4.5213E-001; 1.8300E+002; 5.3624E-003;
 1.8400E+002; 1.3698E-005; 1.8400E+002; 4.8891E-003; 1.8400E+002; 6.8568E-002; 1.8400E+002; 2.1310E-001; 1.8400E+002; 3.7845E-001; 1.8400E+002; 4.4965E-001; 1.8400E+002; 5.2541E-003;
 1.8500E+002; 1.3632E-005; 1.8500E+002; 4.6073E-003; 1.8500E+002; 6.6747E-002; 1.8500E+002; 2.0944E-001; 1.8500E+002; 3.7421E-001; 1.8500E+002; 4.4715E-001; 1.8500E+002; 5.1490E-003;
 1.8600E+002; 1.3562E-005; 1.8600E+002; 4.3401E-003; 1.8600E+002; 6.4966E-002; 1.8600E+002; 2.0582E-001; 1.8600E+002; 3.6997E-001; 1.8600E+002; 4.4462E-001; 1.8600E+002; 5.0470E-003;
 1.8700E+002; 1.3493E-005; 1.8700E+002; 4.0866E-003; 1.8700E+002; 6.3225E-002; 1.8700E+002; 2.0225E-001; 1.8700E+002; 3.6571E-001; 1.8700E+002; 4.4207E-001; 1.8700E+002; 4.9481E-003;
 1.8800E+002; 1.3425E-005; 1.8800E+002; 3.8460E-003; 1.8800E+002; 6.1523E-002; 1.8800E+002; 1.9871E-001; 1.8800E+002; 3.6145E-001; 1.8800E+002; 4.3949E-001; 1.8800E+002; 4.8521E-003;
 1.8900E+002; 1.3359E-005; 1.8900E+002; 3.6177E-003; 1.8900E+002; 5.9860E-002; 1.8900E+002; 1.9522E-001; 1.8900E+002; 3.5718E-001; 1.8900E+002; 4.3688E-001; 1.8900E+002; 4.7591E-003;
 1.9000E+002; 1.3293E-005; 1.9000E+002; 3.4011E-003; 1.9000E+002; 5.8233E-002; 1.9000E+002; 1.9176E-001; 1.9000E+002; 3.5291E-001; 1.9000E+002; 4.3424E-001; 1.9000E+002; 4.6690E-003;
 1.9100E+002; 1.3230E-005; 1.9100E+002; 3.1954E-003; 1.9100E+002; 5.6644E-002; 1.9100E+002; 1.8836E-001; 1.9100E+002; 3.4864E-001; 1.9100E+002; 4.3156E-001; 1.9100E+002; 4.5818E-003;
 1.9200E+002; 1.3167E-005; 1.9200E+002; 3.0002E-003; 1.9200E+002; 5.5089E-002; 1.9200E+002; 1.8499E-001; 1.9200E+002; 3.4437E-001; 1.9200E+002; 4.2885E-001; 1.9200E+002; 4.4972E-003;
 1.9300E+002; 1.3106E-005; 1.9300E+002; 2.8150E-003; 1.9300E+002; 5.3570E-002; 1.9300E+002; 1.8167E-001; 1.9300E+002; 3.4011E-001; 1.9300E+002; 4.2610E-001; 1.9300E+002; 4.4154E-003;
 1.9400E+002; 1.3046E-005; 1.9400E+002; 2.6394E-003; 1.9400E+002; 5.2085E-002; 1.9400E+002; 1.7839E-001; 1.9400E+002; 3.3585E-001; 1.9400E+002; 4.2331E-001; 1.9400E+002; 4.3362E-003;
 1.9500E+002; 1.2987E-005; 1.9500E+002; 2.4728E-003; 1.9500E+002; 5.0633E-002; 1.9500E+002; 1.7515E-001; 1.9500E+002; 3.3160E-001; 1.9500E+002; 4.2049E-001; 1.9500E+002; 4.2596E-003;
 1.9600E+002; 1.2929E-005; 1.9600E+002; 2.3149E-003; 1.9600E+002; 4.9213E-002; 1.9600E+002; 1.7196E-001; 1.9600E+002; 3.2737E-001; 1.9600E+002; 4.1763E-001; 1.9600E+002; 4.1854E-003;
 1.9700E+002; 1.2872E-005; 1.9700E+002; 2.1653E-003; 1.9700E+002; 4.7825E-002; 1.9700E+002; 1.6881E-001; 1.9700E+002; 3.2314E-001; 1.9700E+002; 4.1473E-001; 1.9700E+002; 4.1136E-003;
 1.9800E+002; 1.2809E-005; 1.9800E+002; 2.0237E-003; 1.9800E+002; 4.6470E-002; 1.9800E+002; 1.6570E-001; 1.9800E+002; 3.1893E-001; 1.9800E+002; 4.1179E-001; 1.9800E+002; 4.0441E-003;
 1.9900E+002; 1.2756E-005; 1.9900E+002; 1.8896E-003; 1.9900E+002; 4.5144E-002; 1.9900E+002; 1.6263E-001; 1.9900E+002; 3.1474E-001; 1.9900E+002; 4.0881E-001; 1.9900E+002; 3.9769E-003;
 2.0000E+002; 1.2703E-005; 2.0000E+002; 1.7627E-003; 2.0000E+002; 4.3848E-002; 2.0000E+002; 1.5961E-001; 2.0000E+002; 3.1056E-001; 2.0000E+002; 4.0580E-001; 2.0000E+002; 3.9117E-003;
 2.0100E+002; 1.2651E-005; 2.0100E+002; 1.6427E-003; 2.0100E+002; 4.2580E-002; 2.0100E+002; 1.5663E-001; 2.0100E+002; 3.0640E-001; 2.0100E+002; 4.0274E-001; 2.0100E+002; 3.8486E-003;
 2.0200E+002; 1.2599E-005; 2.0200E+002; 1.5293E-003; 2.0200E+002; 4.1342E-002; 2.0200E+002; 1.5369E-001; 2.0200E+002; 3.0227E-001; 2.0200E+002; 3.9965E-001; 2.0200E+002; 3.7875E-003;
 2.0300E+002; 1.2554E-005; 2.0300E+002; 1.4222E-003; 2.0300E+002; 4.0131E-002; 2.0300E+002; 1.5079E-001; 2.0300E+002; 2.9815E-001; 2.0300E+002; 3.9653E-001; 2.0300E+002; 3.7281E-003;
 2.0400E+002; 1.2505E-005; 2.0400E+002; 1.3211E-003; 2.0400E+002; 3.8947E-002; 2.0400E+002; 1.4794E-001; 2.0400E+002; 2.9407E-001; 2.0400E+002; 3.9337E-001; 2.0400E+002; 3.6705E-003;
 2.0500E+002; 1.2454E-005; 2.0500E+002; 1.2259E-003; 2.0500E+002; 3.7791E-002; 2.0500E+002; 1.4512E-001; 2.0500E+002; 2.9000E-001; 2.0500E+002; 3.9017E-001; 2.0500E+002; 3.6145E-003;
 2.0600E+002; 1.2404E-005; 2.0600E+002; 1.1361E-003; 2.0600E+002; 3.6662E-002; 2.0600E+002; 1.4235E-001; 2.0600E+002; 2.8596E-001; 2.0600E+002; 3.8695E-001; 2.0600E+002; 3.5601E-003;
 2.0700E+002; 1.2350E-005; 2.0700E+002; 1.0516E-003; 2.0700E+002; 3.5559E-002; 2.0700E+002; 1.3961E-001; 2.0700E+002; 2.8195E-001; 2.0700E+002; 3.8369E-001; 2.0700E+002; 3.5071E-003;
 2.0800E+002; 1.2302E-005; 2.0800E+002; 9.7215E-004; 2.0800E+002; 3.4481E-002; 2.0800E+002; 1.3692E-001; 2.0800E+002; 2.7797E-001; 2.0800E+002; 3.8041E-001; 2.0800E+002; 3.4555E-003;
 2.0900E+002; 1.2253E-005; 2.0900E+002; 8.9749E-004; 2.0900E+002; 3.3429E-002; 2.0900E+002; 1.3427E-001; 2.0900E+002; 2.7402E-001; 2.0900E+002; 3.7709E-001; 2.0900E+002; 3.4051E-003;
 2.1000E+002; 1.2204E-005; 2.1000E+002; 8.2737E-004; 2.1000E+002; 3.2401E-002; 2.1000E+002; 1.3166E-001; 2.1000E+002; 2.7011E-001; 2.1000E+002; 3.7376E-001; 2.1000E+002; 3.3560E-003;
 2.1100E+002; 1.2154E-005; 2.1100E+002; 7.8188E-004; 2.1100E+002; 3.1397E-002; 2.1100E+002; 1.2909E-001; 2.1100E+002; 2.6622E-001; 2.1100E+002; 3.7039E-001; 2.1100E+002; 3.3081E-003;
 2.1200E+002; 1.2104E-005; 2.1200E+002; 7.4679E-004; 2.1200E+002; 3.0418E-002; 2.1200E+002; 1.2655E-001; 2.1200E+002; 2.6237E-001; 2.1200E+002; 3.6701E-001; 2.1200E+002; 3.2612E-003;
 2.1300E+002; 1.2053E-005; 2.1300E+002; 7.1272E-004; 2.1300E+002; 2.9461E-002; 2.1300E+002; 1.2406E-001; 2.1300E+002; 2.5855E-001; 2.1300E+002; 3.6361E-001; 2.1300E+002; 3.2155E-003;
 2.1400E+002; 1.2000E-005; 2.1400E+002; 6.7960E-004; 2.1400E+002; 2.8528E-002; 2.1400E+002; 1.2161E-001; 2.1400E+002; 2.5477E-001; 2.1400E+002; 3.6019E-001; 2.1400E+002; 3.1707E-003;
 2.1500E+002; 1.1947E-005; 2.1500E+002; 6.4741E-004; 2.1500E+002; 2.7617E-002; 2.1500E+002; 1.1919E-001; 2.1500E+002; 2.5103E-001; 2.1500E+002; 3.5675E-001; 2.1500E+002; 3.1269E-003;
 2.1600E+002; 1.1891E-005; 2.1600E+002; 6.1608E-004; 2.1600E+002; 2.6728E-002; 2.1600E+002; 1.1682E-001; 2.1600E+002; 2.4732E-001; 2.1600E+002; 3.5330E-001; 2.1600E+002; 3.0841E-003;
