Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.0800E+002; 9.0141E-001; 1.0800E+002; 8.9260E-001; 1.0800E+002; 8.7047E-001; 1.0800E+002; 8.5145E-001; 1.0800E+002; 7.9033E-001; 1.0800E+002; 7.2834E-001; 1.0800E+002; 8.9433E-001;
 1.0900E+002; 9.0156E-001; 1.0900E+002; 8.9278E-001; 1.0900E+002; 8.7079E-001; 1.0900E+002; 8.5246E-001; 1.0900E+002; 7.9289E-001; 1.0900E+002; 7.2997E-001; 1.0900E+002; 8.9433E-001;
 1.1000E+002; 9.0171E-001; 1.1000E+002; 8.9296E-001; 1.1000E+002; 8.7111E-001; 1.1000E+002; 8.5344E-001; 1.1000E+002; 7.9545E-001; 1.1000E+002; 7.3164E-001; 1.1000E+002; 8.9433E-001;
 1.1100E+002; 9.0187E-001; 1.1100E+002; 8.9315E-001; 1.1100E+002; 8.7143E-001; 1.1100E+002; 8.5440E-001; 1.1100E+002; 7.9799E-001; 1.1100E+002; 7.3333E-001; 1.1100E+002; 8.9433E-001;
 1.1200E+002; 9.0202E-001; 1.1200E+002; 8.9334E-001; 1.1200E+002; 8.7175E-001; 1.1200E+002; 8.5535E-001; 1.1200E+002; 8.0051E-001; 1.1200E+002; 7.3505E-001; 1.1200E+002; 8.9433E-001;
 1.1300E+002; 9.0217E-001; 1.1300E+002; 8.9353E-001; 1.1300E+002; 8.7208E-001; 1.1300E+002; 8.5628E-001; 1.1300E+002; 8.0300E-001; 1.1300E+002; 7.3680E-001; 1.1300E+002; 8.9433E-001;
 1.1400E+002; 9.0233E-001; 1.1400E+002; 8.9372E-001; 1.1400E+002; 8.7241E-001; 1.1400E+002; 8.5720E-001; 1.1400E+002; 8.0547E-001; 1.1400E+002; 7.3858E-001; 1.1400E+002; 8.9434E-001;
 1.1500E+002; 9.0249E-001; 1.1500E+002; 8.9391E-001; 1.1500E+002; 8.7274E-001; 1.1500E+002; 8.5811E-001; 1.1500E+002; 8.0790E-001; 1.1500E+002; 7.4037E-001; 1.1500E+002; 8.9434E-001;
 1.1600E+002; 9.0265E-001; 1.1600E+002; 8.9411E-001; 1.1600E+002; 8.7308E-001; 1.1600E+002; 8.5901E-001; 1.1600E+002; 8.1030E-001; 1.1600E+002; 7.4219E-001; 1.1600E+002; 8.9434E-001;
 1.1700E+002; 9.0281E-001; 1.1700E+002; 8.9431E-001; 1.1700E+002; 8.7342E-001; 1.1700E+002; 8.5991E-001; 1.1700E+002; 8.1268E-001; 1.1700E+002; 7.4403E-001; 1.1700E+002; 8.9434E-001;
 1.1800E+002; 9.0297E-001; 1.1800E+002; 8.9451E-001; 1.1800E+002; 8.7376E-001; 1.1800E+002; 8.6080E-001; 1.1800E+002; 8.1502E-001; 1.1800E+002; 7.4588E-001; 1.1800E+002; 8.9434E-001;
 1.1900E+002; 9.0313E-001; 1.1900E+002; 8.9472E-001; 1.1900E+002; 8.7411E-001; 1.1900E+002; 8.6169E-001; 1.1900E+002; 8.1733E-001; 1.1900E+002; 7.4775E-001; 1.1900E+002; 8.9434E-001;
 1.2000E+002; 9.0330E-001; 1.2000E+002; 8.9493E-001; 1.2000E+002; 8.7447E-001; 1.2000E+002; 8.6257E-001; 1.2000E+002; 8.1961E-001; 1.2000E+002; 7.4962E-001; 1.2000E+002; 8.9434E-001;
 1.2100E+002; 9.0347E-001; 1.2100E+002; 8.9514E-001; 1.2100E+002; 8.7482E-001; 1.2100E+002; 8.6345E-001; 1.2100E+002; 8.2185E-001; 1.2100E+002; 7.5151E-001; 1.2100E+002; 8.9434E-001;
 1.2200E+002; 9.0363E-001; 1.2200E+002; 8.9535E-001; 1.2200E+002; 8.7519E-001; 1.2200E+002; 8.6434E-001; 1.2200E+002; 8.2407E-001; 1.2200E+002; 7.5340E-001; 1.2200E+002; 8.9434E-001;
 1.2300E+002; 9.0380E-001; 1.2300E+002; 8.9557E-001; 1.2300E+002; 8.7556E-001; 1.2300E+002; 8.6522E-001; 1.2300E+002; 8.2625E-001; 1.2300E+002; 7.5529E-001; 1.2300E+002; 8.9434E-001;
 1.2400E+002; 9.0398E-001; 1.2400E+002; 8.9578E-001; 1.2400E+002; 8.7593E-001; 1.2400E+002; 8.6610E-001; 1.2400E+002; 8.2840E-001; 1.2400E+002; 7.5719E-001; 1.2400E+002; 8.9434E-001;
 1.2500E+002; 9.0415E-001; 1.2500E+002; 8.9601E-001; 1.2500E+002; 8.7631E-001; 1.2500E+002; 8.6699E-001; 1.2500E+002; 8.3053E-001; 1.2500E+002; 7.5909E-001; 1.2500E+002; 8.9434E-001;
 1.2600E+002; 9.0432E-001; 1.2600E+002; 8.9623E-001; 1.2600E+002; 8.7669E-001; 1.2600E+002; 8.6788E-001; 1.2600E+002; 8.3262E-001; 1.2600E+002; 7.6099E-001; 1.2600E+002; 8.9434E-001;
 1.2700E+002; 9.0450E-001; 1.2700E+002; 8.9646E-001; 1.2700E+002; 8.7709E-001; 1.2700E+002; 8.6877E-001; 1.2700E+002; 8.3468E-001; 1.2700E+002; 7.6288E-001; 1.2700E+002; 8.9434E-001;
 1.2800E+002; 9.0467E-001; 1.2800E+002; 8.9669E-001; 1.2800E+002; 8.7748E-001; 1.2800E+002; 8.6967E-001; 1.2800E+002; 8.3671E-001; 1.2800E+002; 7.6478E-001; 1.2800E+002; 8.9434E-001;
 1.2900E+002; 9.0485E-001; 1.2900E+002; 8.9692E-001; 1.2900E+002; 8.7789E-001; 1.2900E+002; 8.7056E-001; 1.2900E+002; 8.3871E-001; 1.2900E+002; 7.6666E-001; 1.2900E+002; 8.9434E-001;
 1.3000E+002; 9.0503E-001; 1.3000E+002; 8.9716E-001; 1.3000E+002; 8.7829E-001; 1.3000E+002; 8.7146E-001; 1.3000E+002; 8.4068E-001; 1.3000E+002; 7.6854E-001; 1.3000E+002; 8.9434E-001;
 1.3100E+002; 9.0521E-001; 1.3100E+002; 8.9739E-001; 1.3100E+002; 8.7870E-001; 1.3100E+002; 8.7236E-001; 1.3100E+002; 8.4262E-001; 1.3100E+002; 7.7040E-001; 1.3100E+002; 8.9434E-001;
 1.3200E+002; 9.0539E-001; 1.3200E+002; 8.9763E-001; 1.3200E+002; 8.7912E-001; 1.3200E+002; 8.7326E-001; 1.3200E+002; 8.4453E-001; 1.3200E+002; 7.7226E-001; 1.3200E+002; 8.9434E-001;
 1.3300E+002; 9.0558E-001; 1.3300E+002; 8.9787E-001; 1.3300E+002; 8.7953E-001; 1.3300E+002; 8.7415E-001; 1.3300E+002; 8.4641E-001; 1.3300E+002; 7.7410E-001; 1.3300E+002; 8.9434E-001;
 1.3400E+002; 9.0576E-001; 1.3400E+002; 8.9811E-001; 1.3400E+002; 8.7995E-001; 1.3400E+002; 8.7504E-001; 1.3400E+002; 8.4825E-001; 1.3400E+002; 7.7593E-001; 1.3400E+002; 8.9435E-001;
 1.3500E+002; 9.0594E-001; 1.3500E+002; 8.9835E-001; 1.3500E+002; 8.8037E-001; 1.3500E+002; 8.7593E-001; 1.3500E+002; 8.5007E-001; 1.3500E+002; 7.7775E-001; 1.3500E+002; 8.9435E-001;
 1.3600E+002; 9.0613E-001; 1.3600E+002; 8.9859E-001; 1.3600E+002; 8.8079E-001; 1.3600E+002; 8.7681E-001; 1.3600E+002; 8.5185E-001; 1.3600E+002; 7.7955E-001; 1.3600E+002; 8.9435E-001;
 1.3700E+002; 9.0632E-001; 1.3700E+002; 8.9882E-001; 1.3700E+002; 8.8120E-001; 1.3700E+002; 8.7769E-001; 1.3700E+002; 8.5360E-001; 1.3700E+002; 7.8133E-001; 1.3700E+002; 8.9435E-001;
 1.3800E+002; 9.0650E-001; 1.3800E+002; 8.9906E-001; 1.3800E+002; 8.8162E-001; 1.3800E+002; 8.7855E-001; 1.3800E+002; 8.5532E-001; 1.3800E+002; 7.8310E-001; 1.3800E+002; 8.9435E-001;
 1.3900E+002; 9.0669E-001; 1.3900E+002; 8.9930E-001; 1.3900E+002; 8.8203E-001; 1.3900E+002; 8.7941E-001; 1.3900E+002; 8.5701E-001; 1.3900E+002; 7.8486E-001; 1.3900E+002; 8.9435E-001;
 1.4000E+002; 9.0688E-001; 1.4000E+002; 8.9953E-001; 1.4000E+002; 8.8244E-001; 1.4000E+002; 8.8026E-001; 1.4000E+002; 8.5867E-001; 1.4000E+002; 7.8659E-001; 1.4000E+002; 8.9435E-001;
 1.4100E+002; 9.0707E-001; 1.4100E+002; 8.9976E-001; 1.4100E+002; 8.8285E-001; 1.4100E+002; 8.8110E-001; 1.4100E+002; 8.6030E-001; 1.4100E+002; 7.8832E-001; 1.4100E+002; 8.9435E-001;
 1.4200E+002; 9.0725E-001; 1.4200E+002; 9.0000E-001; 1.4200E+002; 8.8325E-001; 1.4200E+002; 8.8193E-001; 1.4200E+002; 8.6190E-001; 1.4200E+002; 7.9002E-001; 1.4200E+002; 8.9435E-001;
 1.4300E+002; 9.0744E-001; 1.4300E+002; 9.0023E-001; 1.4300E+002; 8.8365E-001; 1.4300E+002; 8.8275E-001; 1.4300E+002; 8.6348E-001; 1.4300E+002; 7.9171E-001; 1.4300E+002; 8.9435E-001;
 1.4400E+002; 9.0763E-001; 1.4400E+002; 9.0046E-001; 1.4400E+002; 8.8405E-001; 1.4400E+002; 8.8356E-001; 1.4400E+002; 8.6502E-001; 1.4400E+002; 7.9338E-001; 1.4400E+002; 8.9435E-001;
 1.4500E+002; 9.0783E-001; 1.4500E+002; 9.0069E-001; 1.4500E+002; 8.8444E-001; 1.4500E+002; 8.8436E-001; 1.4500E+002; 8.6654E-001; 1.4500E+002; 7.9504E-001; 1.4500E+002; 8.9435E-001;
 1.4600E+002; 9.0802E-001; 1.4600E+002; 9.0092E-001; 1.4600E+002; 8.8484E-001; 1.4600E+002; 8.8515E-001; 1.4600E+002; 8.6804E-001; 1.4600E+002; 7.9668E-001; 1.4600E+002; 8.9436E-001;
 1.4700E+002; 9.0821E-001; 1.4700E+002; 9.0115E-001; 1.4700E+002; 8.8522E-001; 1.4700E+002; 8.8592E-001; 1.4700E+002; 8.6951E-001; 1.4700E+002; 7.9830E-001; 1.4700E+002; 8.9436E-001;
 1.4800E+002; 9.0840E-001; 1.4800E+002; 9.0138E-001; 1.4800E+002; 8.8560E-001; 1.4800E+002; 8.8668E-001; 1.4800E+002; 8.7095E-001; 1.4800E+002; 7.9991E-001; 1.4800E+002; 8.9436E-001;
 1.4900E+002; 9.0859E-001; 1.4900E+002; 9.0161E-001; 1.4900E+002; 8.8598E-001; 1.4900E+002; 8.8743E-001; 1.4900E+002; 8.7237E-001; 1.4900E+002; 8.0150E-001; 1.4900E+002; 8.9436E-001;
 1.5000E+002; 9.0879E-001; 1.5000E+002; 9.0183E-001; 1.5000E+002; 8.8636E-001; 1.5000E+002; 8.8817E-001; 1.5000E+002; 8.7376E-001; 1.5000E+002; 8.0308E-001; 1.5000E+002; 8.9436E-001;
 1.5100E+002; 9.0898E-001; 1.5100E+002; 9.0206E-001; 1.5100E+002; 8.8673E-001; 1.5100E+002; 8.8889E-001; 1.5100E+002; 8.7513E-001; 1.5100E+002; 8.0464E-001; 1.5100E+002; 8.9436E-001;
 1.5200E+002; 9.0917E-001; 1.5200E+002; 9.0228E-001; 1.5200E+002; 8.8710E-001; 1.5200E+002; 8.8960E-001; 1.5200E+002; 8.7647E-001; 1.5200E+002; 8.0618E-001; 1.5200E+002; 8.9436E-001;
 1.5300E+002; 9.0937E-001; 1.5300E+002; 9.0251E-001; 1.5300E+002; 8.8746E-001; 1.5300E+002; 8.9030E-001; 1.5300E+002; 8.7779E-001; 1.5300E+002; 8.0771E-001; 1.5300E+002; 8.9436E-001;
 1.5400E+002; 9.0956E-001; 1.5400E+002; 9.0273E-001; 1.5400E+002; 8.8782E-001; 1.5400E+002; 8.9098E-001; 1.5400E+002; 8.7909E-001; 1.5400E+002; 8.0922E-001; 1.5400E+002; 8.9436E-001;
 1.5500E+002; 9.0976E-001; 1.5500E+002; 9.0295E-001; 1.5500E+002; 8.8818E-001; 1.5500E+002; 8.9165E-001; 1.5500E+002; 8.8036E-001; 1.5500E+002; 8.1072E-001; 1.5500E+002; 8.9437E-001;
 1.5600E+002; 9.0995E-001; 1.5600E+002; 9.0317E-001; 1.5600E+002; 8.8853E-001; 1.5600E+002; 8.9231E-001; 1.5600E+002; 8.8161E-001; 1.5600E+002; 8.1221E-001; 1.5600E+002; 8.9437E-001;
 1.5700E+002; 9.1015E-001; 1.5700E+002; 9.0339E-001; 1.5700E+002; 8.8888E-001; 1.5700E+002; 8.9296E-001; 1.5700E+002; 8.8284E-001; 1.5700E+002; 8.1367E-001; 1.5700E+002; 8.9437E-001;
 1.5800E+002; 9.1034E-001; 1.5800E+002; 9.0361E-001; 1.5800E+002; 8.8922E-001; 1.5800E+002; 8.9359E-001; 1.5800E+002; 8.8405E-001; 1.5800E+002; 8.1513E-001; 1.5800E+002; 8.9437E-001;
 1.5900E+002; 9.1054E-001; 1.5900E+002; 9.0383E-001; 1.5900E+002; 8.8957E-001; 1.5900E+002; 8.9421E-001; 1.5900E+002; 8.8523E-001; 1.5900E+002; 8.1656E-001; 1.5900E+002; 8.9437E-001;
 1.6000E+002; 9.1074E-001; 1.6000E+002; 9.0405E-001; 1.6000E+002; 8.8991E-001; 1.6000E+002; 8.9482E-001; 1.6000E+002; 8.8639E-001; 1.6000E+002; 8.1799E-001; 1.6000E+002; 8.9437E-001;
 1.6100E+002; 9.1093E-001; 1.6100E+002; 9.0427E-001; 1.6100E+002; 8.9024E-001; 1.6100E+002; 8.9542E-001; 1.6100E+002; 8.8753E-001; 1.6100E+002; 8.1940E-001; 1.6100E+002; 8.9437E-001;
 1.6200E+002; 9.1113E-001; 1.6200E+002; 9.0449E-001; 1.6200E+002; 8.9057E-001; 1.6200E+002; 8.9600E-001; 1.6200E+002; 8.8864E-001; 1.6200E+002; 8.2079E-001; 1.6200E+002; 8.9437E-001;
 1.6300E+002; 9.1133E-001; 1.6300E+002; 9.0470E-001; 1.6300E+002; 8.9090E-001; 1.6300E+002; 8.9657E-001; 1.6300E+002; 8.8973E-001; 1.6300E+002; 8.2218E-001; 1.6300E+002; 8.9438E-001;
 1.6400E+002; 9.1152E-001; 1.6400E+002; 9.0492E-001; 1.6400E+002; 8.9123E-001; 1.6400E+002; 8.9714E-001; 1.6400E+002; 8.9081E-001; 1.6400E+002; 8.2354E-001; 1.6400E+002; 8.9438E-001;
 1.6500E+002; 9.1172E-001; 1.6500E+002; 9.0513E-001; 1.6500E+002; 8.9155E-001; 1.6500E+002; 8.9769E-001; 1.6500E+002; 8.9186E-001; 1.6500E+002; 8.2490E-001; 1.6500E+002; 8.9438E-001;
 1.6600E+002; 9.1192E-001; 1.6600E+002; 9.0535E-001; 1.6600E+002; 8.9187E-001; 1.6600E+002; 8.9823E-001; 1.6600E+002; 8.9288E-001; 1.6600E+002; 8.2624E-001; 1.6600E+002; 8.9438E-001;
 1.6700E+002; 9.1212E-001; 1.6700E+002; 9.0556E-001; 1.6700E+002; 8.9219E-001; 1.6700E+002; 8.9876E-001; 1.6700E+002; 8.9389E-001; 1.6700E+002; 8.2757E-001; 1.6700E+002; 8.9438E-001;
 1.6800E+002; 9.1231E-001; 1.6800E+002; 9.0578E-001; 1.6800E+002; 8.9250E-001; 1.6800E+002; 8.9928E-001; 1.6800E+002; 8.9488E-001; 1.6800E+002; 8.2888E-001; 1.6800E+002; 8.9438E-001;
 1.6900E+002; 9.1251E-001; 1.6900E+002; 9.0599E-001; 1.6900E+002; 8.9281E-001; 1.6900E+002; 8.9979E-001; 1.6900E+002; 8.9584E-001; 1.6900E+002; 8.3019E-001; 1.6900E+002; 8.9439E-001;
 1.7000E+002; 9.1271E-001; 1.7000E+002; 9.0620E-001; 1.7000E+002; 8.9312E-001; 1.7000E+002; 9.0029E-001; 1.7000E+002; 8.9679E-001; 1.7000E+002; 8.3148E-001; 1.7000E+002; 8.9439E-001;
 1.7100E+002; 9.1291E-001; 1.7100E+002; 9.0641E-001; 1.7100E+002; 8.9343E-001; 1.7100E+002; 9.0078E-001; 1.7100E+002; 8.9771E-001; 1.7100E+002; 8.3276E-001; 1.7100E+002; 8.9439E-001;
 1.7200E+002; 9.1311E-001; 1.7200E+002; 9.0662E-001; 1.7200E+002; 8.9373E-001; 1.7200E+002; 9.0126E-001; 1.7200E+002; 8.9862E-001; 1.7200E+002; 8.3402E-001; 1.7200E+002; 8.9439E-001;
 1.7300E+002; 9.1331E-001; 1.7300E+002; 9.0683E-001; 1.7300E+002; 8.9403E-001; 1.7300E+002; 9.0173E-001; 1.7300E+002; 8.9950E-001; 1.7300E+002; 8.3528E-001; 1.7300E+002; 8.9439E-001;
 1.7400E+002; 9.1351E-001; 1.7400E+002; 9.0704E-001; 1.7400E+002; 8.9433E-001; 1.7400E+002; 9.0219E-001; 1.7400E+002; 9.0036E-001; 1.7400E+002; 8.3652E-001; 1.7400E+002; 8.9439E-001;
 1.7500E+002; 9.1371E-001; 1.7500E+002; 9.0725E-001; 1.7500E+002; 8.9462E-001; 1.7500E+002; 9.0265E-001; 1.7500E+002; 9.0121E-001; 1.7500E+002; 8.3775E-001; 1.7500E+002; 8.9440E-001;
 1.7600E+002; 9.1391E-001; 1.7600E+002; 9.0746E-001; 1.7600E+002; 8.9492E-001; 1.7600E+002; 9.0309E-001; 1.7600E+002; 9.0203E-001; 1.7600E+002; 8.3897E-001; 1.7600E+002; 8.9440E-001;
 1.7700E+002; 9.1411E-001; 1.7700E+002; 9.0767E-001; 1.7700E+002; 8.9521E-001; 1.7700E+002; 9.0353E-001; 1.7700E+002; 9.0284E-001; 1.7700E+002; 8.4017E-001; 1.7700E+002; 8.9440E-001;
 1.7800E+002; 9.1431E-001; 1.7800E+002; 9.0787E-001; 1.7800E+002; 8.9550E-001; 1.7800E+002; 9.0396E-001; 1.7800E+002; 9.0363E-001; 1.7800E+002; 8.4137E-001; 1.7800E+002; 8.9440E-001;
 1.7900E+002; 9.1451E-001; 1.7900E+002; 9.0808E-001; 1.7900E+002; 8.9578E-001; 1.7900E+002; 9.0438E-001; 1.7900E+002; 9.0440E-001; 1.7900E+002; 8.4255E-001; 1.7900E+002; 8.9441E-001;
 1.8000E+002; 9.1471E-001; 1.8000E+002; 9.0828E-001; 1.8000E+002; 8.9607E-001; 1.8000E+002; 9.0480E-001; 1.8000E+002; 9.0515E-001; 1.8000E+002; 8.4372E-001; 1.8000E+002; 8.9441E-001;
 1.8100E+002; 9.1491E-001; 1.8100E+002; 9.0849E-001; 1.8100E+002; 8.9635E-001; 1.8100E+002; 9.0521E-001; 1.8100E+002; 9.0588E-001; 1.8100E+002; 8.4488E-001; 1.8100E+002; 8.9441E-001;
 1.8200E+002; 9.1511E-001; 1.8200E+002; 9.0869E-001; 1.8200E+002; 8.9663E-001; 1.8200E+002; 9.0561E-001; 1.8200E+002; 9.0660E-001; 1.8200E+002; 8.4603E-001; 1.8200E+002; 8.9441E-001;
 1.8300E+002; 9.1531E-001; 1.8300E+002; 9.0890E-001; 1.8300E+002; 8.9691E-001; 1.8300E+002; 9.0600E-001; 1.8300E+002; 9.0730E-001; 1.8300E+002; 8.4717E-001; 1.8300E+002; 8.9441E-001;
 1.8400E+002; 9.1551E-001; 1.8400E+002; 9.0910E-001; 1.8400E+002; 8.9718E-001; 1.8400E+002; 9.0639E-001; 1.8400E+002; 9.0798E-001; 1.8400E+002; 8.4829E-001; 1.8400E+002; 8.9442E-001;
 1.8500E+002; 9.1571E-001; 1.8500E+002; 9.0930E-001; 1.8500E+002; 8.9746E-001; 1.8500E+002; 9.0677E-001; 1.8500E+002; 9.0865E-001; 1.8500E+002; 8.4941E-001; 1.8500E+002; 8.9442E-001;
 1.8600E+002; 9.1591E-001; 1.8600E+002; 9.0950E-001; 1.8600E+002; 8.9773E-001; 1.8600E+002; 9.0714E-001; 1.8600E+002; 9.0930E-001; 1.8600E+002; 8.5051E-001; 1.8600E+002; 8.9442E-001;
 1.8700E+002; 9.1611E-001; 1.8700E+002; 9.0970E-001; 1.8700E+002; 8.9800E-001; 1.8700E+002; 9.0751E-001; 1.8700E+002; 9.0993E-001; 1.8700E+002; 8.5160E-001; 1.8700E+002; 8.9442E-001;
 1.8800E+002; 9.1631E-001; 1.8800E+002; 9.0990E-001; 1.8800E+002; 8.9826E-001; 1.8800E+002; 9.0787E-001; 1.8800E+002; 9.1055E-001; 1.8800E+002; 8.5268E-001; 1.8800E+002; 8.9443E-001;
 1.8900E+002; 9.1651E-001; 1.8900E+002; 9.1010E-001; 1.8900E+002; 8.9853E-001; 1.8900E+002; 9.0823E-001; 1.8900E+002; 9.1116E-001; 1.8900E+002; 8.5374E-001; 1.8900E+002; 8.9443E-001;
 1.9000E+002; 9.1671E-001; 1.9000E+002; 9.1030E-001; 1.9000E+002; 8.9879E-001; 1.9000E+002; 9.0858E-001; 1.9000E+002; 9.1175E-001; 1.9000E+002; 8.5479E-001; 1.9000E+002; 8.9443E-001;
 1.9100E+002; 9.1691E-001; 1.9100E+002; 9.1050E-001; 1.9100E+002; 8.9906E-001; 1.9100E+002; 9.0893E-001; 1.9100E+002; 9.1232E-001; 1.9100E+002; 8.5584E-001; 1.9100E+002; 8.9443E-001;
 1.9200E+002; 9.1711E-001; 1.9200E+002; 9.1070E-001; 1.9200E+002; 8.9932E-001; 1.9200E+002; 9.0927E-001; 1.9200E+002; 9.1289E-001; 1.9200E+002; 8.5686E-001; 1.9200E+002; 8.9444E-001;
 1.9300E+002; 9.1731E-001; 1.9300E+002; 9.1090E-001; 1.9300E+002; 8.9957E-001; 1.9300E+002; 9.0960E-001; 1.9300E+002; 9.1344E-001; 1.9300E+002; 8.5788E-001; 1.9300E+002; 8.9444E-001;
 1.9400E+002; 9.1751E-001; 1.9400E+002; 9.1110E-001; 1.9400E+002; 8.9983E-001; 1.9400E+002; 9.0993E-001; 1.9400E+002; 9.1397E-001; 1.9400E+002; 8.5888E-001; 1.9400E+002; 8.9444E-001;
 1.9500E+002; 9.1771E-001; 1.9500E+002; 9.1130E-001; 1.9500E+002; 9.0009E-001; 1.9500E+002; 9.1026E-001; 1.9500E+002; 9.1450E-001; 1.9500E+002; 8.5987E-001; 1.9500E+002; 8.9445E-001;
 1.9600E+002; 9.1791E-001; 1.9600E+002; 9.1149E-001; 1.9600E+002; 9.0034E-001; 1.9600E+002; 9.1058E-001; 1.9600E+002; 9.1501E-001; 1.9600E+002; 8.6085E-001; 1.9600E+002; 8.9445E-001;
 1.9700E+002; 9.1811E-001; 1.9700E+002; 9.1169E-001; 1.9700E+002; 9.0059E-001; 1.9700E+002; 9.1090E-001; 1.9700E+002; 9.1551E-001; 1.9700E+002; 8.6182E-001; 1.9700E+002; 8.9445E-001;
 1.9800E+002; 9.1831E-001; 1.9800E+002; 9.1189E-001; 1.9800E+002; 9.0084E-001; 1.9800E+002; 9.1121E-001; 1.9800E+002; 9.1600E-001; 1.9800E+002; 8.6277E-001; 1.9800E+002; 8.9445E-001;
 1.9900E+002; 9.1851E-001; 1.9900E+002; 9.1208E-001; 1.9900E+002; 9.0109E-001; 1.9900E+002; 9.1152E-001; 1.9900E+002; 9.1648E-001; 1.9900E+002; 8.6370E-001; 1.9900E+002; 8.9446E-001;
 2.0000E+002; 9.1871E-001; 2.0000E+002; 9.1228E-001; 2.0000E+002; 9.0134E-001; 2.0000E+002; 9.1182E-001; 2.0000E+002; 9.1694E-001; 2.0000E+002; 8.6463E-001; 2.0000E+002; 8.9446E-001;
 2.0100E+002; 9.1891E-001; 2.0100E+002; 9.1247E-001; 2.0100E+002; 9.0159E-001; 2.0100E+002; 9.1212E-001; 2.0100E+002; 9.1740E-001; 2.0100E+002; 8.6554E-001; 2.0100E+002; 8.9446E-001;
 2.0200E+002; 9.1911E-001; 2.0200E+002; 9.1267E-001; 2.0200E+002; 9.0183E-001; 2.0200E+002; 9.1242E-001; 2.0200E+002; 9.1785E-001; 2.0200E+002; 8.6644E-001; 2.0200E+002; 8.9447E-001;
 2.0300E+002; 9.1931E-001; 2.0300E+002; 9.1286E-001; 2.0300E+002; 9.0208E-001; 2.0300E+002; 9.1271E-001; 2.0300E+002; 9.1828E-001; 2.0300E+002; 8.6732E-001; 2.0300E+002; 8.9447E-001;
 2.0400E+002; 9.1951E-001; 2.0400E+002; 9.1305E-001; 2.0400E+002; 9.0232E-001; 2.0400E+002; 9.1300E-001; 2.0400E+002; 9.1871E-001; 2.0400E+002; 8.6819E-001; 2.0400E+002; 8.9447E-001;
 2.0500E+002; 9.1971E-001; 2.0500E+002; 9.1325E-001; 2.0500E+002; 9.0256E-001; 2.0500E+002; 9.1328E-001; 2.0500E+002; 9.1913E-001; 2.0500E+002; 8.6905E-001; 2.0500E+002; 8.9448E-001;
 2.0600E+002; 9.1991E-001; 2.0600E+002; 9.1344E-001; 2.0600E+002; 9.0280E-001; 2.0600E+002; 9.1356E-001; 2.0600E+002; 9.1954E-001; 2.0600E+002; 8.6989E-001; 2.0600E+002; 8.9448E-001;
 2.0700E+002; 9.2011E-001; 2.0700E+002; 9.1363E-001; 2.0700E+002; 9.0304E-001; 2.0700E+002; 9.1384E-001; 2.0700E+002; 9.1994E-001; 2.0700E+002; 8.7072E-001; 2.0700E+002; 8.9449E-001;
 2.0800E+002; 9.2031E-001; 2.0800E+002; 9.1383E-001; 2.0800E+002; 9.0327E-001; 2.0800E+002; 9.1411E-001; 2.0800E+002; 9.2033E-001; 2.0800E+002; 8.7154E-001; 2.0800E+002; 8.9449E-001;
 2.0900E+002; 9.2051E-001; 2.0900E+002; 9.1402E-001; 2.0900E+002; 9.0351E-001; 2.0900E+002; 9.1438E-001; 2.0900E+002; 9.2071E-001; 2.0900E+002; 8.7234E-001; 2.0900E+002; 8.9449E-001;
 2.1000E+002; 9.2071E-001; 2.1000E+002; 9.1421E-001; 2.1000E+002; 9.0374E-001; 2.1000E+002; 9.1465E-001; 2.1000E+002; 9.2109E-001; 2.1000E+002; 8.7313E-001; 2.1000E+002; 8.9450E-001;
 2.1100E+002; 9.2091E-001; 2.1100E+002; 9.1440E-001; 2.1100E+002; 9.0398E-001; 2.1100E+002; 9.1492E-001; 2.1100E+002; 9.2146E-001; 2.1100E+002; 8.7390E-001; 2.1100E+002; 8.9450E-001;
 2.1200E+002; 9.2111E-001; 2.1200E+002; 9.1459E-001; 2.1200E+002; 9.0421E-001; 2.1200E+002; 9.1518E-001; 2.1200E+002; 9.2182E-001; 2.1200E+002; 8.7467E-001; 2.1200E+002; 8.9450E-001;
 2.1300E+002; 9.2131E-001; 2.1300E+002; 9.1478E-001; 2.1300E+002; 9.0444E-001; 2.1300E+002; 9.1544E-001; 2.1300E+002; 9.2217E-001; 2.1300E+002; 8.7542E-001; 2.1300E+002; 8.9451E-001;
 2.1400E+002; 9.2151E-001; 2.1400E+002; 9.1497E-001; 2.1400E+002; 9.0467E-001; 2.1400E+002; 9.1569E-001; 2.1400E+002; 9.2252E-001; 2.1400E+002; 8.7615E-001; 2.1400E+002; 8.9451E-001;
 2.1500E+002; 9.2171E-001; 2.1500E+002; 9.1516E-001; 2.1500E+002; 9.0490E-001; 2.1500E+002; 9.1594E-001; 2.1500E+002; 9.2286E-001; 2.1500E+002; 8.7688E-001; 2.1500E+002; 8.9452E-001;
 2.1600E+002; 9.2191E-001; 2.1600E+002; 9.1534E-001; 2.1600E+002; 9.0513E-001; 2.1600E+002; 9.1619E-001; 2.1600E+002; 9.2320E-001; 2.1600E+002; 8.7759E-001; 2.1600E+002; 8.9452E-001;
